NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMM;RR;RRAB;NBJRR1;NBJRR5;NBJRR10;NBJRR30;NBJRR50;NBJRR100;TX;TXAB;TXMIN;NBJTX0;NBJTX25;NBJTX30;NBJTX35;NBJTXI20;NBJTXI27;NBJTXS32;TN;TNAB;TNMAX;NBJTN5;NBJTN10;NBJTNI10;NBJTNI15;NBJTNI20;NBJTNS20;NBJTNS25;NBJGELEE;TAMPLIM;TAMPLIAB;TM;TMMIN;TMMAX
69008001;ANCY_SAPC;45.843333;4.508167;626;201811;52.6;29.6;4;2;2;0;0;0;7.2;14.4;3.4;0;0;0;0;10;10;0;1.5;-1.9;3.5;0;0;10;10;10;0;0;1;5.8;12.1;4.3;0.8;8.4
69008001;ANCY_SAPC;45.843333;4.508167;626;201812;0.0;0.0;0;0;0;0;0;0;4.2;5.7;1.1;0;0;0;0;5;5;0;-1.4;-3.8;0.2;0;0;5;5;5;0;0;4;5.7;9.5;1.4;0.0;2.4
69008001;ANCY_SAPC;45.843333;4.508167;626;201901;32.8;7.4;10;2;0;0;0;0;3.3;10.3;-2.7;2;0;0;0;31;31;0;-1.6;-6.3;2.7;1;0;31;31;31;0;0;25;4.9;11.6;0.8;-3.5;4.9
69008001;ANCY_SAPC;45.843333;4.508167;626;201902;24.4;11.0;4;2;1;0;0;0;10.7;18.3;-0.4;1;0;0;0;28;28;0;2.8;-4.6;7.9;0;0;28;28;28;0;0;7;7.9;10.5;6.8;-0.9;13.1
69008001;ANCY_SAPC;45.843333;4.508167;626;201903;38.6;16.0;6;2;1;0;0;0;12.9;18.9;7.0;0;0;0;0;31;31;0;4.2;-0.5;10.1;0;0;30;31;31;0;0;3;8.7;14.5;8.5;4.4;13.8
69008001;ANCY_SAPC;45.843333;4.508167;626;201904;74.4;46.4;9;2;1;1;0;0;14.6;23.0;5.3;0;0;0;0;23;30;0;5.4;-2.1;11.7;0;0;24;30;30;0;0;4;9.2;17.0;10.0;3.1;17.2
69008001;ANCY_SAPC;45.843333;4.508167;626;201905;31.0;17.0;7;1;1;0;0;0;16.5;24.2;8.3;0;0;0;0;25;31;0;7.2;0.0;13.6;0;0;26;31;31;0;0;1;9.3;14.0;11.9;4.4;18.5
69008001;ANCY_SAPC;45.843333;4.508167;626;201906;91.9;29.4;9;7;3;0;0;0;25.7;34.9;13.9;0;17;8;0;7;17;6;14.3;6.2;24.0;0;0;6;18;26;4;0;0;11.4;16.6;20.0;11.7;28.8
69008001;ANCY_SAPC;45.843333;4.508167;626;201907;70.0;34.4;5;4;3;1;0;0;28.4;37.2;21.1;0;23;9;3;0;11;7;16.9;12.1;24.3;0;0;0;8;26;6;0;0;11.4;14.7;22.6;17.0;30.8
69008001;ANCY_SAPC;45.843333;4.508167;626;201908;135.4;56.6;8;5;4;1;1;0;25.9;33.7;15.1;0;18;6;0;3;17;1;15.7;10.0;20.6;0;0;1;14;29;2;0;0;10.2;14.2;20.8;13.8;27.1
69008001;ANCY_SAPC;45.843333;4.508167;626;201909;20.0;11.8;3;1;1;0;0;0;21.9;29.0;14.9;0;9;0;0;9;27;0;12.3;7.6;19.5;0;0;7;25;30;0;0;0;9.6;15.5;17.1;11.5;24.1
69008001;ANCY_SAPC;45.843333;4.508167;626;201910;135.2;35.0;17;6;4;1;0;0;16.9;24.3;12.1;0;0;0;0;23;31;0;10.2;4.3;15.6;0;0;15;30;31;0;0;0;6.8;14.5;13.6;9.0;19.6
69008001;ANCY_SAPC;45.843333;4.508167;626;201911;84.6;27.0;11;5;2;0;0;0;9.3;17.7;4.0;0;0;0;0;30;30;0;3.7;-1.6;12.1;0;0;29;30;30;0;0;6;5.6;9.9;6.5;2.0;14.9
69008001;ANCY_SAPC;45.843333;4.508167;626;201912;85.6;13.4;15;9;1;0;0;0;9.2;15.8;1.1;0;0;0;0;31;31;0;3.4;-3.4;11.7;0;0;30;31;31;0;0;7;5.8;10.5;6.3;-1.1;13.4
69008001;ANCY_SAPC;45.843333;4.508167;626;202001;30.2;7.2;9;2;0;0;0;0;8.3;14.5;2.9;0;0;0;0;31;31;0;2.0;-2.9;8.0;0;0;31;31;31;0;0;9;6.3;10.6;5.1;0.7;11.3
69008001;ANCY_SAPC;45.843333;4.508167;626;202002;29.8;5.0;10;1;0;0;0;0;11.5;19.0;4.6;0;0;0;0;29;29;0;3.8;-2.6;12.3;0;0;28;29;29;0;0;3;7.7;13.1;7.6;1.3;14.7
69008001;ANCY_SAPC;45.843333;4.508167;626;202003;33.6;13.6;8;2;1;0;0;0;11.8;19.6;4.3;0;0;0;0;31;31;0;3.4;-2.7;10.8;0;0;30;31;31;0;0;7;8.4;13.7;7.6;1.9;15.1
69008001;ANCY_SAPC;45.843333;4.508167;626;202004;39.3;11.0;7;3;1;0;0;0;19.5;24.0;12.7;0;0;0;0;13;30;0;8.7;0.0;12.9;0;0;15;30;30;0;0;1;10.8;21.0;14.1;6.7;18.2
69008001;ANCY_SAPC;45.843333;4.508167;626;202005;65.6;22.0;7;5;2;0;0;0;20.2;28.6;8.6;0;3;0;0;13;30;0;10.0;2.8;17.0;0;0;16;30;31;0;0;0;10.2;13.7;15.1;5.7;22.8
69008001;ANCY_SAPC;45.843333;4.508167;626;202006;91.7;58.5;8;4;1;1;1;0;22.6;31.6;12.5;0;10;2;0;8;26;0;12.7;8.3;20.8;0;0;7;24;29;1;0;0;9.9;14.7;17.7;10.7;26.1
69008001;ANCY_SAPC;45.843333;4.508167;626;202007;10.8;5.2;2;1;0;0;0;0;27.8;39.6;18.6;0;23;7;3;1;12;5;16.2;11.2;23.6;0;0;0;10;29;2;0;0;11.7;18.5;22.0;15.9;31.6
69008001;ANCY_SAPC;45.843333;4.508167;626;202008;70.8;29.0;6;5;4;0;0;0;27.6;36.4;17.2;0;18;12;3;3;15;9;16.5;10.2;23.9;0;0;0;10;26;5;0;0;11.1;16.9;22.0;13.7;30.2
69008001;ANCY_SAPC;45.843333;4.508167;626;202009;62.1;16.3;9;7;1;0;0;0;22.8;32.8;8.3;0;13;4;0;10;19;1;13.5;3.8;20.7;0;0;8;17;28;2;0;0;9.4;15.9;18.2;6.1;25.9
69008001;ANCY_SAPC;45.843333;4.508167;626;202010;93.5;41.7;12;3;2;1;0;0;13.6;19.2;6.1;0;0;0;0;31;31;0;7.6;2.1;14.0;0;0;26;31;31;0;0;0;6.0;10.1;10.6;4.1;15.5
69008001;ANCY_SAPC;45.843333;4.508167;626;202011;13.4;7.4;2;1;0;0;0;0;12.3;21.1;-0.1;1;0;0;0;29;30;0;5.6;-2.0;14.7;0;0;27;30;30;0;0;4;6.7;10.4;9.0;-0.6;17.2
69008001;ANCY_SAPC;45.843333;4.508167;626;202012;89.4;15.4;18;6;4;0;0;0;7.1;17.1;0.4;0;0;0;0;31;31;0;1.9;-3.8;10.9;0;0;30;31;31;0;0;12;5.2;11.1;4.5;-1.0;12.4
69008001;ANCY_SAPC;45.843333;4.508167;626;202101;68.4;10.8;14;7;2;0;0;0;3.8;12.4;-2.7;9;0;0;0;31;31;0;-0.9;-7.4;8.0;2;0;31;31;31;0;0;21;4.7;11.6;1.5;-4.3;9.3
69008001;ANCY_SAPC;45.843333;4.508167;626;202102;35.0;7.4;7;4;0;0;0;0;10.6;19.9;-3.1;3;0;0;0;28;28;0;3.1;-8.4;8.8;3;0;28;28;28;0;0;7;7.4;12.9;6.8;-5.4;13.5
69008001;ANCY_SAPC;45.843333;4.508167;626;202103;37.8;8.0;7;4;0;0;0;0;11.4;23.8;3.5;0;0;0;0;28;31;0;2.9;-2.5;12.5;0;0;30;31;31;0;0;8;8.6;14.2;7.2;1.2;18.2
69008001;ANCY_SAPC;45.843333;4.508167;626;202104;53.8;17.6;5;4;2;0;0;0;13.5;23.2;3.8;0;0;0;0;26;30;0;4.1;-3.9;12.1;0;0;26;30;30;0;0;9;9.4;14.7;8.8;0.5;17.7
69008001;ANCY_SAPC;45.843333;4.508167;626;202105;131.4;65.0;15;6;4;1;1;0;16.7;26.1;7.5;0;1;0;0;24;31;0;7.3;4.1;12.5;0;0;27;31;31;0;0;0;9.3;16.8;12.0;6.5;18.8
69008001;ANCY_SAPC;45.843333;4.508167;626;202106;89.0;20.5;12;5;3;0;0;0;24.4;32.5;15.7;0;16;3;0;4;22;1;14.2;10.2;19.4;0;0;0;19;30;0;0;0;10.2;13.8;19.3;13.5;25.7
69008001;ANCY_SAPC;45.843333;4.508167;626;202107;102.6;24.3;15;6;2;0;0;0;23.1;31.3;14.8;0;10;1;0;5;30;0;14.4;11.1;17.7;0;0;0;19;31;0;0;0;8.7;13.6;18.7;13.2;24.5
69008001;ANCY_SAPC;45.843333;4.508167;626;202108;52.1;19.8;5;3;3;0;0;0;22.9;31.4;17.0;0;7;3;0;9;24;0;13.8;9.8;22.5;0;0;2;23;29;2;0;0;9.1;14.1;18.3;13.8;26.6
69008001;ANCY_SAPC;45.843333;4.508167;626;202109;68.6;13.4;9;7;3;0;0;0;22.6;29.3;13.7;0;8;0;0;7;26;0;13.4;7.1;18.4;0;0;3;23;30;0;0;0;9.2;13.8;18.0;11.5;22.7
69008001;ANCY_SAPC;45.843333;4.508167;626;202110;91.2;50.4;7;3;2;1;1;0;15.6;22.6;10.5;0;0;0;0;29;31;0;7.5;2.9;12.2;0;0;24;31;31;0;0;0;8.1;13.3;11.6;7.2;16.7
69008001;ANCY_SAPC;45.843333;4.508167;626;202111;32.8;6.8;8;2;0;0;0;0;7.2;13.4;-0.3;1;0;0;0;30;30;0;2.1;-2.8;8.4;0;0;30;30;30;0;0;5;5.0;9.9;4.7;-1.6;9.8
69008001;ANCY_SAPC;45.843333;4.508167;626;202112;99.2;17.0;12;8;4;0;0;0;6.9;19.1;-1.9;3;0;0;0;31;31;0;1.2;-3.5;9.6;0;0;31;31;31;0;0;15;5.7;13.4;4.1;-2.6;12.8
69008001;ANCY_SAPC;45.843333;4.508167;626;202201;22.2;6.4;5;2;0;0;0;0;5.5;17.1;-1.1;1;0;0;0;31;31;0;-0.6;-7.1;9.3;3;0;31;31;31;0;0;22;6.1;11.5;2.5;-2.8;13.2
69008001;ANCY_SAPC;45.843333;4.508167;626;202202;34.0;11.4;9;1;1;0;0;0;9.4;19.0;5.6;0;0;0;0;28;28;0;2.1;-3.0;9.5;0;0;28;28;28;0;0;8;7.4;11.4;5.8;1.5;13.5
69008001;ANCY_SAPC;45.843333;4.508167;626;202203;32.4;9.8;5;4;0;0;0;0;13.2;20.4;6.4;0;0;0;0;30;31;0;4.5;-2.5;10.5;0;0;30;31;31;0;0;4;8.7;13.9;8.8;2.4;15.5
69008001;ANCY_SAPC;45.843333;4.508167;626;202204;26.4;9.0;6;1;0;0;0;0;14.8;20.5;-0.6;1;0;0;0;26;30;0;5.6;-3.5;10.7;0;0;29;30;30;0;0;4;9.2;16.1;10.2;-1.8;15.6
69008001;ANCY_SAPC;45.843333;4.508167;626;202205;18.7;5.7;5;2;0;0;0;0;23.2;31.4;15.0;0;12;2;0;10;23;0;11.9;6.0;18.1;0;0;12;24;31;0;0;0;11.3;16.3;17.5;11.3;24.7
69008001;ANCY_SAPC;45.843333;4.508167;626;202206;114.9;22.0;13;6;5;0;0;0;26.8;37.1;16.6;0;20;8;1;3;16;4;15.6;10.2;22.4;0;0;0;18;26;5;0;0;11.2;15.3;21.2;15.0;29.5
69008001;ANCY_SAPC;45.843333;4.508167;626;202207;0.8;0.6;0;0;0;0;0;0;28.7;37.8;20.4;0;26;9;2;0;14;5;17.0;9.3;23.2;0;0;1;9;25;6;0;0;11.7;15.0;22.8;14.9;30.3
69008001;ANCY_SAPC;45.843333;4.508167;626;202208;44.2;17.2;4;2;2;0;0;0;29.0;37.9;21.3;0;27;13;2;0;12;8;17.5;13.6;23.0;0;0;0;5;26;5;0;0;11.5;15.7;23.2;17.5;30.5
69008001;ANCY_SAPC;45.843333;4.508167;626;202209;93.9;30.5;12;5;2;1;0;0;21.3;31.1;12.5;0;9;2;0;13;24;0;11.8;5.2;17.8;0;0;12;22;30;0;0;0;9.5;16.6;16.5;9.5;24.5
69008001;ANCY_SAPC;45.843333;4.508167;626;202210;64.2;17.1;9;4;4;0;0;0;20.7;25.1;14.5;0;1;0;0;12;31;0;12.6;7.2;16.6;0;0;3;28;31;0;0;0;8.1;13.0;16.6;12.4;20.1
69008001;ANCY_SAPC;45.843333;4.508167;626;202211;62.6;8.0;13;7;0;0;0;0;11.9;17.7;5.5;0;0;0;0;30;30;0;6.0;1.9;11.4;0;0;28;30;30;0;0;0;5.8;12.2;8.9;4.6;14.6
69008001;ANCY_SAPC;45.843333;4.508167;626;202212;62.3;18.6;11;3;1;0;0;0;7.5;18.6;-3.7;6;0;0;0;31;31;0;1.7;-8.3;12.3;5;0;29;31;31;0;0;14;5.7;16.7;4.6;-6.0;15.5
69008001;ANCY_SAPC;45.843333;4.508167;626;202301;31.8;5.6;10;2;0;0;0;0;5.5;15.4;-2.1;8;0;0;0;31;31;0;1.4;-5.0;10.3;1;0;30;31;31;0;0;14;4.1;8.6;3.5;-3.1;12.9
69008001;ANCY_SAPC;45.843333;4.508167;626;202302;2.8;1.4;2;0;0;0;0;0;8.4;15.4;0.6;0;0;0;0;28;28;0;1.8;-4.6;8.8;0;0;28;28;28;0;0;8;6.6;11.1;5.1;-1.5;11.3
69008001;ANCY_SAPC;45.843333;4.508167;626;202303;65.4;13.2;11;4;3;0;0;0;12.4;22.0;1.3;0;0;0;0;29;31;0;4.2;-5.4;13.3;1;0;29;31;31;0;0;6;8.2;15.3;8.3;-2.1;15.8
69008001;ANCY_SAPC;45.843333;4.508167;626;202304;51.3;17.3;11;4;1;0;0;0;13.9;24.5;7.2;0;0;0;0;28;30;0;5.6;-2.9;14.7;0;0;27;30;30;0;0;2;8.3;14.5;9.7;3.4;19.6
69008001;ANCY_SAPC;45.843333;4.508167;626;202305;61.4;16.9;10;6;1;0;0;0;18.8;26.0;9.6;0;4;0;0;22;31;0;10.2;5.3;15.5;0;0;16;30;31;0;0;0;8.5;16.0;14.5;8.9;20.8
69008001;ANCY_SAPC;45.843333;4.508167;626;202306;76.0;24.6;8;5;3;0;0;0;25.8;30.7;20.2;0;19;2;0;0;22;0;15.7;13.0;19.3;0;0;0;10;30;0;0;0;10.1;12.7;20.8;16.6;24.6
69008001;ANCY_SAPC;45.843333;4.508167;626;202307;32.4;6.9;6;3;0;0;0;0;27.2;36.0;20.4;0;21;9;1;0;16;4;16.4;10.8;22.9;0;0;0;12;28;4;0;0;10.8;16.2;21.8;16.6;29.2
69008001;ANCY_SAPC;45.843333;4.508167;626;202308;32.4;11.0;8;2;1;0;0;0;28.0;39.8;18.5;0;20;14;4;6;13;10;16.6;9.3;24.0;0;0;1;12;23;8;0;0;11.3;15.8;22.3;14.9;31.9
69008001;ANCY_SAPC;45.843333;4.508167;626;202309;40.7;13.5;6;3;1;0;0;0;26.8;33.6;17.3;0;19;9;0;4;16;6;15.5;8.2;19.9;0;0;2;13;30;0;0;0;11.3;15.3;21.2;12.9;26.2
69008001;ANCY_SAPC;45.843333;4.508167;626;202310;104.2;39.7;9;7;3;1;0;0;20.5;30.4;13.5;0;8;1;0;17;26;0;11.5;3.6;19.1;0;0;12;24;31;0;0;0;9.0;15.5;16.0;8.9;23.8
69008001;ANCY_SAPC;45.843333;4.508167;626;202311;99.4;19.2;18;6;3;0;0;0;10.6;17.2;3.3;0;0;0;0;30;30;0;4.6;-1.9;11.4;0;0;28;30;30;0;0;5;6.1;11.1;7.6;0.8;13.7
69008001;ANCY_SAPC;45.843333;4.508167;626;202312;63.6;17.2;12;4;1;0;0;0;8.8;14.5;-1.4;1;0;0;0;31;31;0;2.9;-6.2;9.5;1;0;31;31;31;0;0;4;5.9;12.1;5.9;-2.6;11.4
69008001;ANCY_SAPC;45.843333;4.508167;626;202401;43.6;14.0;12;2;1;0;0;0;7.3;15.6;-3.7;6;0;0;0;31;31;0;0.9;-7.6;8.0;5;0;31;31;31;0;0;15;6.4;16.7;4.1;-5.0;11.5
69008001;ANCY_SAPC;45.843333;4.508167;626;202402;54.4;18.4;8;4;2;0;0;0;10.4;17.0;5.9;0;0;0;0;29;29;0;3.9;-0.8;10.4;0;0;28;29;29;0;0;1;6.5;12.9;7.1;3.5;11.8
69008001;ANCY_SAPC;45.843333;4.508167;626;202403;118.4;27.6;14;5;5;0;0;0;12.7;21.3;2.3;0;0;0;0;29;31;0;5.2;0.2;12.0;0;0;29;31;31;0;0;0;7.5;14.1;8.9;1.3;16.3
69008001;ANCY_SAPC;45.843333;4.508167;626;202404;95.6;37.4;12;6;2;1;0;0;14.5;26.4;6.0;0;2;0;0;23;30;0;6.1;-1.8;17.3;0;0;23;29;30;0;0;1;8.4;12.7;10.3;2.9;21.9
69008001;ANCY_SAPC;45.843333;4.508167;626;202405;129.9;17.8;21;11;4;0;0;0;18.2;25.3;8.8;0;1;0;0;21;31;0;9.6;5.1;13.5;0;0;17;31;31;0;0;0;8.6;12.0;13.9;7.4;19.3
69008001;ANCY_SAPC;45.843333;4.508167;626;202406;77.6;29.4;9;5;2;0;0;0;22.4;29.3;13.7;0;9;0;0;9;25;0;13.5;7.2;21.0;0;0;4;20;29;1;0;0;8.8;14.3;18.0;12.1;25.0
69008001;ANCY_SAPC;45.843333;4.508167;626;202407;77.2;19.1;9;4;4;0;0;0;26.2;34.3;16.8;0;16;6;0;1;20;3;15.8;10.4;22.4;0;0;0;13;28;3;0;0;10.3;14.0;21.0;14.8;28.4
69008001;ANCY_SAPC;45.843333;4.508167;626;202408;35.0;15.0;6;2;1;0;0;0;27.9;35.1;16.1;0;26;10;1;1;14;8;17.1;10.9;21.8;0;0;0;8;26;5;0;0;10.8;14.9;22.5;14.9;28.4
69008001;ANCY_SAPC;45.843333;4.508167;626;202409;97.8;24.1;11;7;5;0;0;0;19.2;27.8;12.6;0;4;0;0;19;28;0;11.2;4.9;20.1;0;0;9;26;29;1;0;0;8.0;13.8;15.2;9.1;23.3
69008001;ANCY_SAPC;45.843333;4.508167;626;202410;117.6;41.3;10;6;5;1;0;0;17.8;23.9;11.9;0;0;0;0;22;31;0;10.5;4.6;15.7;0;0;11;30;31;0;0;0;7.3;11.8;14.1;8.8;18.8
69008001;ANCY_SAPC;45.843333;4.508167;626;202411;54.2;17.8;7;3;3;0;0;0;10.8;18.1;2.8;0;0;0;0;30;30;0;4.6;-3.4;10.8;0;0;28;30;30;0;0;5;6.2;12.4;7.7;-0.3;14.4
69008001;ANCY_SAPC;45.843333;4.508167;626;202412;4.6;4.4;1;0;0;0;0;0;11.5;14.8;5.7;0;0;0;0;3;3;0;4.1;1.1;8.1;0;0;3;3;3;0;0;0;7.4;12.8;7.8;4.4;11.5
69019002;BELLEVILLE ROUTE DE BEAUJEU;46.110000;4.746667;195;197301;41.4;15.8;8;2;1;0;0;0;2.1;7.3;-4.6;12;0;0;0;31;31;0;-2.1;-6.8;2.8;4;0;31;31;31;0;0;21;4.2;10.4;0.0;-5.3;4.1
69019002;BELLEVILLE ROUTE DE BEAUJEU;46.110000;4.746667;195;197302;28.4;8.1;7;2;0;0;0;0;3.6;7.4;-2.2;2;0;0;0;28;28;0;-1.0;-5.1;2.8;1;0;28;28;28;0;0;19;4.6;8.1;1.3;-3.3;5.1
69019002;BELLEVILLE ROUTE DE BEAUJEU;46.110000;4.746667;195;197303;5.2;5.2;1;1;0;0;0;0;10.0;18.7;2.4;0;0;0;0;31;31;0;0.4;-6.0;8.0;1;0;31;31;31;0;0;18;9.6;18.8;5.2;1.1;11.5
69019002;BELLEVILLE ROUTE DE BEAUJEU;46.110000;4.746667;195;197304;28.7;5.2;11;1;0;0;0;0;12.1;19.8;5.3;0;0;0;0;30;30;0;3.0;-0.7;8.7;0;0;30;30;30;0;0;4;9.1;17.6;7.5;2.9;13.0
69019002;BELLEVILLE ROUTE DE BEAUJEU;46.110000;4.746667;195;197305;67.9;17.3;9;4;4;0;0;0;20.6;26.9;13.3;0;4;0;0;13;31;0;9.2;3.9;15.1;0;0;21;30;31;0;0;0;11.5;18.2;14.9;10.5;21.0
69019002;BELLEVILLE ROUTE DE BEAUJEU;46.110000;4.746667;195;197306;54.7;13.0;7;5;3;0;0;0;23.9;29.3;16.1;0;12;0;0;5;23;0;12.5;9.1;16.4;0;0;4;27;30;0;0;0;11.4;19.3;18.2;13.7;22.0
69019002;BELLEVILLE ROUTE DE BEAUJEU;46.110000;4.746667;195;197307;101.4;19.4;14;8;3;0;0;0;24.8;31.3;17.7;0;16;2;0;3;23;0;13.6;9.1;18.0;0;0;2;23;31;0;0;0;11.2;16.0;19.2;15.0;24.3
69019002;BELLEVILLE ROUTE DE BEAUJEU;46.110000;4.746667;195;197308;27.1;11.4;6;2;1;0;0;0;27.0;32.0;18.8;0;21;9;0;2;15;2;14.8;9.2;18.0;0;0;2;11;31;0;0;0;12.1;19.7;20.9;15.8;24.7
69019002;BELLEVILLE ROUTE DE BEAUJEU;46.110000;4.746667;195;197309;58.4;32.8;4;2;2;1;0;0;23.8;31.4;14.1;0;15;7;0;10;20;0;10.2;3.8;15.4;0;0;12;29;30;0;0;0;13.6;20.3;17.0;9.0;22.1
69019002;BELLEVILLE ROUTE DE BEAUJEU;46.110000;4.746667;195;197310;45.3;17.6;7;3;2;0;0;0;14.1;22.9;5.5;0;0;0;0;29;31;0;5.0;-3.9;11.3;0;0;26;31;31;0;0;5;9.1;16.8;9.6;2.0;16.3
69019002;BELLEVILLE ROUTE DE BEAUJEU;46.110000;4.746667;195;197311;29.2;10.6;5;2;2;0;0;0;9.9;17.8;1.2;0;0;0;0;30;30;0;1.4;-7.2;12.7;2;0;28;30;30;0;0;15;8.5;16.6;5.6;-3.0;14.4
69019002;BELLEVILLE ROUTE DE BEAUJEU;46.110000;4.746667;195;197312;33.2;7.0;9;2;0;0;0;0;4.9;14.8;-5.6;4;0;0;0;31;31;0;0.1;-9.0;10.0;4;0;31;31;31;0;0;15;4.8;15.5;2.5;-6.8;12.4
69019002;BELLEVILLE ROUTE DE BEAUJEU;46.110000;4.746667;195;197401;38.0;10.6;7;3;1;0;0;0;9.2;15.7;1.6;0;0;0;0;31;31;0;2.6;-3.7;8.3;0;0;31;31;31;0;0;8;6.5;13.3;5.9;0.5;12.0
69019002;BELLEVILLE ROUTE DE BEAUJEU;46.110000;4.746667;195;197402;70.0;13.3;12;5;3;0;0;0;8.4;14.6;0.9;0;0;0;0;28;28;0;2.5;-2.7;6.1;0;0;28;28;28;0;0;4;6.0;10.8;5.5;-0.4;9.9
69019002;BELLEVILLE ROUTE DE BEAUJEU;46.110000;4.746667;195;197403;34.0;9.4;8;2;0;0;0;0;12.4;18.6;3.9;0;0;0;0;31;31;0;4.5;-2.8;9.5;0;0;31;31;31;0;0;5;7.9;15.1;8.4;0.9;13.5
69019002;BELLEVILLE ROUTE DE BEAUJEU;46.110000;4.746667;195;197404;33.9;11.8;5;3;1;0;0;0;15.0;20.4;7.8;0;0;0;0;28;30;0;4.4;-0.1;9.8;0;0;30;30;30;0;0;1;10.6;16.9;9.7;3.9;14.1
69019002;BELLEVILLE ROUTE DE BEAUJEU;46.110000;4.746667;195;197405;76.3;21.0;10;6;3;0;0;0;18.4;25.6;10.4;0;1;0;0;20;31;0;7.9;2.4;13.8;0;0;24;31;31;0;0;0;10.5;19.2;13.2;7.3;18.2
69019002;BELLEVILLE ROUTE DE BEAUJEU;46.110000;4.746667;195;197406;54.9;28.6;8;3;2;0;0;0;22.7;29.7;15.7;0;10;0;0;8;29;0;11.1;6.0;16.8;0;0;12;28;30;0;0;0;11.6;18.2;16.9;11.9;21.1
69019002;BELLEVILLE ROUTE DE BEAUJEU;46.110000;4.746667;195;197407;61.3;42.8;9;1;1;1;0;0;25.2;33.3;18.7;0;16;4;0;4;21;1;12.9;8.8;18.6;0;0;4;26;31;0;0;0;12.3;18.4;19.1;14.7;24.5
69019002;BELLEVILLE ROUTE DE BEAUJEU;46.110000;4.746667;195;197408;40.4;24.3;6;2;1;0;0;0;26.2;36.5;19.3;0;16;8;1;1;20;6;13.7;6.9;17.6;0;0;2;18;31;0;0;0;12.5;22.5;20.0;15.4;25.3
69019002;BELLEVILLE ROUTE DE BEAUJEU;46.110000;4.746667;195;197409;150.5;36.1;18;9;5;1;0;0;19.9;27.3;10.4;0;7;0;0;16;28;0;10.8;2.4;15.7;0;0;13;27;30;0;0;0;9.2;18.0;15.3;7.5;20.2
69019002;BELLEVILLE ROUTE DE BEAUJEU;46.110000;4.746667;195;197410;95.9;18.5;17;7;3;0;0;0;10.4;14.9;5.8;0;0;0;0;31;31;0;4.7;0.5;8.0;0;0;31;31;31;0;0;0;5.7;10.5;7.6;4.3;11.1
69019002;BELLEVILLE ROUTE DE BEAUJEU;46.110000;4.746667;195;197411;113.4;32.3;14;6;2;1;0;0;10.6;19.1;5.5;0;0;0;0;30;30;0;4.2;-1.0;13.0;0;0;28;30;30;0;0;1;6.4;12.6;7.4;3.5;16.1
69019002;BELLEVILLE ROUTE DE BEAUJEU;46.110000;4.746667;195;197412;39.4;16.2;9;2;1;0;0;0;9.0;16.2;3.6;0;0;0;0;31;31;0;3.3;-3.2;8.9;0;0;31;31;31;0;0;9;5.7;13.3;6.2;1.4;12.6
69019002;BELLEVILLE ROUTE DE BEAUJEU;46.110000;4.746667;195;197501;65.5;13.4;11;5;2;0;0;0;8.6;15.1;1.5;0;0;0;0;31;31;0;2.7;-1.6;11.4;0;0;29;31;31;0;0;7;5.9;12.7;5.7;0.6;13.0
69019002;BELLEVILLE ROUTE DE BEAUJEU;46.110000;4.746667;195;197502;14.8;6.6;3;2;0;0;0;0;9.1;14.0;2.4;0;0;0;0;28;28;0;-0.1;-4.0;6.7;0;0;28;28;28;0;0;12;9.2;16.4;4.5;-0.3;8.3
69019002;BELLEVILLE ROUTE DE BEAUJEU;46.110000;4.746667;195;197503;67.5;24.7;11;4;1;0;0;0;8.4;16.2;1.4;0;0;0;0;31;31;0;2.9;-2.6;7.1;0;0;31;31;31;0;0;8;5.5;14.7;5.6;-0.3;10.5
69019002;BELLEVILLE ROUTE DE BEAUJEU;46.110000;4.746667;195;197504;24.8;8.3;8;1;0;0;0;0;14.5;23.1;5.6;0;0;0;0;23;30;0;5.4;-3.1;12.5;0;0;24;30;30;0;0;4;9.2;16.9;9.9;2.6;16.9
69019002;BELLEVILLE ROUTE DE BEAUJEU;46.110000;4.746667;195;197505;96.7;21.1;11;7;4;0;0;0;17.3;26.3;10.4;0;3;0;0;23;31;0;8.5;0.9;14.7;0;0;19;31;31;0;0;0;8.8;15.9;12.9;5.9;20.5
69019002;BELLEVILLE ROUTE DE BEAUJEU;46.110000;4.746667;195;197506;34.4;9.8;7;3;0;0;0;0;21.5;28.2;12.6;0;4;0;0;10;27;0;11.6;4.5;17.8;0;0;10;24;30;0;0;0;9.9;15.9;16.5;9.7;23.0
69019002;BELLEVILLE ROUTE DE BEAUJEU;46.110000;4.746667;195;197507;37.9;20.4;5;2;1;0;0;0;26.7;33.5;20.7;0;21;4;0;0;18;2;14.0;7.7;18.0;0;0;2;21;31;0;0;0;12.7;18.1;20.4;14.2;24.5
69019002;BELLEVILLE ROUTE DE BEAUJEU;46.110000;4.746667;195;197508;87.7;22.8;10;6;3;0;0;0;26.2;34.1;17.2;0;16;8;0;2;20;7;15.8;11.0;20.8;0;0;0;11;29;2;0;0;10.4;17.4;21.0;14.2;27.1
69019002;BELLEVILLE ROUTE DE BEAUJEU;46.110000;4.746667;195;197509;148.1;30.8;13;8;6;2;0;0;21.4;28.4;14.2;0;4;0;0;10;29;0;12.6;8.6;16.6;0;0;4;26;30;0;0;0;8.8;13.9;17.0;12.1;21.5
