Périmètre;Nature;Date;Heures;Consommation;;;;
Lille;Données temps réel;10/06/2017;01:45;743;;;;
Lille;Données temps réel;10/06/2017;02:00;732;;;;
Lille;Données temps réel;10/06/2017;02:15;725;;;;
Lille;Données temps réel;10/06/2017;02:30;699;;;;
Lille;Données temps réel;10/06/2017;02:45;691;;;;
Lille;Données temps réel;10/06/2017;03:00;688;;;;
Lille;Données temps réel;10/06/2017;03:15;678;;;;
Lille;Données temps réel;10/06/2017;03:30;680;;;;
Lille;Données temps réel;10/06/2017;03:45;668;;;;
Lille;Données temps réel;10/06/2017;04:00;659;;;;
Lille;Données temps réel;10/06/2017;04:15;660;;;;
Lille;Données temps réel;10/06/2017;04:30;653;;;;
Lille;Données temps réel;10/06/2017;04:45;661;;;;
Lille;Données temps réel;10/06/2017;05:00;654;;;;
Lille;Données temps réel;10/06/2017;05:15;642;;;;
Lille;Données temps réel;10/06/2017;05:30;643;;;;
Lille;Données temps réel;10/06/2017;05:45;649;;;;
Lille;Données temps réel;10/06/2017;06:00;630;;;;
Lille;Données temps réel;10/06/2017;06:15;634;;;;
Lille;Données temps réel;10/06/2017;06:30;639;;;;
Lille;Données temps réel;10/06/2017;06:45;650;;;;
Lille;Données temps réel;10/06/2017;07:00;677;;;;
Lille;Données temps réel;10/06/2017;07:15;670;;;;
Lille;Données temps réel;10/06/2017;07:30;666;;;;
Lille;Données temps réel;10/06/2017;07:45;692;;;;
Lille;Données temps réel;10/06/2017;08:00;699;;;;
Lille;Données temps réel;10/06/2017;08:15;700;;;;
Lille;Données temps réel;10/06/2017;08:30;716;;;;
Lille;Données temps réel;10/06/2017;08:45;752;;;;
Lille;Données temps réel;10/06/2017;09:00;754;;;;
Lille;Données temps réel;10/06/2017;09:15;787;;;;
Lille;Données temps réel;10/06/2017;09:30;769;;;;
Lille;Données temps réel;10/06/2017;09:45;777;;;;
Lille;Données temps réel;10/06/2017;10:00;785;;;;
Lille;Données temps réel;10/06/2017;10:15;820;;;;
Lille;Données temps réel;10/06/2017;10:30;813;;;;
Lille;Données temps réel;10/06/2017;10:45;807;;;;
Lille;Données temps réel;10/06/2017;11:00;806;;;;
Lille;Données temps réel;10/06/2017;11:15;806;;;;
Lille;Données temps réel;10/06/2017;11:30;815;;;;
Lille;Données temps réel;10/06/2017;11:45;863;;;;
Lille;Données temps réel;10/06/2017;12:00;849;;;;
Lille;Données temps réel;10/06/2017;12:15;834;;;;
Lille;Données temps réel;10/06/2017;12:30;859;;;;
Lille;Données temps réel;10/06/2017;12:45;905;;;;
Lille;Données temps réel;10/06/2017;13:00;907;;;;
Lille;Données temps réel;10/06/2017;13:15;859;;;;
Lille;Données temps réel;10/06/2017;13:30;855;;;;
Lille;Données temps réel;10/06/2017;13:45;823;;;;
Lille;Données temps réel;10/06/2017;14:00;816;;;;
Lille;Données temps réel;10/06/2017;14:15;824;;;;
Lille;Données temps réel;10/06/2017;14:30;808;;;;
Lille;Données temps réel;10/06/2017;14:45;787;;;;
Lille;Données temps réel;10/06/2017;15:00;787;;;;
Lille;Données temps réel;10/06/2017;15:15;804;;;;
Lille;Données temps réel;10/06/2017;15:30;784;;;;
Lille;Données temps réel;10/06/2017;15:45;772;;;;
Lille;Données temps réel;10/06/2017;16:00;776;;;;
Lille;Données temps réel;10/06/2017;16:15;767;;;;
Lille;Données temps réel;10/06/2017;16:30;771;;;;
Lille;Données temps réel;10/06/2017;16:45;777;;;;
Lille;Données temps réel;10/06/2017;17:00;778;;;;
Lille;Données temps réel;10/06/2017;17:15;775;;;;
Lille;Données temps réel;10/06/2017;17:30;778;;;;
Lille;Données temps réel;10/06/2017;17:45;783;;;;
Lille;Données temps réel;10/06/2017;18:00;780;;;;
Lille;Données temps réel;10/06/2017;18:15;777;;;;
Lille;Données temps réel;10/06/2017;18:30;781;;;;
Lille;Données temps réel;10/06/2017;18:45;786;;;;
Lille;Données temps réel;10/06/2017;19:00;794;;;;
Lille;Données temps réel;10/06/2017;19:15;800;;;;
Lille;Données temps réel;10/06/2017;19:30;777;;;;
Lille;Données temps réel;10/06/2017;19:45;767;;;;
Lille;Données temps réel;10/06/2017;20:00;781;;;;
Lille;Données temps réel;10/06/2017;20:15;779;;;;
Lille;Données temps réel;10/06/2017;20:30;758;;;;
Lille;Données temps réel;10/06/2017;20:45;748;;;;
Lille;Données temps réel;10/06/2017;21:00;727;;;;
Lille;Données temps réel;10/06/2017;21:15;767;;;;
Lille;Données temps réel;10/06/2017;21:30;752;;;;
Lille;Données temps réel;10/06/2017;21:45;794;;;;
Lille;Données temps réel;10/06/2017;22:00;803;;;;
Lille;Données temps réel;10/06/2017;22:15;785;;;;
Lille;Données temps réel;10/06/2017;22:30;778;;;;
Lille;Données temps réel;10/06/2017;22:45;774;;;;
Lille;Données temps réel;10/06/2017;23:00;762;;;;
Lille;Données temps réel;10/06/2017;23:15;757;;;;
Lille;Données temps réel;10/06/2017;23:30;756;;;;
Lille;Données temps réel;10/06/2017;23:45;781;;;;
Lille;Données temps réel;11/06/2017;00:00;784;;;;
Lille;Données temps réel;11/06/2017;00:15;805;;;;
Lille;Données temps réel;11/06/2017;00:30;783;;;;
Lille;Données temps réel;11/06/2017;00:45;764;;;;
Lille;Données temps réel;11/06/2017;01:00;756;;;;
Lille;Données temps réel;11/06/2017;01:15;780;;;;
Lille;Données temps réel;11/06/2017;01:30;759;;;;
Lille;Données temps réel;11/06/2017;01:45;728;;;;
Lille;Données temps réel;11/06/2017;02:00;719;;;;
Lille;Données temps réel;11/06/2017;02:15;704;;;;
Lille;Données temps réel;11/06/2017;02:30;679;;;;
Lille;Données temps réel;11/06/2017;02:45;674;;;;
Lille;Données temps réel;11/06/2017;03:00;660;;;;
Lille;Données temps réel;11/06/2017;03:15;654;;;;
Lille;Données temps réel;11/06/2017;03:30;644;;;;
Lille;Données temps réel;11/06/2017;03:45;635;;;;
Lille;Données temps réel;11/06/2017;04:00;634;;;;
Lille;Données temps réel;11/06/2017;04:15;644;;;;
Lille;Données temps réel;11/06/2017;04:30;630;;;;
Lille;Données temps réel;11/06/2017;04:45;623;;;;
Lille;Données temps réel;11/06/2017;05:00;611;;;;
Lille;Données temps réel;11/06/2017;05:15;620;;;;
Lille;Données temps réel;11/06/2017;05:30;606;;;;
Lille;Données temps réel;11/06/2017;05:45;592;;;;
Lille;Données temps réel;11/06/2017;06:00;588;;;;
Lille;Données temps réel;11/06/2017;06:15;593;;;;
Lille;Données temps réel;11/06/2017;06:30;590;;;;
Lille;Données temps réel;11/06/2017;06:45;610;;;;
Lille;Données temps réel;11/06/2017;07:00;620;;;;
Lille;Données temps réel;11/06/2017;07:15;607;;;;
Lille;Données temps réel;11/06/2017;07:30;633;;;;
Lille;Données temps réel;11/06/2017;07:45;623;;;;
Lille;Données temps réel;11/06/2017;08:00;636;;;;
Lille;Données temps réel;11/06/2017;08:15;655;;;;
Lille;Données temps réel;11/06/2017;08:30;648;;;;
Lille;Données temps réel;11/06/2017;08:45;651;;;;
Lille;Données temps réel;11/06/2017;09:00;671;;;;
Lille;Données temps réel;11/06/2017;09:15;710;;;;
Lille;Données temps réel;11/06/2017;09:30;686;;;;
Lille;Données temps réel;11/06/2017;09:45;701;;;;
Lille;Données temps réel;11/06/2017;10:00;726;;;;
Lille;Données temps réel;11/06/2017;10:15;706;;;;
Lille;Données temps réel;11/06/2017;10:30;723;;;;
Lille;Données temps réel;11/06/2017;10:45;744;;;;
Lille;Données temps réel;11/06/2017;11:00;740;;;;
Lille;Données temps réel;11/06/2017;11:15;766;;;;
Lille;Données temps réel;11/06/2017;11:30;763;;;;
Lille;Données temps réel;11/06/2017;11:45;766;;;;
Lille;Données temps réel;11/06/2017;12:00;779;;;;
Lille;Données temps réel;11/06/2017;12:15;791;;;;
Lille;Données temps réel;11/06/2017;12:30;785;;;;
Lille;Données temps réel;11/06/2017;12:45;850;;;;
Lille;Données temps réel;11/06/2017;13:00;838;;;;
Lille;Données temps réel;11/06/2017;13:15;776;;;;
Lille;Données temps réel;11/06/2017;13:30;774;;;;
Lille;Données temps réel;11/06/2017;13:45;793;;;;
Lille;Données temps réel;11/06/2017;14:00;762;;;;
Lille;Données temps réel;11/06/2017;14:15;758;;;;
Lille;Données temps réel;11/06/2017;14:30;757;;;;
Lille;Données temps réel;11/06/2017;14:45;730;;;;
Lille;Données temps réel;11/06/2017;15:00;723;;;;
Lille;Données temps réel;11/06/2017;15:15;748;;;;
Lille;Données temps réel;11/06/2017;15:30;731;;;;
Lille;Données temps réel;11/06/2017;15:45;738;;;;
Lille;Données temps réel;11/06/2017;16:00;721;;;;
Lille;Données temps réel;11/06/2017;16:15;723;;;;
Lille;Données temps réel;11/06/2017;16:30;727;;;;
Lille;Données temps réel;11/06/2017;16:45;733;;;;
Lille;Données temps réel;11/06/2017;17:00;717;;;;
Lille;Données temps réel;11/06/2017;17:15;741;;;;
Lille;Données temps réel;11/06/2017;17:30;711;;;;
Lille;Données temps réel;11/06/2017;17:45;734;;;;
Lille;Données temps réel;11/06/2017;18:00;742;;;;
Lille;Données temps réel;11/06/2017;18:15;738;;;;
Lille;Données temps réel;11/06/2017;18:30;740;;;;
Lille;Données temps réel;11/06/2017;18:45;759;;;;
Lille;Données temps réel;11/06/2017;19:00;758;;;;
Lille;Données temps réel;11/06/2017;19:15;758;;;;
Lille;Données temps réel;11/06/2017;19:30;751;;;;
Lille;Données temps réel;11/06/2017;19:45;769;;;;
Lille;Données temps réel;11/06/2017;20:00;787;;;;
Lille;Données temps réel;11/06/2017;20:15;780;;;;
Lille;Données temps réel;11/06/2017;20:30;747;;;;
Lille;Données temps réel;11/06/2017;20:45;741;;;;
Lille;Données temps réel;11/06/2017;21:00;741;;;;
Lille;Données temps réel;11/06/2017;21:15;757;;;;
Lille;Données temps réel;11/06/2017;21:30;ND;;;;
Lille;Données temps réel;11/06/2017;21:45;ND;;;;
Lille;Données temps réel;11/06/2017;22:00;ND;;;;
Lille;Données temps réel;11/06/2017;22:15;ND;;;;
Lille;Données temps réel;11/06/2017;22:30;ND;;;;
Lille;Données temps réel;11/06/2017;22:45;ND;;;;
Lille;Données temps réel;11/06/2017;23:00;ND;;;;
Lille;Données temps réel;11/06/2017;23:15;ND;;;;
Lille;Données temps réel;11/06/2017;23:30;ND;;;;
Lille;Données temps réel;11/06/2017;23:45;ND;;;;
Lille;Données temps réel;12/06/2017;00:00;768;;;;
Lille;Données temps réel;12/06/2017;00:15;785;;;;
Lille;Données temps réel;12/06/2017;00:30;760;;;;
Lille;Données temps réel;12/06/2017;00:45;742;;;;
Lille;Données temps réel;12/06/2017;01:00;743;;;;
Lille;Données temps réel;12/06/2017;01:15;769;;;;
Lille;Données temps réel;12/06/2017;01:30;746;;;;
Lille;Données temps réel;12/06/2017;01:45;718;;;;
Lille;Données temps réel;12/06/2017;02:00;692;;;;
Lille;Données temps réel;12/06/2017;02:15;687;;;;
Lille;Données temps réel;12/06/2017;02:30;676;;;;
Lille;Données temps réel;12/06/2017;02:45;664;;;;
Lille;Données temps réel;12/06/2017;03:00;657;;;;
Lille;Données temps réel;12/06/2017;03:15;642;;;;
Lille;Données temps réel;12/06/2017;03:30;643;;;;
Lille;Données temps réel;12/06/2017;03:45;630;;;;
Lille;Données temps réel;12/06/2017;04:00;640;;;;
Lille;Données temps réel;12/06/2017;04:15;641;;;;
Lille;Données temps réel;12/06/2017;04:30;641;;;;
Lille;Données temps réel;12/06/2017;04:45;638;;;;
Lille;Données temps réel;12/06/2017;05:00;655;;;;
Lille;Données temps réel;12/06/2017;05:15;673;;;;
Lille;Données temps réel;12/06/2017;05:30;675;;;;
Lille;Données temps réel;12/06/2017;05:45;665;;;;
Lille;Données temps réel;12/06/2017;06:00;692;;;;
Lille;Données temps réel;12/06/2017;06:15;696;;;;
Lille;Données temps réel;12/06/2017;06:30;722;;;;
Lille;Données temps réel;12/06/2017;06:45;757;;;;
Lille;Données temps réel;12/06/2017;07:00;782;;;;
Lille;Données temps réel;12/06/2017;07:15;823;;;;
Lille;Données temps réel;12/06/2017;07:30;839;;;;
Lille;Données temps réel;12/06/2017;07:45;844;;;;
Lille;Données temps réel;12/06/2017;08:00;856;;;;
Lille;Données temps réel;12/06/2017;08:15;867;;;;
Lille;Données temps réel;12/06/2017;08:30;897;;;;
Lille;Données temps réel;12/06/2017;08:45;926;;;;
Lille;Données temps réel;12/06/2017;09:00;881;;;;
Lille;Données temps réel;12/06/2017;09:15;905;;;;
Lille;Données temps réel;12/06/2017;09:30;924;;;;
Lille;Données temps réel;12/06/2017;09:45;910;;;;
Lille;Données temps réel;12/06/2017;10:00;916;;;;
Lille;Données temps réel;12/06/2017;10:15;910;;;;
Lille;Données temps réel;12/06/2017;10:30;909;;;;
Lille;Données temps réel;12/06/2017;10:45;923;;;;
Lille;Données temps réel;12/06/2017;11:00;947;;;;
Lille;Données temps réel;12/06/2017;11:15;946;;;;
Lille;Données temps réel;12/06/2017;11:30;919;;;;
Lille;Données temps réel;12/06/2017;11:45;977;;;;
Lille;Données temps réel;12/06/2017;12:00;968;;;;
Lille;Données temps réel;12/06/2017;12:15;955;;;;
Lille;Données temps réel;12/06/2017;12:30;968;;;;
Lille;Données temps réel;12/06/2017;12:45;994;;;;
Lille;Données temps réel;12/06/2017;13:00;996;;;;
Lille;Données temps réel;12/06/2017;13:15;945;;;;
Lille;Données temps réel;12/06/2017;13:30;943;;;;
Lille;Données temps réel;12/06/2017;13:45;930;;;;
Lille;Données temps réel;12/06/2017;14:00;934;;;;
Lille;Données temps réel;12/06/2017;14:15;960;;;;
Lille;Données temps réel;12/06/2017;14:30;924;;;;
Lille;Données temps réel;12/06/2017;14:45;917;;;;
Lille;Données temps réel;12/06/2017;15:00;893;;;;
Lille;Données temps réel;12/06/2017;15:15;908;;;;
Lille;Données temps réel;12/06/2017;15:30;894;;;;
Lille;Données temps réel;12/06/2017;15:45;894;;;;
Lille;Données temps réel;12/06/2017;16:00;888;;;;
Lille;Données temps réel;12/06/2017;16:15;921;;;;
Lille;Données temps réel;12/06/2017;16:30;886;;;;
Lille;Données temps réel;12/06/2017;16:45;879;;;;
Lille;Données temps réel;12/06/2017;17:00;893;;;;
Lille;Données temps réel;12/06/2017;17:15;885;;;;
Lille;Données temps réel;12/06/2017;17:30;856;;;;
Lille;Données temps réel;12/06/2017;17:45;879;;;;
Lille;Données temps réel;12/06/2017;18:00;890;;;;
Lille;Données temps réel;12/06/2017;18:15;862;;;;
Lille;Données temps réel;12/06/2017;18:30;897;;;;
Lille;Données temps réel;12/06/2017;18:45;896;;;;
Lille;Données temps réel;12/06/2017;19:00;903;;;;
Lille;Données temps réel;12/06/2017;19:15;909;;;;
Lille;Données temps réel;12/06/2017;19:30;895;;;;
Lille;Données temps réel;12/06/2017;19:45;890;;;;
Lille;Données temps réel;12/06/2017;20:00;872;;;;
Lille;Données temps réel;12/06/2017;20:15;883;;;;
Lille;Données temps réel;12/06/2017;20:30;861;;;;
Lille;Données temps réel;12/06/2017;20:45;830;;;;
Lille;Données temps réel;12/06/2017;21:00;814;;;;
Lille;Données temps réel;12/06/2017;21:15;795;;;;
Lille;Données temps réel;12/06/2017;21:30;824;;;;
Lille;Données temps réel;12/06/2017;21:45;864;;;;
Lille;Données temps réel;12/06/2017;22:00;860;;;;
Lille;Données temps réel;12/06/2017;22:15;848;;;;
Lille;Données temps réel;12/06/2017;22:30;831;;;;
Lille;Données temps réel;12/06/2017;22:45;816;;;;
Lille;Données temps réel;12/06/2017;23:00;802;;;;
Lille;Données temps réel;12/06/2017;23:15;807;;;;
Lille;Données temps réel;12/06/2017;23:30;789;;;;
Lille;Données temps réel;12/06/2017;23:45;809;;;;
Lille;Données temps réel;13/06/2017;00:00;821;;;;
Lille;Données temps réel;13/06/2017;00:15;836;;;;
Lille;Données temps réel;13/06/2017;00:30;804;;;;
Lille;Données temps réel;13/06/2017;00:45;770;;;;
Lille;Données temps réel;13/06/2017;01:00;784;;;;
Lille;Données temps réel;13/06/2017;01:15;808;;;;
Lille;Données temps réel;13/06/2017;01:30;781;;;;
Lille;Données temps réel;13/06/2017;01:45;753;;;;
Lille;Données temps réel;13/06/2017;02:00;730;;;;
Lille;Données temps réel;13/06/2017;02:15;731;;;;
Lille;Données temps réel;13/06/2017;02:30;715;;;;
Lille;Données temps réel;13/06/2017;02:45;716;;;;
Lille;Données temps réel;13/06/2017;03:00;697;;;;
Lille;Données temps réel;13/06/2017;03:15;692;;;;
Lille;Données temps réel;13/06/2017;03:30;676;;;;
Lille;Données temps réel;13/06/2017;03:45;677;;;;
Lille;Données temps réel;13/06/2017;04:00;680;;;;
Lille;Données temps réel;13/06/2017;04:15;682;;;;
Lille;Données temps réel;13/06/2017;04:30;670;;;;
Lille;Données temps réel;13/06/2017;04:45;682;;;;
Lille;Données temps réel;13/06/2017;05:00;686;;;;
Lille;Données temps réel;13/06/2017;05:15;690;;;;
Lille;Données temps réel;13/06/2017;05:30;693;;;;
Lille;Données temps réel;13/06/2017;05:45;696;;;;
Lille;Données temps réel;13/06/2017;06:00;726;;;;
Lille;Données temps réel;13/06/2017;06:15;739;;;;
Lille;Données temps réel;13/06/2017;06:30;765;;;;
Lille;Données temps réel;13/06/2017;06:45;776;;;;
Lille;Données temps réel;13/06/2017;07:00;813;;;;
Lille;Données temps réel;13/06/2017;07:15;825;;;;
Lille;Données temps réel;13/06/2017;07:30;864;;;;
Lille;Données temps réel;13/06/2017;07:45;870;;;;
Lille;Données temps réel;13/06/2017;08:00;898;;;;
Lille;Données temps réel;13/06/2017;08:15;889;;;;
Lille;Données temps réel;13/06/2017;08:30;887;;;;
Lille;Données temps réel;13/06/2017;08:45;926;;;;
Lille;Données temps réel;13/06/2017;09:00;911;;;;
Lille;Données temps réel;13/06/2017;09:15;935;;;;
Lille;Données temps réel;13/06/2017;09:30;933;;;;
Lille;Données temps réel;13/06/2017;09:45;921;;;;
Lille;Données temps réel;13/06/2017;10:00;927;;;;
Lille;Données temps réel;13/06/2017;10:15;965;;;;
Lille;Données temps réel;13/06/2017;10:30;929;;;;
Lille;Données temps réel;13/06/2017;10:45;935;;;;
Lille;Données temps réel;13/06/2017;11:00;961;;;;
Lille;Données temps réel;13/06/2017;11:15;945;;;;
Lille;Données temps réel;13/06/2017;11:30;979;;;;
Lille;Données temps réel;13/06/2017;11:45;972;;;;
Lille;Données temps réel;13/06/2017;12:00;969;;;;
Lille;Données temps réel;13/06/2017;12:15;963;;;;
Lille;Données temps réel;13/06/2017;12:30;989;;;;
Lille;Données temps réel;13/06/2017;12:45;1012;;;;
Lille;Données temps réel;13/06/2017;13:00;1009;;;;
Lille;Données temps réel;13/06/2017;13:15;983;;;;
Lille;Données temps réel;13/06/2017;13:30;971;;;;
Lille;Données temps réel;13/06/2017;13:45;952;;;;
Lille;Données temps réel;13/06/2017;14:00;963;;;;
Lille;Données temps réel;13/06/2017;14:15;960;;;;
Lille;Données temps réel;13/06/2017;14:30;935;;;;
Lille;Données temps réel;13/06/2017;14:45;913;;;;
Lille;Données temps réel;13/06/2017;15:00;918;;;;
Lille;Données temps réel;13/06/2017;15:15;933;;;;
Lille;Données temps réel;13/06/2017;15:30;906;;;;
Lille;Données temps réel;13/06/2017;15:45;914;;;;
Lille;Données temps réel;13/06/2017;16:00;896;;;;
Lille;Données temps réel;13/06/2017;16:15;900;;;;
Lille;Données temps réel;13/06/2017;16:30;892;;;;
Lille;Données temps réel;13/06/2017;16:45;917;;;;
Lille;Données temps réel;13/06/2017;17:00;903;;;;
Lille;Données temps réel;13/06/2017;17:15;913;;;;
Lille;Données temps réel;13/06/2017;17:30;891;;;;
Lille;Données temps réel;13/06/2017;17:45;910;;;;
Lille;Données temps réel;13/06/2017;18:00;908;;;;
Lille;Données temps réel;13/06/2017;18:15;912;;;;
Lille;Données temps réel;13/06/2017;18:30;891;;;;
Lille;Données temps réel;13/06/2017;18:45;922;;;;
Lille;Données temps réel;13/06/2017;19:00;898;;;;
Lille;Données temps réel;13/06/2017;19:15;929;;;;
Lille;Données temps réel;13/06/2017;19:30;901;;;;
Lille;Données temps réel;13/06/2017;19:45;909;;;;
Lille;Données temps réel;13/06/2017;20:00;881;;;;
Lille;Données temps réel;13/06/2017;20:15;870;;;;
Lille;Données temps réel;13/06/2017;20:30;850;;;;
Lille;Données temps réel;13/06/2017;20:45;849;;;;
Lille;Données temps réel;13/06/2017;21:00;829;;;;
Lille;Données temps réel;13/06/2017;21:15;816;;;;
Lille;Données temps réel;13/06/2017;21:30;834;;;;
Lille;Données temps réel;13/06/2017;21:45;873;;;;
Lille;Données temps réel;13/06/2017;22:00;861;;;;
Lille;Données temps réel;13/06/2017;22:15;867;;;;
Lille;Données temps réel;13/06/2017;22:30;844;;;;
Lille;Données temps réel;13/06/2017;22:45;840;;;;
Lille;Données temps réel;13/06/2017;23:00;829;;;;
Lille;Données temps réel;13/06/2017;23:15;813;;;;
Lille;Données temps réel;13/06/2017;23:30;802;;;;
Lille;Données temps réel;13/06/2017;23:45;832;;;;
Lille;Données temps réel;14/06/2017;00:00;817;;;;
Lille;Données temps réel;14/06/2017;00:15;841;;;;
Lille;Données temps réel;14/06/2017;00:30;819;;;;
Lille;Données temps réel;14/06/2017;00:45;789;;;;
Lille;Données temps réel;14/06/2017;01:00;792;;;;
Lille;Données temps réel;14/06/2017;01:15;814;;;;
Lille;Données temps réel;14/06/2017;01:30;790;;;;
Lille;Données temps réel;14/06/2017;01:45;757;;;;
Lille;Données temps réel;14/06/2017;02:00;737;;;;
Lille;Données temps réel;14/06/2017;02:15;734;;;;
Lille;Données temps réel;14/06/2017;02:30;718;;;;
Lille;Données temps réel;14/06/2017;02:45;713;;;;
Lille;Données temps réel;14/06/2017;03:00;698;;;;
Lille;Données temps réel;14/06/2017;03:15;700;;;;
Lille;Données temps réel;14/06/2017;03:30;692;;;;
Lille;Données temps réel;14/06/2017;03:45;683;;;;
Lille;Données temps réel;14/06/2017;04:00;685;;;;
Lille;Données temps réel;14/06/2017;04:15;678;;;;
Lille;Données temps réel;14/06/2017;04:30;669;;;;
Lille;Données temps réel;14/06/2017;04:45;691;;;;
Lille;Données temps réel;14/06/2017;05:00;700;;;;
Lille;Données temps réel;14/06/2017;05:15;701;;;;
Lille;Données temps réel;14/06/2017;05:30;702;;;;
Lille;Données temps réel;14/06/2017;05:45;697;;;;
Lille;Données temps réel;14/06/2017;06:00;721;;;;
Lille;Données temps réel;14/06/2017;06:15;722;;;;
Lille;Données temps réel;14/06/2017;06:30;739;;;;
Lille;Données temps réel;14/06/2017;06:45;778;;;;
Lille;Données temps réel;14/06/2017;07:00;791;;;;
Lille;Données temps réel;14/06/2017;07:15;826;;;;
Lille;Données temps réel;14/06/2017;07:30;826;;;;
Lille;Données temps réel;14/06/2017;07:45;853;;;;
Lille;Données temps réel;14/06/2017;08:00;880;;;;
Lille;Données temps réel;14/06/2017;08:15;882;;;;
Lille;Données temps réel;14/06/2017;08:30;881;;;;
Lille;Données temps réel;14/06/2017;08:45;924;;;;
Lille;Données temps réel;14/06/2017;09:00;911;;;;
Lille;Données temps réel;14/06/2017;09:15;914;;;;
Lille;Données temps réel;14/06/2017;09:30;915;;;;
Lille;Données temps réel;14/06/2017;09:45;928;;;;
Lille;Données temps réel;14/06/2017;10:00;929;;;;
Lille;Données temps réel;14/06/2017;10:15;947;;;;
Lille;Données temps réel;14/06/2017;10:30;949;;;;
Lille;Données temps réel;14/06/2017;10:45;951;;;;
Lille;Données temps réel;14/06/2017;11:00;938;;;;
Lille;Données temps réel;14/06/2017;11:15;967;;;;
Lille;Données temps réel;14/06/2017;11:30;950;;;;
Lille;Données temps réel;14/06/2017;11:45;983;;;;
Lille;Données temps réel;14/06/2017;12:00;978;;;;
Lille;Données temps réel;14/06/2017;12:15;981;;;;
Lille;Données temps réel;14/06/2017;12:30;991;;;;
Lille;Données temps réel;14/06/2017;12:45;1022;;;;
Lille;Données temps réel;14/06/2017;13:00;1030;;;;
Lille;Données temps réel;14/06/2017;13:15;1018;;;;
Lille;Données temps réel;14/06/2017;13:30;990;;;;
Lille;Données temps réel;14/06/2017;13:45;959;;;;
Lille;Données temps réel;14/06/2017;14:00;967;;;;
Lille;Données temps réel;14/06/2017;14:15;986;;;;
Lille;Données temps réel;14/06/2017;14:30;959;;;;
Lille;Données temps réel;14/06/2017;14:45;943;;;;
Lille;Données temps réel;14/06/2017;15:00;929;;;;
Lille;Données temps réel;14/06/2017;15:15;945;;;;
Lille;Données temps réel;14/06/2017;15:30;923;;;;
Lille;Données temps réel;14/06/2017;15:45;953;;;;
Lille;Données temps réel;14/06/2017;16:00;927;;;;
Lille;Données temps réel;14/06/2017;16:15;907;;;;
Lille;Données temps réel;14/06/2017;16:30;923;;;;
Lille;Données temps réel;14/06/2017;16:45;920;;;;
Lille;Données temps réel;14/06/2017;17:00;918;;;;
Lille;Données temps réel;14/06/2017;17:15;923;;;;
Lille;Données temps réel;14/06/2017;17:30;905;;;;
Lille;Données temps réel;14/06/2017;17:45;921;;;;
Lille;Données temps réel;14/06/2017;18:00;906;;;;
Lille;Données temps réel;14/06/2017;18:15;920;;;;
Lille;Données temps réel;14/06/2017;18:30;900;;;;
Lille;Données temps réel;14/06/2017;18:45;935;;;;
Lille;Données temps réel;14/06/2017;19:00;925;;;;
Lille;Données temps réel;14/06/2017;19:15;951;;;;
Lille;Données temps réel;14/06/2017;19:30;905;;;;
Lille;Données temps réel;14/06/2017;19:45;926;;;;
Lille;Données temps réel;14/06/2017;20:00;894;;;;
Lille;Données temps réel;14/06/2017;20:15;872;;;;
Lille;Données temps réel;14/06/2017;20:30;872;;;;
Lille;Données temps réel;14/06/2017;20:45;843;;;;
Lille;Données temps réel;14/06/2017;21:00;840;;;;
Lille;Données temps réel;14/06/2017;21:15;823;;;;
Lille;Données temps réel;14/06/2017;21:30;834;;;;
Lille;Données temps réel;14/06/2017;21:45;891;;;;
Lille;Données temps réel;14/06/2017;22:00;879;;;;
Lille;Données temps réel;14/06/2017;22:15;877;;;;
Lille;Données temps réel;14/06/2017;22:30;856;;;;
Lille;Données temps réel;14/06/2017;22:45;853;;;;
Lille;Données temps réel;14/06/2017;23:00;846;;;;
Lille;Données temps réel;14/06/2017;23:15;824;;;;
Lille;Données temps réel;14/06/2017;23:30;813;;;;
Lille;Données temps réel;14/06/2017;23:45;836;;;;
Lille;Données temps réel;15/06/2017;00:00;844;;;;
Lille;Données temps réel;15/06/2017;00:15;860;;;;
Lille;Données temps réel;15/06/2017;00:30;841;;;;
Lille;Données temps réel;15/06/2017;00:45;816;;;;
Lille;Données temps réel;15/06/2017;01:00;808;;;;
Lille;Données temps réel;15/06/2017;01:15;832;;;;
Lille;Données temps réel;15/06/2017;01:30;808;;;;
Lille;Données temps réel;15/06/2017;01:45;781;;;;
Lille;Données temps réel;15/06/2017;02:00;760;;;;
Lille;Données temps réel;15/06/2017;02:15;749;;;;
Lille;Données temps réel;15/06/2017;02:30;744;;;;
Lille;Données temps réel;15/06/2017;02:45;729;;;;
Lille;Données temps réel;15/06/2017;03:00;701;;;;
Lille;Données temps réel;15/06/2017;03:15;707;;;;
Lille;Données temps réel;15/06/2017;03:30;699;;;;
Lille;Données temps réel;15/06/2017;03:45;702;;;;
Lille;Données temps réel;15/06/2017;04:00;689;;;;
Lille;Données temps réel;15/06/2017;04:15;686;;;;
Lille;Données temps réel;15/06/2017;04:30;694;;;;
Lille;Données temps réel;15/06/2017;04:45;690;;;;
Lille;Données temps réel;15/06/2017;05:00;701;;;;
Lille;Données temps réel;15/06/2017;05:15;713;;;;
Lille;Données temps réel;15/06/2017;05:30;705;;;;
Lille;Données temps réel;15/06/2017;05:45;704;;;;
Lille;Données temps réel;15/06/2017;06:00;726;;;;
