Périmètre;Nature;Date;Heures;Consommation
Grand Lyon;Données temps réel;23/04/2021;16:15;918
Grand Lyon;Données temps réel;23/04/2021;16:30;911
Grand Lyon;Données temps réel;23/04/2021;16:45;904
Grand Lyon;Données temps réel;23/04/2021;17:00;892
Grand Lyon;Données temps réel;23/04/2021;17:15;896
Grand Lyon;Données temps réel;23/04/2021;17:30;878
Grand Lyon;Données temps réel;23/04/2021;17:45;893
Grand Lyon;Données temps réel;23/04/2021;18:00;899
Grand Lyon;Données temps réel;23/04/2021;18:15;886
Grand Lyon;Données temps réel;23/04/2021;18:30;902
Grand Lyon;Données temps réel;23/04/2021;18:45;912
Grand Lyon;Données temps réel;23/04/2021;19:00;900
Grand Lyon;Données temps réel;23/04/2021;19:15;932
Grand Lyon;Données temps réel;23/04/2021;19:30;920
Grand Lyon;Données temps réel;23/04/2021;19:45;934
Grand Lyon;Données temps réel;23/04/2021;20:00;950
Grand Lyon;Données temps réel;23/04/2021;20:15;943
Grand Lyon;Données temps réel;23/04/2021;20:30;944
Grand Lyon;Données temps réel;23/04/2021;20:45;939
Grand Lyon;Données temps réel;23/04/2021;21:00;927
Grand Lyon;Données temps réel;23/04/2021;21:15;922
Grand Lyon;Données temps réel;23/04/2021;21:30;915
Grand Lyon;Données temps réel;23/04/2021;21:45;896
Grand Lyon;Données temps réel;23/04/2021;22:00;891
Grand Lyon;Données temps réel;23/04/2021;22:15;883
Grand Lyon;Données temps réel;23/04/2021;22:30;907
Grand Lyon;Données temps réel;23/04/2021;22:45;958
Grand Lyon;Données temps réel;23/04/2021;23:00;949
Grand Lyon;Données temps réel;23/04/2021;23:15;973
Grand Lyon;Données temps réel;23/04/2021;23:30;956
Grand Lyon;Données temps réel;23/04/2021;23:45;-
Grand Lyon;Données temps réel;24/04/2021;00:00;899
Grand Lyon;Données temps réel;24/04/2021;00:15;884
Grand Lyon;Données temps réel;24/04/2021;00:30;860
Grand Lyon;Données temps réel;24/04/2021;00:45;831
Grand Lyon;Données temps réel;24/04/2021;01:00;817
Grand Lyon;Données temps réel;24/04/2021;01:15;797
Grand Lyon;Données temps réel;24/04/2021;01:30;801
Grand Lyon;Données temps réel;24/04/2021;01:45;800
Grand Lyon;Données temps réel;24/04/2021;02:00;792
Grand Lyon;Données temps réel;24/04/2021;02:15;790
Grand Lyon;Données temps réel;24/04/2021;02:30;776
Grand Lyon;Données temps réel;24/04/2021;02:45;769
Grand Lyon;Données temps réel;24/04/2021;03:00;767
Grand Lyon;Données temps réel;24/04/2021;03:15;756
Grand Lyon;Données temps réel;24/04/2021;03:30;757
Grand Lyon;Données temps réel;24/04/2021;03:45;747
Grand Lyon;Données temps réel;24/04/2021;04:00;752
Grand Lyon;Données temps réel;24/04/2021;04:15;752
Grand Lyon;Données temps réel;24/04/2021;04:30;759
Grand Lyon;Données temps réel;24/04/2021;04:45;758
Grand Lyon;Données temps réel;24/04/2021;05:00;767
Grand Lyon;Données temps réel;24/04/2021;05:15;759
Grand Lyon;Données temps réel;24/04/2021;05:30;775
Grand Lyon;Données temps réel;24/04/2021;05:45;772
Grand Lyon;Données temps réel;24/04/2021;06:00;760
Grand Lyon;Données temps réel;24/04/2021;06:15;776
Grand Lyon;Données temps réel;24/04/2021;06:30;762
Grand Lyon;Données temps réel;24/04/2021;06:45;748
Grand Lyon;Données temps réel;24/04/2021;07:00;755
Grand Lyon;Données temps réel;24/04/2021;07:15;769
Grand Lyon;Données temps réel;24/04/2021;07:30;764
Grand Lyon;Données temps réel;24/04/2021;07:45;780
Grand Lyon;Données temps réel;24/04/2021;08:00;809
Grand Lyon;Données temps réel;24/04/2021;08:15;811
Grand Lyon;Données temps réel;24/04/2021;08:30;815
Grand Lyon;Données temps réel;24/04/2021;08:45;838
Grand Lyon;Données temps réel;24/04/2021;09:00;851
Grand Lyon;Données temps réel;24/04/2021;09:15;857
Grand Lyon;Données temps réel;24/04/2021;09:30;854
Grand Lyon;Données temps réel;24/04/2021;09:45;873
Grand Lyon;Données temps réel;24/04/2021;10:00;879
Grand Lyon;Données temps réel;24/04/2021;10:15;879
Grand Lyon;Données temps réel;24/04/2021;10:30;885
Grand Lyon;Données temps réel;24/04/2021;10:45;900
Grand Lyon;Données temps réel;24/04/2021;11:00;886
Grand Lyon;Données temps réel;24/04/2021;11:15;893
Grand Lyon;Données temps réel;24/04/2021;11:30;899
Grand Lyon;Données temps réel;24/04/2021;11:45;907
Grand Lyon;Données temps réel;24/04/2021;12:00;932
Grand Lyon;Données temps réel;24/04/2021;12:15;929
Grand Lyon;Données temps réel;24/04/2021;12:30;930
Grand Lyon;Données temps réel;24/04/2021;12:45;926
Grand Lyon;Données temps réel;24/04/2021;13:00;915
Grand Lyon;Données temps réel;24/04/2021;13:15;903
Grand Lyon;Données temps réel;24/04/2021;13:30;893
Grand Lyon;Données temps réel;24/04/2021;13:45;876
Grand Lyon;Données temps réel;24/04/2021;14:00;866
Grand Lyon;Données temps réel;24/04/2021;14:15;854
Grand Lyon;Données temps réel;24/04/2021;14:30;842
Grand Lyon;Données temps réel;24/04/2021;14:45;839
Grand Lyon;Données temps réel;24/04/2021;15:00;834
Grand Lyon;Données temps réel;24/04/2021;15:15;832
Grand Lyon;Données temps réel;24/04/2021;15:30;828
Grand Lyon;Données temps réel;24/04/2021;15:45;818
Grand Lyon;Données temps réel;24/04/2021;16:00;807
Grand Lyon;Données temps réel;24/04/2021;16:15;818
Grand Lyon;Données temps réel;24/04/2021;16:30;811
Grand Lyon;Données temps réel;24/04/2021;16:45;814
Grand Lyon;Données temps réel;24/04/2021;17:00;816
Grand Lyon;Données temps réel;24/04/2021;17:15;791
Grand Lyon;Données temps réel;24/04/2021;17:30;800
Grand Lyon;Données temps réel;24/04/2021;17:45;798
Grand Lyon;Données temps réel;24/04/2021;18:00;806
Grand Lyon;Données temps réel;24/04/2021;18:15;821
Grand Lyon;Données temps réel;24/04/2021;18:30;830
Grand Lyon;Données temps réel;24/04/2021;18:45;844
Grand Lyon;Données temps réel;24/04/2021;19:00;859
Grand Lyon;Données temps réel;24/04/2021;19:15;877
Grand Lyon;Données temps réel;24/04/2021;19:30;878
Grand Lyon;Données temps réel;24/04/2021;19:45;885
Grand Lyon;Données temps réel;24/04/2021;20:00;895
Grand Lyon;Données temps réel;24/04/2021;20:15;900
Grand Lyon;Données temps réel;24/04/2021;20:30;897
Grand Lyon;Données temps réel;24/04/2021;20:45;890
Grand Lyon;Données temps réel;24/04/2021;21:00;884
Grand Lyon;Données temps réel;24/04/2021;21:15;877
Grand Lyon;Données temps réel;24/04/2021;21:30;872
Grand Lyon;Données temps réel;24/04/2021;21:45;844
Grand Lyon;Données temps réel;24/04/2021;22:00;851
Grand Lyon;Données temps réel;24/04/2021;22:15;856
Grand Lyon;Données temps réel;24/04/2021;22:30;866
Grand Lyon;Données temps réel;24/04/2021;22:45;928
Grand Lyon;Données temps réel;24/04/2021;23:00;927
Grand Lyon;Données temps réel;24/04/2021;23:15;930
Grand Lyon;Données temps réel;24/04/2021;23:30;914
Grand Lyon;Données temps réel;24/04/2021;23:45;-
Grand Lyon;Données temps réel;25/04/2021;00:00;859
Grand Lyon;Données temps réel;25/04/2021;00:15;843
Grand Lyon;Données temps réel;25/04/2021;00:30;833
Grand Lyon;Données temps réel;25/04/2021;00:45;797
Grand Lyon;Données temps réel;25/04/2021;01:00;790
Grand Lyon;Données temps réel;25/04/2021;01:15;774
Grand Lyon;Données temps réel;25/04/2021;01:30;760
Grand Lyon;Données temps réel;25/04/2021;01:45;758
Grand Lyon;Données temps réel;25/04/2021;02:00;757
Grand Lyon;Données temps réel;25/04/2021;02:15;750
Grand Lyon;Données temps réel;25/04/2021;02:30;734
Grand Lyon;Données temps réel;25/04/2021;02:45;725
Grand Lyon;Données temps réel;25/04/2021;03:00;722
Grand Lyon;Données temps réel;25/04/2021;03:15;708
Grand Lyon;Données temps réel;25/04/2021;03:30;709
Grand Lyon;Données temps réel;25/04/2021;03:45;704
Grand Lyon;Données temps réel;25/04/2021;04:00;700
Grand Lyon;Données temps réel;25/04/2021;04:15;699
Grand Lyon;Données temps réel;25/04/2021;04:30;700
Grand Lyon;Données temps réel;25/04/2021;04:45;691
Grand Lyon;Données temps réel;25/04/2021;05:00;700
Grand Lyon;Données temps réel;25/04/2021;05:15;696
Grand Lyon;Données temps réel;25/04/2021;05:30;700
Grand Lyon;Données temps réel;25/04/2021;05:45;700
Grand Lyon;Données temps réel;25/04/2021;06:00;704
Grand Lyon;Données temps réel;25/04/2021;06:15;709
Grand Lyon;Données temps réel;25/04/2021;06:30;690
Grand Lyon;Données temps réel;25/04/2021;06:45;672
Grand Lyon;Données temps réel;25/04/2021;07:00;676
Grand Lyon;Données temps réel;25/04/2021;07:15;693
Grand Lyon;Données temps réel;25/04/2021;07:30;698
Grand Lyon;Données temps réel;25/04/2021;07:45;695
Grand Lyon;Données temps réel;25/04/2021;08:00;714
Grand Lyon;Données temps réel;25/04/2021;08:15;721
Grand Lyon;Données temps réel;25/04/2021;08:30;733
Grand Lyon;Données temps réel;25/04/2021;08:45;741
Grand Lyon;Données temps réel;25/04/2021;09:00;773
Grand Lyon;Données temps réel;25/04/2021;09:15;778
Grand Lyon;Données temps réel;25/04/2021;09:30;794
Grand Lyon;Données temps réel;25/04/2021;09:45;807
Grand Lyon;Données temps réel;25/04/2021;10:00;806
Grand Lyon;Données temps réel;25/04/2021;10:15;826
Grand Lyon;Données temps réel;25/04/2021;10:30;823
Grand Lyon;Données temps réel;25/04/2021;10:45;843
Grand Lyon;Données temps réel;25/04/2021;11:00;834
Grand Lyon;Données temps réel;25/04/2021;11:15;836
Grand Lyon;Données temps réel;25/04/2021;11:30;857
Grand Lyon;Données temps réel;25/04/2021;11:45;869
Grand Lyon;Données temps réel;25/04/2021;12:00;879
Grand Lyon;Données temps réel;25/04/2021;12:15;889
Grand Lyon;Données temps réel;25/04/2021;12:30;893
Grand Lyon;Données temps réel;25/04/2021;12:45;892
Grand Lyon;Données temps réel;25/04/2021;13:00;879
Grand Lyon;Données temps réel;25/04/2021;13:15;868
Grand Lyon;Données temps réel;25/04/2021;13:30;847
Grand Lyon;Données temps réel;25/04/2021;13:45;838
Grand Lyon;Données temps réel;25/04/2021;14:00;830
Grand Lyon;Données temps réel;25/04/2021;14:15;831
Grand Lyon;Données temps réel;25/04/2021;14:30;828
Grand Lyon;Données temps réel;25/04/2021;14:45;803
Grand Lyon;Données temps réel;25/04/2021;15:00;812
Grand Lyon;Données temps réel;25/04/2021;15:15;819
Grand Lyon;Données temps réel;25/04/2021;15:30;808
Grand Lyon;Données temps réel;25/04/2021;15:45;791
Grand Lyon;Données temps réel;25/04/2021;16:00;797
Grand Lyon;Données temps réel;25/04/2021;16:15;775
Grand Lyon;Données temps réel;25/04/2021;16:30;772
Grand Lyon;Données temps réel;25/04/2021;16:45;791
Grand Lyon;Données temps réel;25/04/2021;17:00;785
Grand Lyon;Données temps réel;25/04/2021;17:15;784
Grand Lyon;Données temps réel;25/04/2021;17:30;782
Grand Lyon;Données temps réel;25/04/2021;17:45;793
Grand Lyon;Données temps réel;25/04/2021;18:00;826
Grand Lyon;Données temps réel;25/04/2021;18:15;825
Grand Lyon;Données temps réel;25/04/2021;18:30;839
Grand Lyon;Données temps réel;25/04/2021;18:45;853
Grand Lyon;Données temps réel;25/04/2021;19:00;886
Grand Lyon;Données temps réel;25/04/2021;19:15;899
Grand Lyon;Données temps réel;25/04/2021;19:30;912
Grand Lyon;Données temps réel;25/04/2021;19:45;918
Grand Lyon;Données temps réel;25/04/2021;20:00;924
Grand Lyon;Données temps réel;25/04/2021;20:15;937
Grand Lyon;Données temps réel;25/04/2021;20:30;940
Grand Lyon;Données temps réel;25/04/2021;20:45;923
Grand Lyon;Données temps réel;25/04/2021;21:00;909
Grand Lyon;Données temps réel;25/04/2021;21:15;900
Grand Lyon;Données temps réel;25/04/2021;21:30;875
Grand Lyon;Données temps réel;25/04/2021;21:45;869
Grand Lyon;Données temps réel;25/04/2021;22:00;862
Grand Lyon;Données temps réel;25/04/2021;22:15;861
Grand Lyon;Données temps réel;25/04/2021;22:30;873
Grand Lyon;Données temps réel;25/04/2021;22:45;931
Grand Lyon;Données temps réel;25/04/2021;23:00;919
Grand Lyon;Données temps réel;25/04/2021;23:15;941
Grand Lyon;Données temps réel;25/04/2021;23:30;912
Grand Lyon;Données temps réel;25/04/2021;23:45;-
Grand Lyon;Données temps réel;26/04/2021;00:00;859
Grand Lyon;Données temps réel;26/04/2021;00:15;840
Grand Lyon;Données temps réel;26/04/2021;00:30;815
Grand Lyon;Données temps réel;26/04/2021;00:45;799
Grand Lyon;Données temps réel;26/04/2021;01:00;781
Grand Lyon;Données temps réel;26/04/2021;01:15;761
Grand Lyon;Données temps réel;26/04/2021;01:30;750
Grand Lyon;Données temps réel;26/04/2021;01:45;759
Grand Lyon;Données temps réel;26/04/2021;02:00;750
Grand Lyon;Données temps réel;26/04/2021;02:15;740
Grand Lyon;Données temps réel;26/04/2021;02:30;726
Grand Lyon;Données temps réel;26/04/2021;02:45;720
Grand Lyon;Données temps réel;26/04/2021;03:00;714
Grand Lyon;Données temps réel;26/04/2021;03:15;712
Grand Lyon;Données temps réel;26/04/2021;03:30;710
Grand Lyon;Données temps réel;26/04/2021;03:45;701
Grand Lyon;Données temps réel;26/04/2021;04:00;705
Grand Lyon;Données temps réel;26/04/2021;04:15;714
Grand Lyon;Données temps réel;26/04/2021;04:30;731
Grand Lyon;Données temps réel;26/04/2021;04:45;719
Grand Lyon;Données temps réel;26/04/2021;05:00;730
Grand Lyon;Données temps réel;26/04/2021;05:15;732
Grand Lyon;Données temps réel;26/04/2021;05:30;745
Grand Lyon;Données temps réel;26/04/2021;05:45;769
Grand Lyon;Données temps réel;26/04/2021;06:00;793
Grand Lyon;Données temps réel;26/04/2021;06:15;805
Grand Lyon;Données temps réel;26/04/2021;06:30;820
Grand Lyon;Données temps réel;26/04/2021;06:45;833
Grand Lyon;Données temps réel;26/04/2021;07:00;859
Grand Lyon;Données temps réel;26/04/2021;07:15;901
Grand Lyon;Données temps réel;26/04/2021;07:30;915
Grand Lyon;Données temps réel;26/04/2021;07:45;959
Grand Lyon;Données temps réel;26/04/2021;08:00;979
Grand Lyon;Données temps réel;26/04/2021;08:15;982
Grand Lyon;Données temps réel;26/04/2021;08:30;1004
Grand Lyon;Données temps réel;26/04/2021;08:45;1021
Grand Lyon;Données temps réel;26/04/2021;09:00;1009
Grand Lyon;Données temps réel;26/04/2021;09:15;1019
Grand Lyon;Données temps réel;26/04/2021;09:30;1022
Grand Lyon;Données temps réel;26/04/2021;09:45;1030
Grand Lyon;Données temps réel;26/04/2021;10:00;1026
Grand Lyon;Données temps réel;26/04/2021;10:15;1030
Grand Lyon;Données temps réel;26/04/2021;10:30;1037
Grand Lyon;Données temps réel;26/04/2021;10:45;1047
Grand Lyon;Données temps réel;26/04/2021;11:00;1037
Grand Lyon;Données temps réel;26/04/2021;11:15;1052
Grand Lyon;Données temps réel;26/04/2021;11:30;1027
Grand Lyon;Données temps réel;26/04/2021;11:45;1071
Grand Lyon;Données temps réel;26/04/2021;12:00;1096
Grand Lyon;Données temps réel;26/04/2021;12:15;1090
Grand Lyon;Données temps réel;26/04/2021;12:30;1088
Grand Lyon;Données temps réel;26/04/2021;12:45;1096
Grand Lyon;Données temps réel;26/04/2021;13:00;1077
Grand Lyon;Données temps réel;26/04/2021;13:15;1069
Grand Lyon;Données temps réel;26/04/2021;13:30;1043
Grand Lyon;Données temps réel;26/04/2021;13:45;1045
Grand Lyon;Données temps réel;26/04/2021;14:00;1039
Grand Lyon;Données temps réel;26/04/2021;14:15;1031
Grand Lyon;Données temps réel;26/04/2021;14:30;1019
Grand Lyon;Données temps réel;26/04/2021;14:45;1008
Grand Lyon;Données temps réel;26/04/2021;15:00;1002
Grand Lyon;Données temps réel;26/04/2021;15:15;1012
Grand Lyon;Données temps réel;26/04/2021;15:30;989
Grand Lyon;Données temps réel;26/04/2021;15:45;991
Grand Lyon;Données temps réel;26/04/2021;16:00;989
Grand Lyon;Données temps réel;26/04/2021;16:15;982
Grand Lyon;Données temps réel;26/04/2021;16:30;962
Grand Lyon;Données temps réel;26/04/2021;16:45;987
Grand Lyon;Données temps réel;26/04/2021;17:00;984
Grand Lyon;Données temps réel;26/04/2021;17:15;975
Grand Lyon;Données temps réel;26/04/2021;17:30;978
Grand Lyon;Données temps réel;26/04/2021;17:45;979
Grand Lyon;Données temps réel;26/04/2021;18:00;1000
Grand Lyon;Données temps réel;26/04/2021;18:15;992
Grand Lyon;Données temps réel;26/04/2021;18:30;998
Grand Lyon;Données temps réel;26/04/2021;18:45;1028
Grand Lyon;Données temps réel;26/04/2021;19:00;1036
Grand Lyon;Données temps réel;26/04/2021;19:15;1033
Grand Lyon;Données temps réel;26/04/2021;19:30;1020
Grand Lyon;Données temps réel;26/04/2021;19:45;1023
Grand Lyon;Données temps réel;26/04/2021;20:00;1015
Grand Lyon;Données temps réel;26/04/2021;20:15;1009
Grand Lyon;Données temps réel;26/04/2021;20:30;1019
Grand Lyon;Données temps réel;26/04/2021;20:45;1009
Grand Lyon;Données temps réel;26/04/2021;21:00;967
Grand Lyon;Données temps réel;26/04/2021;21:15;962
Grand Lyon;Données temps réel;26/04/2021;21:30;934
Grand Lyon;Données temps réel;26/04/2021;21:45;919
Grand Lyon;Données temps réel;26/04/2021;22:00;908
Grand Lyon;Données temps réel;26/04/2021;22:15;919
Grand Lyon;Données temps réel;26/04/2021;22:30;964
Grand Lyon;Données temps réel;26/04/2021;22:45;982
Grand Lyon;Données temps réel;26/04/2021;23:00;961
Grand Lyon;Données temps réel;26/04/2021;23:15;989
Grand Lyon;Données temps réel;26/04/2021;23:30;950
Grand Lyon;Données temps réel;26/04/2021;23:45;-
Grand Lyon;Données temps réel;27/04/2021;00:00;899
Grand Lyon;Données temps réel;27/04/2021;00:15;875
Grand Lyon;Données temps réel;27/04/2021;00:30;849
Grand Lyon;Données temps réel;27/04/2021;00:45;835
Grand Lyon;Données temps réel;27/04/2021;01:00;820
Grand Lyon;Données temps réel;27/04/2021;01:15;805
Grand Lyon;Données temps réel;27/04/2021;01:30;791
Grand Lyon;Données temps réel;27/04/2021;01:45;788
Grand Lyon;Données temps réel;27/04/2021;02:00;779
Grand Lyon;Données temps réel;27/04/2021;02:15;775
Grand Lyon;Données temps réel;27/04/2021;02:30;768
Grand Lyon;Données temps réel;27/04/2021;02:45;767
Grand Lyon;Données temps réel;27/04/2021;03:00;755
Grand Lyon;Données temps réel;27/04/2021;03:15;747
Grand Lyon;Données temps réel;27/04/2021;03:30;746
Grand Lyon;Données temps réel;27/04/2021;03:45;745
Grand Lyon;Données temps réel;27/04/2021;04:00;743
Grand Lyon;Données temps réel;27/04/2021;04:15;738
Grand Lyon;Données temps réel;27/04/2021;04:30;752
Grand Lyon;Données temps réel;27/04/2021;04:45;746
Grand Lyon;Données temps réel;27/04/2021;05:00;769
Grand Lyon;Données temps réel;27/04/2021;05:15;781
Grand Lyon;Données temps réel;27/04/2021;05:30;798
Grand Lyon;Données temps réel;27/04/2021;05:45;801
Grand Lyon;Données temps réel;27/04/2021;06:00;821
Grand Lyon;Données temps réel;27/04/2021;06:15;834
Grand Lyon;Données temps réel;27/04/2021;06:30;856
Grand Lyon;Données temps réel;27/04/2021;06:45;860
Grand Lyon;Données temps réel;27/04/2021;07:00;900
Grand Lyon;Données temps réel;27/04/2021;07:15;940
Grand Lyon;Données temps réel;27/04/2021;07:30;957
Grand Lyon;Données temps réel;27/04/2021;07:45;973
Grand Lyon;Données temps réel;27/04/2021;08:00;997
Grand Lyon;Données temps réel;27/04/2021;08:15;1022
Grand Lyon;Données temps réel;27/04/2021;08:30;1013
Grand Lyon;Données temps réel;27/04/2021;08:45;1051
Grand Lyon;Données temps réel;27/04/2021;09:00;1041
Grand Lyon;Données temps réel;27/04/2021;09:15;1032
Grand Lyon;Données temps réel;27/04/2021;09:30;1038
Grand Lyon;Données temps réel;27/04/2021;09:45;1020
Grand Lyon;Données temps réel;27/04/2021;10:00;1029
Grand Lyon;Données temps réel;27/04/2021;10:15;1011
Grand Lyon;Données temps réel;27/04/2021;10:30;1022
Grand Lyon;Données temps réel;27/04/2021;10:45;1022
Grand Lyon;Données temps réel;27/04/2021;11:00;1025
Grand Lyon;Données temps réel;27/04/2021;11:15;1009
Grand Lyon;Données temps réel;27/04/2021;11:30;1013
Grand Lyon;Données temps réel;27/04/2021;11:45;1012
Grand Lyon;Données temps réel;27/04/2021;12:00;1049
Grand Lyon;Données temps réel;27/04/2021;12:15;1054
Grand Lyon;Données temps réel;27/04/2021;12:30;1053
Grand Lyon;Données temps réel;27/04/2021;12:45;1046
Grand Lyon;Données temps réel;27/04/2021;13:00;1036
Grand Lyon;Données temps réel;27/04/2021;13:15;1031
Grand Lyon;Données temps réel;27/04/2021;13:30;1011
Grand Lyon;Données temps réel;27/04/2021;13:45;1012
Grand Lyon;Données temps réel;27/04/2021;14:00;992
Grand Lyon;Données temps réel;27/04/2021;14:15;969
Grand Lyon;Données temps réel;27/04/2021;14:30;966
Grand Lyon;Données temps réel;27/04/2021;14:45;957
Grand Lyon;Données temps réel;27/04/2021;15:00;960
Grand Lyon;Données temps réel;27/04/2021;15:15;961
Grand Lyon;Données temps réel;27/04/2021;15:30;938
Grand Lyon;Données temps réel;27/04/2021;15:45;939
Grand Lyon;Données temps réel;27/04/2021;16:00;947
Grand Lyon;Données temps réel;27/04/2021;16:15;927
Grand Lyon;Données temps réel;27/04/2021;16:30;925
Grand Lyon;Données temps réel;27/04/2021;16:45;931
Grand Lyon;Données temps réel;27/04/2021;17:00;925
Grand Lyon;Données temps réel;27/04/2021;17:15;926
Grand Lyon;Données temps réel;27/04/2021;17:30;921
Grand Lyon;Données temps réel;27/04/2021;17:45;912
Grand Lyon;Données temps réel;27/04/2021;18:00;935
Grand Lyon;Données temps réel;27/04/2021;18:15;919
Grand Lyon;Données temps réel;27/04/2021;18:30;954
Grand Lyon;Données temps réel;27/04/2021;18:45;951
Grand Lyon;Données temps réel;27/04/2021;19:00;968
Grand Lyon;Données temps réel;27/04/2021;19:15;983
Grand Lyon;Données temps réel;27/04/2021;19:30;980
Grand Lyon;Données temps réel;27/04/2021;19:45;987
Grand Lyon;Données temps réel;27/04/2021;20:00;987
Grand Lyon;Données temps réel;27/04/2021;20:15;974
Grand Lyon;Données temps réel;27/04/2021;20:30;970
Grand Lyon;Données temps réel;27/04/2021;20:45;968
Grand Lyon;Données temps réel;27/04/2021;21:00;945
Grand Lyon;Données temps réel;27/04/2021;21:15;930
Grand Lyon;Données temps réel;27/04/2021;21:30;919
Grand Lyon;Données temps réel;27/04/2021;21:45;907
Grand Lyon;Données temps réel;27/04/2021;22:00;894
Grand Lyon;Données temps réel;27/04/2021;22:15;896
Grand Lyon;Données temps réel;27/04/2021;22:30;939
Grand Lyon;Données temps réel;27/04/2021;22:45;952
Grand Lyon;Données temps réel;27/04/2021;23:00;943
Grand Lyon;Données temps réel;27/04/2021;23:15;976
Grand Lyon;Données temps réel;27/04/2021;23:30;949
Grand Lyon;Données temps réel;27/04/2021;23:45;-
Grand Lyon;Données temps réel;28/04/2021;00:00;884
Grand Lyon;Données temps réel;28/04/2021;00:15;865
Grand Lyon;Données temps réel;28/04/2021;00:30;835
Grand Lyon;Données temps réel;28/04/2021;00:45;807
Grand Lyon;Données temps réel;28/04/2021;01:00;791
Grand Lyon;Données temps réel;28/04/2021;01:15;790
Grand Lyon;Données temps réel;28/04/2021;01:30;773
Grand Lyon;Données temps réel;28/04/2021;01:45;766
Grand Lyon;Données temps réel;28/04/2021;02:00;763
Grand Lyon;Données temps réel;28/04/2021;02:15;748
Grand Lyon;Données temps réel;28/04/2021;02:30;755
Grand Lyon;Données temps réel;28/04/2021;02:45;742
Grand Lyon;Données temps réel;28/04/2021;03:00;732
Grand Lyon;Données temps réel;28/04/2021;03:15;725
Grand Lyon;Données temps réel;28/04/2021;03:30;723
Grand Lyon;Données temps réel;28/04/2021;03:45;727
Grand Lyon;Données temps réel;28/04/2021;04:00;722
Grand Lyon;Données temps réel;28/04/2021;04:15;720
Grand Lyon;Données temps réel;28/04/2021;04:30;735
Grand Lyon;Données temps réel;28/04/2021;04:45;734
Grand Lyon;Données temps réel;28/04/2021;05:00;738
Grand Lyon;Données temps réel;28/04/2021;05:15;758
Grand Lyon;Données temps réel;28/04/2021;05:30;768
Grand Lyon;Données temps réel;28/04/2021;05:45;778
Grand Lyon;Données temps réel;28/04/2021;06:00;801
Grand Lyon;Données temps réel;28/04/2021;06:15;826
Grand Lyon;Données temps réel;28/04/2021;06:30;835
Grand Lyon;Données temps réel;28/04/2021;06:45;843
Grand Lyon;Données temps réel;28/04/2021;07:00;863
Grand Lyon;Données temps réel;28/04/2021;07:15;897
Grand Lyon;Données temps réel;28/04/2021;07:30;908
Grand Lyon;Données temps réel;28/04/2021;07:45;943
Grand Lyon;Données temps réel;28/04/2021;08:00;978
Grand Lyon;Données temps réel;28/04/2021;08:15;994
Grand Lyon;Données temps réel;28/04/2021;08:30;987
Grand Lyon;Données temps réel;28/04/2021;08:45;999
Grand Lyon;Données temps réel;28/04/2021;09:00;984
Grand Lyon;Données temps réel;28/04/2021;09:15;1010
Grand Lyon;Données temps réel;28/04/2021;09:30;1006
Grand Lyon;Données temps réel;28/04/2021;09:45;1016
Grand Lyon;Données temps réel;28/04/2021;10:00;1012
Grand Lyon;Données temps réel;28/04/2021;10:15;1033
Grand Lyon;Données temps réel;28/04/2021;10:30;1036
Grand Lyon;Données temps réel;28/04/2021;10:45;1046
Grand Lyon;Données temps réel;28/04/2021;11:00;1019
Grand Lyon;Données temps réel;28/04/2021;11:15;1033
Grand Lyon;Données temps réel;28/04/2021;11:30;77
Grand Lyon;Données temps réel;28/04/2021;11:45;78
Grand Lyon;Données temps réel;28/04/2021;12:00;1079
Grand Lyon;Données temps réel;28/04/2021;12:15;1085
Grand Lyon;Données temps réel;28/04/2021;12:30;1091
Grand Lyon;Données temps réel;28/04/2021;12:45;1083
Grand Lyon;Données temps réel;28/04/2021;13:00;1076
Grand Lyon;Données temps réel;28/04/2021;13:15;1092
Grand Lyon;Données temps réel;28/04/2021;13:30;1061
Grand Lyon;Données temps réel;28/04/2021;13:45;1052
Grand Lyon;Données temps réel;28/04/2021;14:00;1036
Grand Lyon;Données temps réel;28/04/2021;14:15;1022
Grand Lyon;Données temps réel;28/04/2021;14:30;1012
Grand Lyon;Données temps réel;28/04/2021;14:45;998
Grand Lyon;Données temps réel;28/04/2021;15:00;1000
Grand Lyon;Données temps réel;28/04/2021;15:15;1001
Grand Lyon;Données temps réel;28/04/2021;15:30;995
Grand Lyon;Données temps réel;28/04/2021;15:45;979
Grand Lyon;Données temps réel;28/04/2021;16:00;976
Grand Lyon;Données temps réel;28/04/2021;16:15;970
Grand Lyon;Données temps réel;28/04/2021;16:30;971
Grand Lyon;Données temps réel;28/04/2021;16:45;977
Grand Lyon;Données temps réel;28/04/2021;17:00;965
Grand Lyon;Données temps réel;28/04/2021;17:15;954
Grand Lyon;Données temps réel;28/04/2021;17:30;962
Grand Lyon;Données temps réel;28/04/2021;17:45;968
Grand Lyon;Données temps réel;28/04/2021;18:00;978
Grand Lyon;Données temps réel;28/04/2021;18:15;990
Grand Lyon;Données temps réel;28/04/2021;18:30;1012
Grand Lyon;Données temps réel;28/04/2021;18:45;1034
Grand Lyon;Données temps réel;28/04/2021;19:00;1048
Grand Lyon;Données temps réel;28/04/2021;19:15;1061
Grand Lyon;Données temps réel;28/04/2021;19:30;1042
Grand Lyon;Données temps réel;28/04/2021;19:45;1055
Grand Lyon;Données temps réel;28/04/2021;20:00;1047
