Périmètre;Nature;Date;Heures;Consommation
Grand Lyon;Données temps réel;01/01/2018;22:30;1100
Grand Lyon;Données temps réel;01/01/2018;22:45;1158
Grand Lyon;Données temps réel;01/01/2018;23:00;1162
Grand Lyon;Données temps réel;01/01/2018;23:15;1192
Grand Lyon;Données temps réel;01/01/2018;23:30;1180
Grand Lyon;Données temps réel;01/01/2018;23:45;1129
Grand Lyon;Données temps réel;02/01/2018;00:00;1108
Grand Lyon;Données temps réel;02/01/2018;00:15;1084
Grand Lyon;Données temps réel;02/01/2018;00:30;1058
Grand Lyon;Données temps réel;02/01/2018;00:45;1026
Grand Lyon;Données temps réel;02/01/2018;01:00;1006
Grand Lyon;Données temps réel;02/01/2018;01:15;988
Grand Lyon;Données temps réel;02/01/2018;01:30;966
Grand Lyon;Données temps réel;02/01/2018;01:45;971
Grand Lyon;Données temps réel;02/01/2018;02:00;958
Grand Lyon;Données temps réel;02/01/2018;02:15;956
Grand Lyon;Données temps réel;02/01/2018;02:30;949
Grand Lyon;Données temps réel;02/01/2018;02:45;938
Grand Lyon;Données temps réel;02/01/2018;03:00;935
Grand Lyon;Données temps réel;02/01/2018;03:15;936
Grand Lyon;Données temps réel;02/01/2018;03:30;924
Grand Lyon;Données temps réel;02/01/2018;03:45;920
Grand Lyon;Données temps réel;02/01/2018;04:00;925
Grand Lyon;Données temps réel;02/01/2018;04:15;928
Grand Lyon;Données temps réel;02/01/2018;04:30;935
Grand Lyon;Données temps réel;02/01/2018;04:45;933
Grand Lyon;Données temps réel;02/01/2018;05:00;953
Grand Lyon;Données temps réel;02/01/2018;05:15;967
Grand Lyon;Données temps réel;02/01/2018;05:30;980
Grand Lyon;Données temps réel;02/01/2018;05:45;987
Grand Lyon;Données temps réel;02/01/2018;06:00;1000
Grand Lyon;Données temps réel;02/01/2018;06:15;1031
Grand Lyon;Données temps réel;02/01/2018;06:30;1044
Grand Lyon;Données temps réel;02/01/2018;06:45;1054
Grand Lyon;Données temps réel;02/01/2018;07:00;1077
Grand Lyon;Données temps réel;02/01/2018;07:15;1112
Grand Lyon;Données temps réel;02/01/2018;07:30;1122
Grand Lyon;Données temps réel;02/01/2018;07:45;1150
Grand Lyon;Données temps réel;02/01/2018;08:00;1167
Grand Lyon;Données temps réel;02/01/2018;08:15;1179
Grand Lyon;Données temps réel;02/01/2018;08:30;1193
Grand Lyon;Données temps réel;02/01/2018;08:45;1202
Grand Lyon;Données temps réel;02/01/2018;09:00;1218
Grand Lyon;Données temps réel;02/01/2018;09:15;1214
Grand Lyon;Données temps réel;02/01/2018;09:30;1242
Grand Lyon;Données temps réel;02/01/2018;09:45;1243
Grand Lyon;Données temps réel;02/01/2018;10:00;1248
Grand Lyon;Données temps réel;02/01/2018;10:15;1267
Grand Lyon;Données temps réel;02/01/2018;10:30;1269
Grand Lyon;Données temps réel;02/01/2018;10:45;1279
Grand Lyon;Données temps réel;02/01/2018;11:00;1282
Grand Lyon;Données temps réel;02/01/2018;11:15;1315
Grand Lyon;Données temps réel;02/01/2018;11:30;1305
Grand Lyon;Données temps réel;02/01/2018;11:45;1304
Grand Lyon;Données temps réel;02/01/2018;12:00;1324
Grand Lyon;Données temps réel;02/01/2018;12:15;1311
Grand Lyon;Données temps réel;02/01/2018;12:30;1302
Grand Lyon;Données temps réel;02/01/2018;12:45;1296
Grand Lyon;Données temps réel;02/01/2018;13:00;1290
Grand Lyon;Données temps réel;02/01/2018;13:15;1289
Grand Lyon;Données temps réel;02/01/2018;13:30;1273
Grand Lyon;Données temps réel;02/01/2018;13:45;1289
Grand Lyon;Données temps réel;02/01/2018;14:00;1278
Grand Lyon;Données temps réel;02/01/2018;14:15;1266
Grand Lyon;Données temps réel;02/01/2018;14:30;1247
Grand Lyon;Données temps réel;02/01/2018;14:45;1241
Grand Lyon;Données temps réel;02/01/2018;15:00;1229
Grand Lyon;Données temps réel;02/01/2018;15:15;1241
Grand Lyon;Données temps réel;02/01/2018;15:30;1246
Grand Lyon;Données temps réel;02/01/2018;15:45;1234
Grand Lyon;Données temps réel;02/01/2018;16:00;1225
Grand Lyon;Données temps réel;02/01/2018;16:15;1232
Grand Lyon;Données temps réel;02/01/2018;16:30;1239
Grand Lyon;Données temps réel;02/01/2018;16:45;1243
Grand Lyon;Données temps réel;02/01/2018;17:00;1253
Grand Lyon;Données temps réel;02/01/2018;17:15;1270
Grand Lyon;Données temps réel;02/01/2018;17:30;1297
Grand Lyon;Données temps réel;02/01/2018;17:45;1295
Grand Lyon;Données temps réel;02/01/2018;18:00;1302
Grand Lyon;Données temps réel;02/01/2018;18:15;1304
Grand Lyon;Données temps réel;02/01/2018;18:30;1322
Grand Lyon;Données temps réel;02/01/2018;18:45;1333
Grand Lyon;Données temps réel;02/01/2018;19:00;1338
Grand Lyon;Données temps réel;02/01/2018;19:15;1338
Grand Lyon;Données temps réel;02/01/2018;19:30;1329
Grand Lyon;Données temps réel;02/01/2018;19:45;1313
Grand Lyon;Données temps réel;02/01/2018;20:00;1302
Grand Lyon;Données temps réel;02/01/2018;20:15;1275
Grand Lyon;Données temps réel;02/01/2018;20:30;1242
Grand Lyon;Données temps réel;02/01/2018;20:45;1241
Grand Lyon;Données temps réel;02/01/2018;21:00;1214
Grand Lyon;Données temps réel;02/01/2018;21:15;1189
Grand Lyon;Données temps réel;02/01/2018;21:30;1174
Grand Lyon;Données temps réel;02/01/2018;21:45;1139
Grand Lyon;Données temps réel;02/01/2018;22:00;1162
Grand Lyon;Données temps réel;02/01/2018;22:15;1150
Grand Lyon;Données temps réel;02/01/2018;22:30;1212
Grand Lyon;Données temps réel;02/01/2018;22:45;1231
Grand Lyon;Données temps réel;02/01/2018;23:00;1254
Grand Lyon;Données temps réel;02/01/2018;23:15;1257
Grand Lyon;Données temps réel;02/01/2018;23:30;1218
Grand Lyon;Données temps réel;02/01/2018;23:45;ND
Grand Lyon;Données temps réel;03/01/2018;00:00;1151
Grand Lyon;Données temps réel;03/01/2018;00:15;1134
Grand Lyon;Données temps réel;03/01/2018;00:30;1096
Grand Lyon;Données temps réel;03/01/2018;00:45;1076
Grand Lyon;Données temps réel;03/01/2018;01:00;1054
Grand Lyon;Données temps réel;03/01/2018;01:15;1027
Grand Lyon;Données temps réel;03/01/2018;01:30;1019
Grand Lyon;Données temps réel;03/01/2018;01:45;1012
Grand Lyon;Données temps réel;03/01/2018;02:00;1013
Grand Lyon;Données temps réel;03/01/2018;02:15;996
Grand Lyon;Données temps réel;03/01/2018;02:30;979
Grand Lyon;Données temps réel;03/01/2018;02:45;975
Grand Lyon;Données temps réel;03/01/2018;03:00;973
Grand Lyon;Données temps réel;03/01/2018;03:15;973
Grand Lyon;Données temps réel;03/01/2018;03:30;952
Grand Lyon;Données temps réel;03/01/2018;03:45;941
Grand Lyon;Données temps réel;03/01/2018;04:00;956
Grand Lyon;Données temps réel;03/01/2018;04:15;946
Grand Lyon;Données temps réel;03/01/2018;04:30;948
Grand Lyon;Données temps réel;03/01/2018;04:45;947
Grand Lyon;Données temps réel;03/01/2018;05:00;971
Grand Lyon;Données temps réel;03/01/2018;05:15;987
Grand Lyon;Données temps réel;03/01/2018;05:30;995
Grand Lyon;Données temps réel;03/01/2018;05:45;1009
Grand Lyon;Données temps réel;03/01/2018;06:00;1028
Grand Lyon;Données temps réel;03/01/2018;06:15;1066
Grand Lyon;Données temps réel;03/01/2018;06:30;1086
Grand Lyon;Données temps réel;03/01/2018;06:45;1083
Grand Lyon;Données temps réel;03/01/2018;07:00;1117
Grand Lyon;Données temps réel;03/01/2018;07:15;1155
Grand Lyon;Données temps réel;03/01/2018;07:30;1175
Grand Lyon;Données temps réel;03/01/2018;07:45;1217
Grand Lyon;Données temps réel;03/01/2018;08:00;1237
Grand Lyon;Données temps réel;03/01/2018;08:15;1217
Grand Lyon;Données temps réel;03/01/2018;08:30;1239
Grand Lyon;Données temps réel;03/01/2018;08:45;1229
Grand Lyon;Données temps réel;03/01/2018;09:00;1241
Grand Lyon;Données temps réel;03/01/2018;09:15;1245
Grand Lyon;Données temps réel;03/01/2018;09:30;1251
Grand Lyon;Données temps réel;03/01/2018;09:45;1265
Grand Lyon;Données temps réel;03/01/2018;10:00;1247
Grand Lyon;Données temps réel;03/01/2018;10:15;1265
Grand Lyon;Données temps réel;03/01/2018;10:30;1257
Grand Lyon;Données temps réel;03/01/2018;10:45;1277
Grand Lyon;Données temps réel;03/01/2018;11:00;1276
Grand Lyon;Données temps réel;03/01/2018;11:15;1272
Grand Lyon;Données temps réel;03/01/2018;11:30;1266
Grand Lyon;Données temps réel;03/01/2018;11:45;1255
Grand Lyon;Données temps réel;03/01/2018;12:00;1265
Grand Lyon;Données temps réel;03/01/2018;12:15;1263
Grand Lyon;Données temps réel;03/01/2018;12:30;1256
Grand Lyon;Données temps réel;03/01/2018;12:45;1265
Grand Lyon;Données temps réel;03/01/2018;13:00;1257
Grand Lyon;Données temps réel;03/01/2018;13:15;1256
Grand Lyon;Données temps réel;03/01/2018;13:30;1250
Grand Lyon;Données temps réel;03/01/2018;13:45;1241
Grand Lyon;Données temps réel;03/01/2018;14:00;1246
Grand Lyon;Données temps réel;03/01/2018;14:15;1234
Grand Lyon;Données temps réel;03/01/2018;14:30;1232
Grand Lyon;Données temps réel;03/01/2018;14:45;1219
Grand Lyon;Données temps réel;03/01/2018;15:00;1227
Grand Lyon;Données temps réel;03/01/2018;15:15;1239
Grand Lyon;Données temps réel;03/01/2018;15:30;1224
Grand Lyon;Données temps réel;03/01/2018;15:45;1241
Grand Lyon;Données temps réel;03/01/2018;16:00;1237
Grand Lyon;Données temps réel;03/01/2018;16:15;1243
Grand Lyon;Données temps réel;03/01/2018;16:30;1249
Grand Lyon;Données temps réel;03/01/2018;16:45;1243
Grand Lyon;Données temps réel;03/01/2018;17:00;1259
Grand Lyon;Données temps réel;03/01/2018;17:15;1278
Grand Lyon;Données temps réel;03/01/2018;17:30;1298
Grand Lyon;Données temps réel;03/01/2018;17:45;1304
Grand Lyon;Données temps réel;03/01/2018;18:00;1308
Grand Lyon;Données temps réel;03/01/2018;18:15;1321
Grand Lyon;Données temps réel;03/01/2018;18:30;1318
Grand Lyon;Données temps réel;03/01/2018;18:45;1332
Grand Lyon;Données temps réel;03/01/2018;19:00;1330
Grand Lyon;Données temps réel;03/01/2018;19:15;1329
Grand Lyon;Données temps réel;03/01/2018;19:30;1314
Grand Lyon;Données temps réel;03/01/2018;19:45;1306
Grand Lyon;Données temps réel;03/01/2018;20:00;1281
Grand Lyon;Données temps réel;03/01/2018;20:15;1266
Grand Lyon;Données temps réel;03/01/2018;20:30;1231
Grand Lyon;Données temps réel;03/01/2018;20:45;1225
Grand Lyon;Données temps réel;03/01/2018;21:00;1209
Grand Lyon;Données temps réel;03/01/2018;21:15;1196
Grand Lyon;Données temps réel;03/01/2018;21:30;1160
Grand Lyon;Données temps réel;03/01/2018;21:45;1134
Grand Lyon;Données temps réel;03/01/2018;22:00;1148
Grand Lyon;Données temps réel;03/01/2018;22:15;1148
Grand Lyon;Données temps réel;03/01/2018;22:30;1166
Grand Lyon;Données temps réel;03/01/2018;22:45;1238
Grand Lyon;Données temps réel;03/01/2018;23:00;1251
Grand Lyon;Données temps réel;03/01/2018;23:15;1260
Grand Lyon;Données temps réel;03/01/2018;23:30;1221
Grand Lyon;Données temps réel;03/01/2018;23:45;1184
Grand Lyon;Données temps réel;04/01/2018;00:00;1161
Grand Lyon;Données temps réel;04/01/2018;00:15;1122
Grand Lyon;Données temps réel;04/01/2018;00:30;1107
Grand Lyon;Données temps réel;04/01/2018;00:45;1075
Grand Lyon;Données temps réel;04/01/2018;01:00;1049
Grand Lyon;Données temps réel;04/01/2018;01:15;1034
Grand Lyon;Données temps réel;04/01/2018;01:30;1007
Grand Lyon;Données temps réel;04/01/2018;01:45;1004
Grand Lyon;Données temps réel;04/01/2018;02:00;998
Grand Lyon;Données temps réel;04/01/2018;02:15;976
Grand Lyon;Données temps réel;04/01/2018;02:30;955
Grand Lyon;Données temps réel;04/01/2018;02:45;955
Grand Lyon;Données temps réel;04/01/2018;03:00;957
Grand Lyon;Données temps réel;04/01/2018;03:15;944
Grand Lyon;Données temps réel;04/01/2018;03:30;949
Grand Lyon;Données temps réel;04/01/2018;03:45;950
Grand Lyon;Données temps réel;04/01/2018;04:00;943
Grand Lyon;Données temps réel;04/01/2018;04:15;942
Grand Lyon;Données temps réel;04/01/2018;04:30;945
Grand Lyon;Données temps réel;04/01/2018;04:45;950
Grand Lyon;Données temps réel;04/01/2018;05:00;983
Grand Lyon;Données temps réel;04/01/2018;05:15;979
Grand Lyon;Données temps réel;04/01/2018;05:30;999
Grand Lyon;Données temps réel;04/01/2018;05:45;1017
Grand Lyon;Données temps réel;04/01/2018;06:00;1018
Grand Lyon;Données temps réel;04/01/2018;06:15;1083
Grand Lyon;Données temps réel;04/01/2018;06:30;1068
Grand Lyon;Données temps réel;04/01/2018;06:45;1096
Grand Lyon;Données temps réel;04/01/2018;07:00;1120
Grand Lyon;Données temps réel;04/01/2018;07:15;1172
Grand Lyon;Données temps réel;04/01/2018;07:30;1191
Grand Lyon;Données temps réel;04/01/2018;07:45;1211
Grand Lyon;Données temps réel;04/01/2018;08:00;1249
Grand Lyon;Données temps réel;04/01/2018;08:15;1256
Grand Lyon;Données temps réel;04/01/2018;08:30;1255
Grand Lyon;Données temps réel;04/01/2018;08:45;1256
Grand Lyon;Données temps réel;04/01/2018;09:00;1275
Grand Lyon;Données temps réel;04/01/2018;09:15;1285
Grand Lyon;Données temps réel;04/01/2018;09:30;1289
Grand Lyon;Données temps réel;04/01/2018;09:45;1291
Grand Lyon;Données temps réel;04/01/2018;10:00;1294
Grand Lyon;Données temps réel;04/01/2018;10:15;1314
Grand Lyon;Données temps réel;04/01/2018;10:30;1315
Grand Lyon;Données temps réel;04/01/2018;10:45;1315
Grand Lyon;Données temps réel;04/01/2018;11:00;1289
Grand Lyon;Données temps réel;04/01/2018;11:15;1284
Grand Lyon;Données temps réel;04/01/2018;11:30;1305
Grand Lyon;Données temps réel;04/01/2018;11:45;1319
Grand Lyon;Données temps réel;04/01/2018;12:00;1329
Grand Lyon;Données temps réel;04/01/2018;12:15;1330
Grand Lyon;Données temps réel;04/01/2018;12:30;1320
Grand Lyon;Données temps réel;04/01/2018;12:45;1315
Grand Lyon;Données temps réel;04/01/2018;13:00;1310
Grand Lyon;Données temps réel;04/01/2018;13:15;1288
Grand Lyon;Données temps réel;04/01/2018;13:30;1272
Grand Lyon;Données temps réel;04/01/2018;13:45;1269
Grand Lyon;Données temps réel;04/01/2018;14:00;1261
Grand Lyon;Données temps réel;04/01/2018;14:15;1239
Grand Lyon;Données temps réel;04/01/2018;14:30;1228
Grand Lyon;Données temps réel;04/01/2018;14:45;1215
Grand Lyon;Données temps réel;04/01/2018;15:00;1215
Grand Lyon;Données temps réel;04/01/2018;15:15;1226
Grand Lyon;Données temps réel;04/01/2018;15:30;1228
Grand Lyon;Données temps réel;04/01/2018;15:45;1203
Grand Lyon;Données temps réel;04/01/2018;16:00;1211
Grand Lyon;Données temps réel;04/01/2018;16:15;1204
Grand Lyon;Données temps réel;04/01/2018;16:30;1182
Grand Lyon;Données temps réel;04/01/2018;16:45;1197
Grand Lyon;Données temps réel;04/01/2018;17:00;1211
Grand Lyon;Données temps réel;04/01/2018;17:15;1211
Grand Lyon;Données temps réel;04/01/2018;17:30;1229
Grand Lyon;Données temps réel;04/01/2018;17:45;1234
Grand Lyon;Données temps réel;04/01/2018;18:00;1258
Grand Lyon;Données temps réel;04/01/2018;18:15;1253
Grand Lyon;Données temps réel;04/01/2018;18:30;1268
Grand Lyon;Données temps réel;04/01/2018;18:45;1259
Grand Lyon;Données temps réel;04/01/2018;19:00;1259
Grand Lyon;Données temps réel;04/01/2018;19:15;1266
Grand Lyon;Données temps réel;04/01/2018;19:30;1274
Grand Lyon;Données temps réel;04/01/2018;19:45;1257
Grand Lyon;Données temps réel;04/01/2018;20:00;1256
Grand Lyon;Données temps réel;04/01/2018;20:15;1214
Grand Lyon;Données temps réel;04/01/2018;20:30;1209
Grand Lyon;Données temps réel;04/01/2018;20:45;1180
Grand Lyon;Données temps réel;04/01/2018;21:00;1168
Grand Lyon;Données temps réel;04/01/2018;21:15;1130
Grand Lyon;Données temps réel;04/01/2018;21:30;1106
Grand Lyon;Données temps réel;04/01/2018;21:45;1082
Grand Lyon;Données temps réel;04/01/2018;22:00;1075
Grand Lyon;Données temps réel;04/01/2018;22:15;1071
Grand Lyon;Données temps réel;04/01/2018;22:30;1130
Grand Lyon;Données temps réel;04/01/2018;22:45;1160
Grand Lyon;Données temps réel;04/01/2018;23:00;1177
Grand Lyon;Données temps réel;04/01/2018;23:15;1203
Grand Lyon;Données temps réel;04/01/2018;23:30;1180
Grand Lyon;Données temps réel;04/01/2018;23:45;1114
Grand Lyon;Données temps réel;05/01/2018;00:00;1092
Grand Lyon;Données temps réel;05/01/2018;00:15;1048
Grand Lyon;Données temps réel;05/01/2018;00:30;1024
Grand Lyon;Données temps réel;05/01/2018;00:45;993
Grand Lyon;Données temps réel;05/01/2018;01:00;972
Grand Lyon;Données temps réel;05/01/2018;01:15;953
Grand Lyon;Données temps réel;05/01/2018;01:30;940
Grand Lyon;Données temps réel;05/01/2018;01:45;923
Grand Lyon;Données temps réel;05/01/2018;02:00;925
Grand Lyon;Données temps réel;05/01/2018;02:15;908
Grand Lyon;Données temps réel;05/01/2018;02:30;915
Grand Lyon;Données temps réel;05/01/2018;02:45;897
Grand Lyon;Données temps réel;05/01/2018;03:00;890
Grand Lyon;Données temps réel;05/01/2018;03:15;883
Grand Lyon;Données temps réel;05/01/2018;03:30;881
Grand Lyon;Données temps réel;05/01/2018;03:45;875
Grand Lyon;Données temps réel;05/01/2018;04:00;897
Grand Lyon;Données temps réel;05/01/2018;04:15;882
Grand Lyon;Données temps réel;05/01/2018;04:30;901
Grand Lyon;Données temps réel;05/01/2018;04:45;885
Grand Lyon;Données temps réel;05/01/2018;05:00;910
Grand Lyon;Données temps réel;05/01/2018;05:15;921
Grand Lyon;Données temps réel;05/01/2018;05:30;938
Grand Lyon;Données temps réel;05/01/2018;05:45;946
Grand Lyon;Données temps réel;05/01/2018;06:00;977
Grand Lyon;Données temps réel;05/01/2018;06:15;1008
Grand Lyon;Données temps réel;05/01/2018;06:30;1018
Grand Lyon;Données temps réel;05/01/2018;06:45;1031
Grand Lyon;Données temps réel;05/01/2018;07:00;1078
Grand Lyon;Données temps réel;05/01/2018;07:15;1094
Grand Lyon;Données temps réel;05/01/2018;07:30;1127
Grand Lyon;Données temps réel;05/01/2018;07:45;1155
Grand Lyon;Données temps réel;05/01/2018;08:00;1177
Grand Lyon;Données temps réel;05/01/2018;08:15;1174
Grand Lyon;Données temps réel;05/01/2018;08:30;1190
Grand Lyon;Données temps réel;05/01/2018;08:45;1191
Grand Lyon;Données temps réel;05/01/2018;09:00;1211
Grand Lyon;Données temps réel;05/01/2018;09:15;1212
Grand Lyon;Données temps réel;05/01/2018;09:30;1229
Grand Lyon;Données temps réel;05/01/2018;09:45;1226
Grand Lyon;Données temps réel;05/01/2018;10:00;1228
Grand Lyon;Données temps réel;05/01/2018;10:15;1250
Grand Lyon;Données temps réel;05/01/2018;10:30;1253
Grand Lyon;Données temps réel;05/01/2018;10:45;1263
Grand Lyon;Données temps réel;05/01/2018;11:00;1252
Grand Lyon;Données temps réel;05/01/2018;11:15;1255
Grand Lyon;Données temps réel;05/01/2018;11:30;1259
Grand Lyon;Données temps réel;05/01/2018;11:45;1253
Grand Lyon;Données temps réel;05/01/2018;12:00;1270
Grand Lyon;Données temps réel;05/01/2018;12:15;1275
Grand Lyon;Données temps réel;05/01/2018;12:30;1270
Grand Lyon;Données temps réel;05/01/2018;12:45;1256
Grand Lyon;Données temps réel;05/01/2018;13:00;1228
Grand Lyon;Données temps réel;05/01/2018;13:15;1218
Grand Lyon;Données temps réel;05/01/2018;13:30;1237
Grand Lyon;Données temps réel;05/01/2018;13:45;1227
Grand Lyon;Données temps réel;05/01/2018;14:00;1208
Grand Lyon;Données temps réel;05/01/2018;14:15;1209
Grand Lyon;Données temps réel;05/01/2018;14:30;1188
Grand Lyon;Données temps réel;05/01/2018;14:45;1148
Grand Lyon;Données temps réel;05/01/2018;15:00;1148
Grand Lyon;Données temps réel;05/01/2018;15:15;1142
Grand Lyon;Données temps réel;05/01/2018;15:30;1142
Grand Lyon;Données temps réel;05/01/2018;15:45;1123
Grand Lyon;Données temps réel;05/01/2018;16:00;1147
Grand Lyon;Données temps réel;05/01/2018;16:15;1139
Grand Lyon;Données temps réel;05/01/2018;16:30;1131
Grand Lyon;Données temps réel;05/01/2018;16:45;1147
Grand Lyon;Données temps réel;05/01/2018;17:00;1139
Grand Lyon;Données temps réel;05/01/2018;17:15;1157
Grand Lyon;Données temps réel;05/01/2018;17:30;1190
Grand Lyon;Données temps réel;05/01/2018;17:45;1215
Grand Lyon;Données temps réel;05/01/2018;18:00;1207
Grand Lyon;Données temps réel;05/01/2018;18:15;1207
Grand Lyon;Données temps réel;05/01/2018;18:30;1211
Grand Lyon;Données temps réel;05/01/2018;18:45;1218
Grand Lyon;Données temps réel;05/01/2018;19:00;1222
Grand Lyon;Données temps réel;05/01/2018;19:15;1209
Grand Lyon;Données temps réel;05/01/2018;19:30;1207
Grand Lyon;Données temps réel;05/01/2018;19:45;1185
Grand Lyon;Données temps réel;05/01/2018;20:00;1183
Grand Lyon;Données temps réel;05/01/2018;20:15;1159
Grand Lyon;Données temps réel;05/01/2018;20:30;1145
Grand Lyon;Données temps réel;05/01/2018;20:45;1127
Grand Lyon;Données temps réel;05/01/2018;21:00;1085
Grand Lyon;Données temps réel;05/01/2018;21:15;1092
Grand Lyon;Données temps réel;05/01/2018;21:30;1067
Grand Lyon;Données temps réel;05/01/2018;21:45;1036
Grand Lyon;Données temps réel;05/01/2018;22:00;1045
Grand Lyon;Données temps réel;05/01/2018;22:15;1053
Grand Lyon;Données temps réel;05/01/2018;22:30;1082
Grand Lyon;Données temps réel;05/01/2018;22:45;1143
Grand Lyon;Données temps réel;05/01/2018;23:00;1154
Grand Lyon;Données temps réel;05/01/2018;23:15;1152
Grand Lyon;Données temps réel;05/01/2018;23:30;1151
Grand Lyon;Données temps réel;05/01/2018;23:45;1105
Grand Lyon;Données temps réel;06/01/2018;00:00;1074
Grand Lyon;Données temps réel;06/01/2018;00:15;1044
Grand Lyon;Données temps réel;06/01/2018;00:30;1029
Grand Lyon;Données temps réel;06/01/2018;00:45;997
Grand Lyon;Données temps réel;06/01/2018;01:00;980
