Périmètre;Nature;Date;Heures;Consommation;;;;
Aix Marseille;Données temps réel;16/09/2017;13:30;1440;;;;
Aix Marseille;Données temps réel;16/09/2017;13:45;1375;;;;
Aix Marseille;Données temps réel;16/09/2017;14:00;1361;;;;
Aix Marseille;Données temps réel;16/09/2017;14:15;1387;;;;
Aix Marseille;Données temps réel;16/09/2017;14:30;1392;;;;
Aix Marseille;Données temps réel;16/09/2017;14:45;1423;;;;
Aix Marseille;Données temps réel;16/09/2017;15:00;1421;;;;
Aix Marseille;Données temps réel;16/09/2017;15:15;1358;;;;
Aix Marseille;Données temps réel;16/09/2017;15:30;1360;;;;
Aix Marseille;Données temps réel;16/09/2017;15:45;1317;;;;
Aix Marseille;Données temps réel;16/09/2017;16:00;1368;;;;
Aix Marseille;Données temps réel;16/09/2017;16:15;1296;;;;
Aix Marseille;Données temps réel;16/09/2017;16:30;1287;;;;
Aix Marseille;Données temps réel;16/09/2017;16:45;1275;;;;
Aix Marseille;Données temps réel;16/09/2017;17:00;1312;;;;
Aix Marseille;Données temps réel;16/09/2017;17:15;1257;;;;
Aix Marseille;Données temps réel;16/09/2017;17:30;1271;;;;
Aix Marseille;Données temps réel;16/09/2017;17:45;1364;;;;
Aix Marseille;Données temps réel;16/09/2017;18:00;1330;;;;
Aix Marseille;Données temps réel;16/09/2017;18:15;1350;;;;
Aix Marseille;Données temps réel;16/09/2017;18:30;1381;;;;
Aix Marseille;Données temps réel;16/09/2017;18:45;1374;;;;
Aix Marseille;Données temps réel;16/09/2017;19:00;1387;;;;
Aix Marseille;Données temps réel;16/09/2017;19:15;1400;;;;
Aix Marseille;Données temps réel;16/09/2017;19:30;1400;;;;
Aix Marseille;Données temps réel;16/09/2017;19:45;1468;;;;
Aix Marseille;Données temps réel;16/09/2017;20:00;1440;;;;
Aix Marseille;Données temps réel;16/09/2017;20:15;1468;;;;
Aix Marseille;Données temps réel;16/09/2017;20:30;1471;;;;
Aix Marseille;Données temps réel;16/09/2017;20:45;1405;;;;
Aix Marseille;Données temps réel;16/09/2017;21:00;1385;;;;
Aix Marseille;Données temps réel;16/09/2017;21:15;1357;;;;
Aix Marseille;Données temps réel;16/09/2017;21:30;1332;;;;
Aix Marseille;Données temps réel;16/09/2017;21:45;1327;;;;
Aix Marseille;Données temps réel;16/09/2017;22:00;1332;;;;
Aix Marseille;Données temps réel;16/09/2017;22:15;1307;;;;
Aix Marseille;Données temps réel;16/09/2017;22:30;1348;;;;
Aix Marseille;Données temps réel;16/09/2017;22:45;1305;;;;
Aix Marseille;Données temps réel;16/09/2017;23:00;1387;;;;
Aix Marseille;Données temps réel;16/09/2017;23:15;1516;;;;
Aix Marseille;Données temps réel;16/09/2017;23:30;1442;;;;
Aix Marseille;Données temps réel;16/09/2017;23:45;ND;;;;
Aix Marseille;Données temps réel;17/09/2017;00:00;1396;;;;
Aix Marseille;Données temps réel;17/09/2017;00:15;1338;;;;
Aix Marseille;Données temps réel;17/09/2017;00:30;1326;;;;
Aix Marseille;Données temps réel;17/09/2017;00:45;1275;;;;
Aix Marseille;Données temps réel;17/09/2017;01:00;1212;;;;
Aix Marseille;Données temps réel;17/09/2017;01:15;1150;;;;
Aix Marseille;Données temps réel;17/09/2017;01:30;1129;;;;
Aix Marseille;Données temps réel;17/09/2017;01:45;1129;;;;
Aix Marseille;Données temps réel;17/09/2017;02:00;1164;;;;
Aix Marseille;Données temps réel;17/09/2017;02:15;1200;;;;
Aix Marseille;Données temps réel;17/09/2017;02:30;1146;;;;
Aix Marseille;Données temps réel;17/09/2017;02:45;1105;;;;
Aix Marseille;Données temps réel;17/09/2017;03:00;1117;;;;
Aix Marseille;Données temps réel;17/09/2017;03:15;1065;;;;
Aix Marseille;Données temps réel;17/09/2017;03:30;1054;;;;
Aix Marseille;Données temps réel;17/09/2017;03:45;1040;;;;
Aix Marseille;Données temps réel;17/09/2017;04:00;1027;;;;
Aix Marseille;Données temps réel;17/09/2017;04:15;1059;;;;
Aix Marseille;Données temps réel;17/09/2017;04:30;1022;;;;
Aix Marseille;Données temps réel;17/09/2017;04:45;1017;;;;
Aix Marseille;Données temps réel;17/09/2017;05:00;1021;;;;
Aix Marseille;Données temps réel;17/09/2017;05:15;1061;;;;
Aix Marseille;Données temps réel;17/09/2017;05:30;1025;;;;
Aix Marseille;Données temps réel;17/09/2017;05:45;1044;;;;
Aix Marseille;Données temps réel;17/09/2017;06:00;1053;;;;
Aix Marseille;Données temps réel;17/09/2017;06:15;1083;;;;
Aix Marseille;Données temps réel;17/09/2017;06:30;1053;;;;
Aix Marseille;Données temps réel;17/09/2017;06:45;1082;;;;
Aix Marseille;Données temps réel;17/09/2017;07:00;1059;;;;
Aix Marseille;Données temps réel;17/09/2017;07:15;1050;;;;
Aix Marseille;Données temps réel;17/09/2017;07:30;1022;;;;
Aix Marseille;Données temps réel;17/09/2017;07:45;1063;;;;
Aix Marseille;Données temps réel;17/09/2017;08:00;1070;;;;
Aix Marseille;Données temps réel;17/09/2017;08:15;1084;;;;
Aix Marseille;Données temps réel;17/09/2017;08:30;1128;;;;
Aix Marseille;Données temps réel;17/09/2017;08:45;1186;;;;
Aix Marseille;Données temps réel;17/09/2017;09:00;1151;;;;
Aix Marseille;Données temps réel;17/09/2017;09:15;1176;;;;
Aix Marseille;Données temps réel;17/09/2017;09:30;1191;;;;
Aix Marseille;Données temps réel;17/09/2017;09:45;1204;;;;
Aix Marseille;Données temps réel;17/09/2017;10:00;1239;;;;
Aix Marseille;Données temps réel;17/09/2017;10:15;1279;;;;
Aix Marseille;Données temps réel;17/09/2017;10:30;1260;;;;
Aix Marseille;Données temps réel;17/09/2017;10:45;1286;;;;
Aix Marseille;Données temps réel;17/09/2017;11:00;1300;;;;
Aix Marseille;Données temps réel;17/09/2017;11:15;1310;;;;
Aix Marseille;Données temps réel;17/09/2017;11:30;1307;;;;
Aix Marseille;Données temps réel;17/09/2017;11:45;1363;;;;
Aix Marseille;Données temps réel;17/09/2017;12:00;1353;;;;
Aix Marseille;Données temps réel;17/09/2017;12:15;1353;;;;
Aix Marseille;Données temps réel;17/09/2017;12:30;1355;;;;
Aix Marseille;Données temps réel;17/09/2017;12:45;1388;;;;
Aix Marseille;Données temps réel;17/09/2017;13:00;1333;;;;
Aix Marseille;Données temps réel;17/09/2017;13:15;1417;;;;
Aix Marseille;Données temps réel;17/09/2017;13:30;1328;;;;
Aix Marseille;Données temps réel;17/09/2017;13:45;1349;;;;
Aix Marseille;Données temps réel;17/09/2017;14:00;1247;;;;
Aix Marseille;Données temps réel;17/09/2017;14:15;1278;;;;
Aix Marseille;Données temps réel;17/09/2017;14:30;1280;;;;
Aix Marseille;Données temps réel;17/09/2017;14:45;1272;;;;
Aix Marseille;Données temps réel;17/09/2017;15:00;1259;;;;
Aix Marseille;Données temps réel;17/09/2017;15:15;1222;;;;
Aix Marseille;Données temps réel;17/09/2017;15:30;1222;;;;
Aix Marseille;Données temps réel;17/09/2017;15:45;1218;;;;
Aix Marseille;Données temps réel;17/09/2017;16:00;1244;;;;
Aix Marseille;Données temps réel;17/09/2017;16:15;1215;;;;
Aix Marseille;Données temps réel;17/09/2017;16:30;1175;;;;
Aix Marseille;Données temps réel;17/09/2017;16:45;1226;;;;
Aix Marseille;Données temps réel;17/09/2017;17:00;1211;;;;
Aix Marseille;Données temps réel;17/09/2017;17:15;1204;;;;
Aix Marseille;Données temps réel;17/09/2017;17:30;1207;;;;
Aix Marseille;Données temps réel;17/09/2017;17:45;1193;;;;
Aix Marseille;Données temps réel;17/09/2017;18:00;1243;;;;
Aix Marseille;Données temps réel;17/09/2017;18:15;1260;;;;
Aix Marseille;Données temps réel;17/09/2017;18:30;1246;;;;
Aix Marseille;Données temps réel;17/09/2017;18:45;1321;;;;
Aix Marseille;Données temps réel;17/09/2017;19:00;1350;;;;
Aix Marseille;Données temps réel;17/09/2017;19:15;1387;;;;
Aix Marseille;Données temps réel;17/09/2017;19:30;1411;;;;
Aix Marseille;Données temps réel;17/09/2017;19:45;1448;;;;
Aix Marseille;Données temps réel;17/09/2017;20:00;1520;;;;
Aix Marseille;Données temps réel;17/09/2017;20:15;1495;;;;
Aix Marseille;Données temps réel;17/09/2017;20:30;1490;;;;
Aix Marseille;Données temps réel;17/09/2017;20:45;1463;;;;
Aix Marseille;Données temps réel;17/09/2017;21:00;1435;;;;
Aix Marseille;Données temps réel;17/09/2017;21:15;1396;;;;
Aix Marseille;Données temps réel;17/09/2017;21:30;1359;;;;
Aix Marseille;Données temps réel;17/09/2017;21:45;1352;;;;
Aix Marseille;Données temps réel;17/09/2017;22:00;1267;;;;
Aix Marseille;Données temps réel;17/09/2017;22:15;1310;;;;
Aix Marseille;Données temps réel;17/09/2017;22:30;1331;;;;
Aix Marseille;Données temps réel;17/09/2017;22:45;1332;;;;
Aix Marseille;Données temps réel;17/09/2017;23:00;1421;;;;
Aix Marseille;Données temps réel;17/09/2017;23:15;1456;;;;
Aix Marseille;Données temps réel;17/09/2017;23:30;1449;;;;
Aix Marseille;Données temps réel;17/09/2017;23:45;ND;;;;
Aix Marseille;Données temps réel;18/09/2017;00:00;1432;;;;
Aix Marseille;Données temps réel;18/09/2017;00:15;1398;;;;
Aix Marseille;Données temps réel;18/09/2017;00:30;1337;;;;
Aix Marseille;Données temps réel;18/09/2017;00:45;1262;;;;
Aix Marseille;Données temps réel;18/09/2017;01:00;1235;;;;
Aix Marseille;Données temps réel;18/09/2017;01:15;1180;;;;
Aix Marseille;Données temps réel;18/09/2017;01:30;1177;;;;
Aix Marseille;Données temps réel;18/09/2017;01:45;1178;;;;
Aix Marseille;Données temps réel;18/09/2017;02:00;1199;;;;
Aix Marseille;Données temps réel;18/09/2017;02:15;1265;;;;
Aix Marseille;Données temps réel;18/09/2017;02:30;1204;;;;
Aix Marseille;Données temps réel;18/09/2017;02:45;1168;;;;
Aix Marseille;Données temps réel;18/09/2017;03:00;1191;;;;
Aix Marseille;Données temps réel;18/09/2017;03:15;1149;;;;
Aix Marseille;Données temps réel;18/09/2017;03:30;1108;;;;
Aix Marseille;Données temps réel;18/09/2017;03:45;1100;;;;
Aix Marseille;Données temps réel;18/09/2017;04:00;1097;;;;
Aix Marseille;Données temps réel;18/09/2017;04:15;1120;;;;
Aix Marseille;Données temps réel;18/09/2017;04:30;1144;;;;
Aix Marseille;Données temps réel;18/09/2017;04:45;1150;;;;
Aix Marseille;Données temps réel;18/09/2017;05:00;1140;;;;
Aix Marseille;Données temps réel;18/09/2017;05:15;1128;;;;
Aix Marseille;Données temps réel;18/09/2017;05:30;1195;;;;
Aix Marseille;Données temps réel;18/09/2017;05:45;1220;;;;
Aix Marseille;Données temps réel;18/09/2017;06:00;1212;;;;
Aix Marseille;Données temps réel;18/09/2017;06:15;1339;;;;
Aix Marseille;Données temps réel;18/09/2017;06:30;1385;;;;
Aix Marseille;Données temps réel;18/09/2017;06:45;1432;;;;
Aix Marseille;Données temps réel;18/09/2017;07:00;1514;;;;
Aix Marseille;Données temps réel;18/09/2017;07:15;1573;;;;
Aix Marseille;Données temps réel;18/09/2017;07:30;1531;;;;
Aix Marseille;Données temps réel;18/09/2017;07:45;1576;;;;
Aix Marseille;Données temps réel;18/09/2017;08:00;1608;;;;
Aix Marseille;Données temps réel;18/09/2017;08:15;1670;;;;
Aix Marseille;Données temps réel;18/09/2017;08:30;1628;;;;
Aix Marseille;Données temps réel;18/09/2017;08:45;1725;;;;
Aix Marseille;Données temps réel;18/09/2017;09:00;1687;;;;
Aix Marseille;Données temps réel;18/09/2017;09:15;1759;;;;
Aix Marseille;Données temps réel;18/09/2017;09:30;1689;;;;
Aix Marseille;Données temps réel;18/09/2017;09:45;1711;;;;
Aix Marseille;Données temps réel;18/09/2017;10:00;1663;;;;
Aix Marseille;Données temps réel;18/09/2017;10:15;1733;;;;
Aix Marseille;Données temps réel;18/09/2017;10:30;1728;;;;
Aix Marseille;Données temps réel;18/09/2017;10:45;1715;;;;
Aix Marseille;Données temps réel;18/09/2017;11:00;1675;;;;
Aix Marseille;Données temps réel;18/09/2017;11:15;1678;;;;
Aix Marseille;Données temps réel;18/09/2017;11:30;1677;;;;
Aix Marseille;Données temps réel;18/09/2017;11:45;1690;;;;
Aix Marseille;Données temps réel;18/09/2017;12:00;1723;;;;
Aix Marseille;Données temps réel;18/09/2017;12:15;1749;;;;
Aix Marseille;Données temps réel;18/09/2017;12:30;1728;;;;
Aix Marseille;Données temps réel;18/09/2017;12:45;1771;;;;
Aix Marseille;Données temps réel;18/09/2017;13:00;1749;;;;
Aix Marseille;Données temps réel;18/09/2017;13:15;1770;;;;
Aix Marseille;Données temps réel;18/09/2017;13:30;1828;;;;
Aix Marseille;Données temps réel;18/09/2017;13:45;1772;;;;
Aix Marseille;Données temps réel;18/09/2017;14:00;1810;;;;
Aix Marseille;Données temps réel;18/09/2017;14:15;1783;;;;
Aix Marseille;Données temps réel;18/09/2017;14:30;1708;;;;
Aix Marseille;Données temps réel;18/09/2017;14:45;1646;;;;
Aix Marseille;Données temps réel;18/09/2017;15:00;1665;;;;
Aix Marseille;Données temps réel;18/09/2017;15:15;1681;;;;
Aix Marseille;Données temps réel;18/09/2017;15:30;1673;;;;
Aix Marseille;Données temps réel;18/09/2017;15:45;1539;;;;
Aix Marseille;Données temps réel;18/09/2017;16:00;1581;;;;
Aix Marseille;Données temps réel;18/09/2017;16:15;1532;;;;
Aix Marseille;Données temps réel;18/09/2017;16:30;1506;;;;
Aix Marseille;Données temps réel;18/09/2017;16:45;1515;;;;
Aix Marseille;Données temps réel;18/09/2017;17:00;1462;;;;
Aix Marseille;Données temps réel;18/09/2017;17:15;1586;;;;
Aix Marseille;Données temps réel;18/09/2017;17:30;1583;;;;
Aix Marseille;Données temps réel;18/09/2017;17:45;1573;;;;
Aix Marseille;Données temps réel;18/09/2017;18:00;1573;;;;
Aix Marseille;Données temps réel;18/09/2017;18:15;1598;;;;
Aix Marseille;Données temps réel;18/09/2017;18:30;1618;;;;
Aix Marseille;Données temps réel;18/09/2017;18:45;1654;;;;
Aix Marseille;Données temps réel;18/09/2017;19:00;1661;;;;
Aix Marseille;Données temps réel;18/09/2017;19:15;1667;;;;
Aix Marseille;Données temps réel;18/09/2017;19:30;1741;;;;
Aix Marseille;Données temps réel;18/09/2017;19:45;1719;;;;
Aix Marseille;Données temps réel;18/09/2017;20:00;1777;;;;
Aix Marseille;Données temps réel;18/09/2017;20:15;1712;;;;
Aix Marseille;Données temps réel;18/09/2017;20:30;1704;;;;
Aix Marseille;Données temps réel;18/09/2017;20:45;1687;;;;
Aix Marseille;Données temps réel;18/09/2017;21:00;1665;;;;
Aix Marseille;Données temps réel;18/09/2017;21:15;1636;;;;
Aix Marseille;Données temps réel;18/09/2017;21:30;1570;;;;
Aix Marseille;Données temps réel;18/09/2017;21:45;1556;;;;
Aix Marseille;Données temps réel;18/09/2017;22:00;1509;;;;
Aix Marseille;Données temps réel;18/09/2017;22:15;1474;;;;
Aix Marseille;Données temps réel;18/09/2017;22:30;1502;;;;
Aix Marseille;Données temps réel;18/09/2017;22:45;1551;;;;
Aix Marseille;Données temps réel;18/09/2017;23:00;1591;;;;
Aix Marseille;Données temps réel;18/09/2017;23:15;1720;;;;
Aix Marseille;Données temps réel;18/09/2017;23:30;1584;;;;
Aix Marseille;Données temps réel;18/09/2017;23:45;1594;;;;
Aix Marseille;Données temps réel;19/09/2017;00:00;1537;;;;
Aix Marseille;Données temps réel;19/09/2017;00:15;1507;;;;
Aix Marseille;Données temps réel;19/09/2017;00:30;1422;;;;
Aix Marseille;Données temps réel;19/09/2017;00:45;1386;;;;
Aix Marseille;Données temps réel;19/09/2017;01:00;1344;;;;
Aix Marseille;Données temps réel;19/09/2017;01:15;1287;;;;
Aix Marseille;Données temps réel;19/09/2017;01:30;1223;;;;
Aix Marseille;Données temps réel;19/09/2017;01:45;1203;;;;
Aix Marseille;Données temps réel;19/09/2017;02:00;1261;;;;
Aix Marseille;Données temps réel;19/09/2017;02:15;1292;;;;
Aix Marseille;Données temps réel;19/09/2017;02:30;1292;;;;
Aix Marseille;Données temps réel;19/09/2017;02:45;1228;;;;
Aix Marseille;Données temps réel;19/09/2017;03:00;1192;;;;
Aix Marseille;Données temps réel;19/09/2017;03:15;1182;;;;
Aix Marseille;Données temps réel;19/09/2017;03:30;1216;;;;
Aix Marseille;Données temps réel;19/09/2017;03:45;1218;;;;
Aix Marseille;Données temps réel;19/09/2017;04:00;1156;;;;
Aix Marseille;Données temps réel;19/09/2017;04:15;1140;;;;
Aix Marseille;Données temps réel;19/09/2017;04:30;1222;;;;
Aix Marseille;Données temps réel;19/09/2017;04:45;1173;;;;
Aix Marseille;Données temps réel;19/09/2017;05:00;1198;;;;
Aix Marseille;Données temps réel;19/09/2017;05:15;1296;;;;
Aix Marseille;Données temps réel;19/09/2017;05:30;1218;;;;
Aix Marseille;Données temps réel;19/09/2017;05:45;1291;;;;
Aix Marseille;Données temps réel;19/09/2017;06:00;1341;;;;
Aix Marseille;Données temps réel;19/09/2017;06:15;1425;;;;
Aix Marseille;Données temps réel;19/09/2017;06:30;1464;;;;
Aix Marseille;Données temps réel;19/09/2017;06:45;1548;;;;
Aix Marseille;Données temps réel;19/09/2017;07:00;1588;;;;
Aix Marseille;Données temps réel;19/09/2017;07:15;1573;;;;
Aix Marseille;Données temps réel;19/09/2017;07:30;1613;;;;
Aix Marseille;Données temps réel;19/09/2017;07:45;1662;;;;
Aix Marseille;Données temps réel;19/09/2017;08:00;1697;;;;
Aix Marseille;Données temps réel;19/09/2017;08:15;1650;;;;
Aix Marseille;Données temps réel;19/09/2017;08:30;1688;;;;
Aix Marseille;Données temps réel;19/09/2017;08:45;1738;;;;
Aix Marseille;Données temps réel;19/09/2017;09:00;1651;;;;
Aix Marseille;Données temps réel;19/09/2017;09:15;1717;;;;
Aix Marseille;Données temps réel;19/09/2017;09:30;1763;;;;
Aix Marseille;Données temps réel;19/09/2017;09:45;1770;;;;
Aix Marseille;Données temps réel;19/09/2017;10:00;1711;;;;
Aix Marseille;Données temps réel;19/09/2017;10:15;1754;;;;
Aix Marseille;Données temps réel;19/09/2017;10:30;1354;;;;
Aix Marseille;Données temps réel;19/09/2017;10:45;1749;;;;
Aix Marseille;Données temps réel;19/09/2017;11:00;1694;;;;
Aix Marseille;Données temps réel;19/09/2017;11:15;1722;;;;
Aix Marseille;Données temps réel;19/09/2017;11:30;1773;;;;
Aix Marseille;Données temps réel;19/09/2017;11:45;1716;;;;
Aix Marseille;Données temps réel;19/09/2017;12:00;1734;;;;
Aix Marseille;Données temps réel;19/09/2017;12:15;1753;;;;
Aix Marseille;Données temps réel;19/09/2017;12:30;1748;;;;
Aix Marseille;Données temps réel;19/09/2017;12:45;1720;;;;
Aix Marseille;Données temps réel;19/09/2017;13:00;1690;;;;
Aix Marseille;Données temps réel;19/09/2017;13:15;1806;;;;
Aix Marseille;Données temps réel;19/09/2017;13:30;1767;;;;
Aix Marseille;Données temps réel;19/09/2017;13:45;1750;;;;
Aix Marseille;Données temps réel;19/09/2017;14:00;1722;;;;
Aix Marseille;Données temps réel;19/09/2017;14:15;1733;;;;
Aix Marseille;Données temps réel;19/09/2017;14:30;1681;;;;
Aix Marseille;Données temps réel;19/09/2017;14:45;1729;;;;
Aix Marseille;Données temps réel;19/09/2017;15:00;1715;;;;
Aix Marseille;Données temps réel;19/09/2017;15:15;1614;;;;
Aix Marseille;Données temps réel;19/09/2017;15:30;1669;;;;
Aix Marseille;Données temps réel;19/09/2017;15:45;1640;;;;
Aix Marseille;Données temps réel;19/09/2017;16:00;1642;;;;
Aix Marseille;Données temps réel;19/09/2017;16:15;1529;;;;
Aix Marseille;Données temps réel;19/09/2017;16:30;1583;;;;
Aix Marseille;Données temps réel;19/09/2017;16:45;1575;;;;
Aix Marseille;Données temps réel;19/09/2017;17:00;1538;;;;
Aix Marseille;Données temps réel;19/09/2017;17:15;1498;;;;
Aix Marseille;Données temps réel;19/09/2017;17:30;1532;;;;
Aix Marseille;Données temps réel;19/09/2017;17:45;1617;;;;
Aix Marseille;Données temps réel;19/09/2017;18:00;1585;;;;
Aix Marseille;Données temps réel;19/09/2017;18:15;1626;;;;
Aix Marseille;Données temps réel;19/09/2017;18:30;1602;;;;
Aix Marseille;Données temps réel;19/09/2017;18:45;1645;;;;
Aix Marseille;Données temps réel;19/09/2017;19:00;1659;;;;
Aix Marseille;Données temps réel;19/09/2017;19:15;1662;;;;
Aix Marseille;Données temps réel;19/09/2017;19:30;1657;;;;
Aix Marseille;Données temps réel;19/09/2017;19:45;1753;;;;
Aix Marseille;Données temps réel;19/09/2017;20:00;1782;;;;
Aix Marseille;Données temps réel;19/09/2017;20:15;1735;;;;
Aix Marseille;Données temps réel;19/09/2017;20:30;1671;;;;
Aix Marseille;Données temps réel;19/09/2017;20:45;1652;;;;
Aix Marseille;Données temps réel;19/09/2017;21:00;1604;;;;
Aix Marseille;Données temps réel;19/09/2017;21:15;1544;;;;
Aix Marseille;Données temps réel;19/09/2017;21:30;1531;;;;
Aix Marseille;Données temps réel;19/09/2017;21:45;1507;;;;
Aix Marseille;Données temps réel;19/09/2017;22:00;1440;;;;
Aix Marseille;Données temps réel;19/09/2017;22:15;1503;;;;
Aix Marseille;Données temps réel;19/09/2017;22:30;1519;;;;
Aix Marseille;Données temps réel;19/09/2017;22:45;1560;;;;
Aix Marseille;Données temps réel;19/09/2017;23:00;1520;;;;
Aix Marseille;Données temps réel;19/09/2017;23:15;1635;;;;
Aix Marseille;Données temps réel;19/09/2017;23:30;1588;;;;
Aix Marseille;Données temps réel;19/09/2017;23:45;1594;;;;
Aix Marseille;Données temps réel;20/09/2017;00:00;1524;;;;
Aix Marseille;Données temps réel;20/09/2017;00:15;1495;;;;
Aix Marseille;Données temps réel;20/09/2017;00:30;1503;;;;
Aix Marseille;Données temps réel;20/09/2017;00:45;1408;;;;
Aix Marseille;Données temps réel;20/09/2017;01:00;1367;;;;
Aix Marseille;Données temps réel;20/09/2017;01:15;1304;;;;
Aix Marseille;Données temps réel;20/09/2017;01:30;1284;;;;
Aix Marseille;Données temps réel;20/09/2017;01:45;1273;;;;
Aix Marseille;Données temps réel;20/09/2017;02:00;1233;;;;
Aix Marseille;Données temps réel;20/09/2017;02:15;1395;;;;
Aix Marseille;Données temps réel;20/09/2017;02:30;1343;;;;
Aix Marseille;Données temps réel;20/09/2017;02:45;1319;;;;
Aix Marseille;Données temps réel;20/09/2017;03:00;1299;;;;
Aix Marseille;Données temps réel;20/09/2017;03:15;1253;;;;
Aix Marseille;Données temps réel;20/09/2017;03:30;1191;;;;
Aix Marseille;Données temps réel;20/09/2017;03:45;1213;;;;
Aix Marseille;Données temps réel;20/09/2017;04:00;1186;;;;
Aix Marseille;Données temps réel;20/09/2017;04:15;1274;;;;
Aix Marseille;Données temps réel;20/09/2017;04:30;1290;;;;
Aix Marseille;Données temps réel;20/09/2017;04:45;1253;;;;
Aix Marseille;Données temps réel;20/09/2017;05:00;1267;;;;
Aix Marseille;Données temps réel;20/09/2017;05:15;1253;;;;
Aix Marseille;Données temps réel;20/09/2017;05:30;1284;;;;
Aix Marseille;Données temps réel;20/09/2017;05:45;1318;;;;
Aix Marseille;Données temps réel;20/09/2017;06:00;1300;;;;
Aix Marseille;Données temps réel;20/09/2017;06:15;1438;;;;
Aix Marseille;Données temps réel;20/09/2017;06:30;1499;;;;
Aix Marseille;Données temps réel;20/09/2017;06:45;1530;;;;
Aix Marseille;Données temps réel;20/09/2017;07:00;1547;;;;
Aix Marseille;Données temps réel;20/09/2017;07:15;1569;;;;
Aix Marseille;Données temps réel;20/09/2017;07:30;1591;;;;
Aix Marseille;Données temps réel;20/09/2017;07:45;1698;;;;
Aix Marseille;Données temps réel;20/09/2017;08:00;1666;;;;
Aix Marseille;Données temps réel;20/09/2017;08:15;1732;;;;
Aix Marseille;Données temps réel;20/09/2017;08:30;1749;;;;
Aix Marseille;Données temps réel;20/09/2017;08:45;1776;;;;
Aix Marseille;Données temps réel;20/09/2017;09:00;1808;;;;
Aix Marseille;Données temps réel;20/09/2017;09:15;1774;;;;
Aix Marseille;Données temps réel;20/09/2017;09:30;1735;;;;
Aix Marseille;Données temps réel;20/09/2017;09:45;1760;;;;
Aix Marseille;Données temps réel;20/09/2017;10:00;1770;;;;
Aix Marseille;Données temps réel;20/09/2017;10:15;1746;;;;
Aix Marseille;Données temps réel;20/09/2017;10:30;1835;;;;
Aix Marseille;Données temps réel;20/09/2017;10:45;1795;;;;
Aix Marseille;Données temps réel;20/09/2017;11:00;1829;;;;
Aix Marseille;Données temps réel;20/09/2017;11:15;1761;;;;
Aix Marseille;Données temps réel;20/09/2017;11:30;1797;;;;
Aix Marseille;Données temps réel;20/09/2017;11:45;1760;;;;
Aix Marseille;Données temps réel;20/09/2017;12:00;1796;;;;
Aix Marseille;Données temps réel;20/09/2017;12:15;1723;;;;
Aix Marseille;Données temps réel;20/09/2017;12:30;1726;;;;
Aix Marseille;Données temps réel;20/09/2017;12:45;1717;;;;
Aix Marseille;Données temps réel;20/09/2017;13:00;1720;;;;
Aix Marseille;Données temps réel;20/09/2017;13:15;1791;;;;
Aix Marseille;Données temps réel;20/09/2017;13:30;1745;;;;
Aix Marseille;Données temps réel;20/09/2017;13:45;1700;;;;
Aix Marseille;Données temps réel;20/09/2017;14:00;1693;;;;
Aix Marseille;Données temps réel;20/09/2017;14:15;1707;;;;
Aix Marseille;Données temps réel;20/09/2017;14:30;1659;;;;
Aix Marseille;Données temps réel;20/09/2017;14:45;1651;;;;
Aix Marseille;Données temps réel;20/09/2017;15:00;1676;;;;
Aix Marseille;Données temps réel;20/09/2017;15:15;1652;;;;
Aix Marseille;Données temps réel;20/09/2017;15:30;1625;;;;
Aix Marseille;Données temps réel;20/09/2017;15:45;1650;;;;
Aix Marseille;Données temps réel;20/09/2017;16:00;1600;;;;
Aix Marseille;Données temps réel;20/09/2017;16:15;1522;;;;
Aix Marseille;Données temps réel;20/09/2017;16:30;1555;;;;
Aix Marseille;Données temps réel;20/09/2017;16:45;1550;;;;
Aix Marseille;Données temps réel;20/09/2017;17:00;1480;;;;
Aix Marseille;Données temps réel;20/09/2017;17:15;1526;;;;
Aix Marseille;Données temps réel;20/09/2017;17:30;1525;;;;
Aix Marseille;Données temps réel;20/09/2017;17:45;1547;;;;
Aix Marseille;Données temps réel;20/09/2017;18:00;1554;;;;
Aix Marseille;Données temps réel;20/09/2017;18:15;1599;;;;
Aix Marseille;Données temps réel;20/09/2017;18:30;1645;;;;
Aix Marseille;Données temps réel;20/09/2017;18:45;1673;;;;
Aix Marseille;Données temps réel;20/09/2017;19:00;1712;;;;
Aix Marseille;Données temps réel;20/09/2017;19:15;1734;;;;
Aix Marseille;Données temps réel;20/09/2017;19:30;1722;;;;
Aix Marseille;Données temps réel;20/09/2017;19:45;1734;;;;
Aix Marseille;Données temps réel;20/09/2017;20:00;1848;;;;
Aix Marseille;Données temps réel;20/09/2017;20:15;1757;;;;
Aix Marseille;Données temps réel;20/09/2017;20:30;1736;;;;
Aix Marseille;Données temps réel;20/09/2017;20:45;1734;;;;
Aix Marseille;Données temps réel;20/09/2017;21:00;1710;;;;
Aix Marseille;Données temps réel;20/09/2017;21:15;1581;;;;
Aix Marseille;Données temps réel;20/09/2017;21:30;1583;;;;
Aix Marseille;Données temps réel;20/09/2017;21:45;1469;;;;
Aix Marseille;Données temps réel;20/09/2017;22:00;1457;;;;
Aix Marseille;Données temps réel;20/09/2017;22:15;1428;;;;
Aix Marseille;Données temps réel;20/09/2017;22:30;1415;;;;
Aix Marseille;Données temps réel;20/09/2017;22:45;1460;;;;
Aix Marseille;Données temps réel;20/09/2017;23:00;1507;;;;
