Année;Code INSEE région;Région;Consommation brute gaz (GWh PCS 0°C) - GRTgaz;Statut - GRTgaz;Consommation brute gaz (GWh PCS 0°C) - Teréga;Statut - Teréga;Consommation brute électricité (GWh) - RTE;Consommation brute gaz totale (GWh PCS 0°C);Statut - RTE;Consommation brute totale (GWh);Géo-shape région;Géo-point région
2017;84;Auvergne-Rhône-Alpes;51837;Définitif;285;Définitif;66754;52122;Définitif;118876;"{""coordinates"": [[[6.629914851, 45.109367146], [6.615494612, 45.121505691], [6.576402141, 45.12309772], [6.561307926, 45.105305894], [6.529710987, 45.098569117], [6.510423959, 45.108998029], [6.48045253, 45.090826633], [6.486236036, 45.056075754], [6.453529592, 45.051837208], [6.438589972, 45.062587348], [6.396346499, 45.06105312], [6.364878933, 45.070172558], [6.374667244, 45.083163901], [6.362776213, 45.105060733], [6.337888089, 45.120650975], [6.286281076, 45.110160822], [6.2605698, 45.126844204], [6.228758059, 45.108395234], [6.23957208, 45.074582782], [6.218861371, 45.064495725], [6.20491524, 45.012466835], [6.251760948, 44.996700081], [6.306395798, 45.004751618], [6.315426474, 44.979038385], [6.329545526, 44.969235314], [6.329004611, 44.947315364], [6.358842378, 44.941280797], [6.359303138, 44.888062837], [6.353952089, 44.853476191], [6.324094175, 44.852207584], [6.303911253, 44.873044367], [6.270836519, 44.870976482], [6.249983798, 44.851904558], [6.19637594, 44.858978334], [6.162310144, 44.854247111], [6.13290075, 44.864500955], [6.066942744, 44.821419848], [6.048036125, 44.820589641], [6.030215701, 44.838097759], [6.005522218, 44.820819338], [5.979184399, 44.818588383], [5.949511727, 44.804362747], [5.979719615, 44.781618408], [5.91900554, 44.751428916], [5.900149638, 44.758315311], [5.881892501, 44.746721468], [5.850839066, 44.750778254], [5.817540739, 44.730749823], [5.812158468, 44.705620106], [5.827067304, 44.686487016], [5.799343982, 44.674012536], [5.789758497, 44.653176909], [5.764128953, 44.655790648], [5.738661935, 44.640787097], [5.651545562, 44.65521088], [5.640120546, 44.647988888], [5.64619267, 44.609382717], [5.617864945, 44.58400968], [5.597052842, 44.543394532], [5.627232884, 44.534664679], [5.662628862, 44.505632311], [5.62627737, 44.498124492], [5.616875331, 44.473211117], [5.603641504, 44.46549749], [5.560959496, 44.474633243], [5.516086383, 44.491815459], [5.479862164, 44.491328242], [5.467601501, 44.47242036], [5.464428957, 44.44789218], [5.498287299, 44.437443326], [5.476790207, 44.419641384], [5.434182824, 44.433607851], [5.418362894, 44.424903322], [5.443076916, 44.391558631], [5.436323175, 44.368064947], [5.459524024, 44.368512484], [5.470658574, 44.350400561], [5.49255548, 44.337540451], [5.521556293, 44.351074827], [5.537366923, 44.333523019], [5.617786966, 44.33230909], [5.616151545, 44.309446611], [5.636241504, 44.300953683], [5.633194348, 44.282062147], [5.647625325, 44.272579368], [5.675606313, 44.275886771], [5.682647489, 44.23446515], [5.676063495, 44.21254902], [5.686712929, 44.196429043], [5.6524265, 44.185456527], [5.643300803, 44.170626265], [5.682898042, 44.163614504], [5.675818433, 44.147150991], [5.63345248, 44.150599447], [5.639711687, 44.1675706], [5.609326325, 44.190703107], [5.576233441, 44.188068482], [5.564607974, 44.171447381], [5.583251777, 44.157814898], [5.551331133, 44.149791972], [5.54278695, 44.133986291], [5.494471792, 44.115492613], [5.450632419, 44.121251759], [5.435566959, 44.150817449], [5.392186221, 44.152488443], [5.382449997, 44.160406732], [5.384679641, 44.201109054], [5.35521623, 44.214554905], [5.336721621, 44.203406864], [5.304115653, 44.210088083], [5.256353445, 44.230214401], [5.238228958, 44.213433419], [5.181426721, 44.218954972], [5.149358735, 44.235587387], [5.162418888, 44.249981212], [5.148289502, 44.280001308], [5.150017294, 44.302136026], [5.107788336, 44.280839668], [5.076662528, 44.283950808], [5.060539369, 44.308205065], [5.004667814, 44.28645461], [4.985105593, 44.285871464], [4.922368259, 44.259708569], [4.880134162, 44.261740554], [4.826882481, 44.228500412], [4.814164739, 44.232190197], [4.799738522, 44.303417754], [4.762931694, 44.32552384], [4.722671358, 44.326387808], [4.678616747, 44.320710756], [4.65061248, 44.329804929], [4.649453594, 44.270338407], [4.63806004, 44.282964739], [4.559748877, 44.302068731], [4.545029773, 44.320250375], [4.50342457, 44.339857761], [4.450752427, 44.334169216], [4.446416747, 44.289472904], [4.399295894, 44.289126775], [4.390781281, 44.303051306], [4.403259681, 44.333579819], [4.391360646, 44.346789684], [4.368013889, 44.339370578], [4.326534206, 44.338492123], [4.321752114, 44.324013869], [4.290741892, 44.308849956], [4.277891906, 44.275460401], [4.25717652, 44.264684062], [4.214695718, 44.2909067], [4.188792542, 44.298588002], [4.174192286, 44.317979366], [4.093147228, 44.334437409], [4.051861238, 44.317434969], [4.056984538, 44.364505788], [4.040217592, 44.391636869], [4.068431154, 44.405046151], [4.036672475, 44.421009649], [4.045414589, 44.429599298], [3.987927999, 44.472516076], [3.98881519, 44.503545335], [3.948592568, 44.572963732], [3.927745391, 44.570473184], [3.893644363, 44.61353785], [3.897687924, 44.643953047], [3.877754903, 44.674978123], [3.882758451, 44.691196622], [3.861461481, 44.710890114], [3.876805862, 44.739101014], [3.835206507, 44.748314319], [3.842616761, 44.767393505], [3.809713048, 44.765185291], [3.798700945, 44.786067955], [3.762910218, 44.809813105], [3.74511543, 44.836896433], [3.71751116, 44.831606816], [3.663185073, 44.829821749], [3.67274706, 44.856600454], [3.639571533, 44.87848552], [3.595943863, 44.876833829], [3.597889994, 44.856841578], [3.57472354, 44.834802553], [3.506064158, 44.824065341], [3.478504976, 44.809766864], [3.441852249, 44.854222085], [3.435964382, 44.880215134], [3.418043673, 44.900895934], [3.415335233, 44.941467598], [3.37157722, 44.960478943], [3.337119752, 44.955807753], [3.286262702, 44.926418313], [3.243468985, 44.931592018], [3.249902974, 44.916260829], [3.226675112, 44.909773154], [3.234362471, 44.889242687], [3.187055689, 44.861492897], [3.142461228, 44.90293351], [3.102778439, 44.884996471], [3.106770158, 44.867620601], [3.082862709, 44.833797439], [3.045765072, 44.798966494], [3.049285539, 44.762992066], [3.030975806, 44.749237527], [3.039104775, 44.715149681], [3.016710616, 44.714366669], [2.999394366, 44.67552601], [2.975442353, 44.644715916], [2.956026874, 44.659757035], [2.923330258, 44.727633337], [2.932200833, 44.738182515], [2.937437662, 44.774689393], [2.920189596, 44.794308779], [2.905059672, 44.783864893], [2.881391646, 44.800163957], [2.861482618, 44.836157513], [2.850718585, 44.871771677], [2.767223326, 44.865706484], [2.776010108, 44.90934913], [2.76032107, 44.930057937], [2.729052075, 44.936986436], [2.700321029, 44.904058554], [2.676156263, 44.903871002], [2.650961164, 44.869543473], [2.630564106, 44.873010457], [2.596760206, 44.82035234], [2.600462981, 44.793647466], [2.562284719, 44.777669264], [2.548699494, 44.716295994], [2.500314484, 44.690470929], [2.483905054, 44.650760081], [2.42361288, 44.644334051], [2.380067709, 44.651464784], [2.366636505, 44.641499822], [2.334366907, 44.648025656], [2.326806883, 44.669933867], [2.234277161, 44.655487162], [2.208415278, 44.64384231], [2.202991949, 44.619804702], [2.168536133, 44.639621615], [2.176648138, 44.673123846], [2.153075327, 44.699864139], [2.154749722, 44.750462032], [2.147319619, 44.763102854], [2.169832408, 44.777837089], [2.168045641, 44.810690698], [2.135104745, 44.827165974], [2.083632705, 44.886298716], [2.086310502, 44.901220707], [2.1072811, 44.910239497], [2.076461643, 44.934091742], [2.080612494, 44.954006549], [2.062878148, 44.976619555], [2.085521944, 44.984052862], [2.130519702, 44.984152492], [2.139764378, 45.007594036], [2.117414893, 45.02078871], [2.095198616, 45.05604461], [2.140806561, 45.086779523], [2.174626864, 45.082007916], [2.187075492, 45.114494747], [2.182185024, 45.132193389], [2.201692434, 45.138459575], [2.231974799, 45.170197009], [2.201101993, 45.180029463], [2.194767986, 45.220811108], [2.221533136, 45.237836874], [2.244646112, 45.267232865], [2.272738059, 45.290235277], [2.288751688, 45.28706142], [2.316869873, 45.322702689], [2.350674526, 45.327687214], [2.350179576, 45.346367391], [2.367578496, 45.365476959], [2.369453297, 45.386265181], [2.349791039, 45.409602319], [2.36954496, 45.416182433], [2.39842787, 45.400013605], [2.44520018, 45.38320439], [2.485767974, 45.378946888], [2.528183392, 45.392002116], [2.487856837, 45.419785687], [2.503188976, 45.450289879], [2.507469251, 45.503898218], [2.520615684, 45.521854053], [2.514548867, 45.554369842], [2.499747583, 45.554183371], [2.466031341, 45.593442933], [2.480321466, 45.611365826], [2.483076392, 45.638583489], [2.516935664, 45.63913371], [2.524269106, 45.657117266], [2.51317789, 45.671305862], [2.525761175, 45.693411898], [2.512557052, 45.719786204], [2.484316915, 45.748565909], [2.435091631, 45.767329088], [2.432470533, 45.787133513], [2.389407592, 45.823893905], [2.403440726, 45.838662637], [2.430603148, 45.834184969], [2.447617305, 45.845628528], [2.443163478, 45.866255457], [2.46986561, 45.872519045], [2.491665717, 45.867138673], [2.514625959, 45.890262024], [2.543864826, 45.907480788], [2.544253361, 45.93241291], [2.569637305, 45.958815178], [2.608235963, 45.967420056], [2.593220114, 45.990308361], [2.602533234, 46.033444917], [2.575241745, 46.044922835], [2.557322772, 46.068774411], [2.547699828, 46.110285725], [2.561858092, 46.132622371], [2.559904753, 46.173188668], [2.525970093, 46.187579988], [2.514624783, 46.23993398], [2.494357234, 46.248646301], [2.476413659, 46.280834518], [2.443026384, 46.294995852], [2.391858138, 46.329985164], [2.335880559, 46.323295395], [2.309441029, 46.348663097], [2.331637085, 46.378056222], [2.287678044, 46.382266623], [2.281089687, 46.420473176], [2.283352279, 46.449480679], [2.305368573, 46.475458941], [2.351614357, 46.512255066], [2.3683029, 46.518433877], [2.470137629, 46.526044814], [2.49693471, 46.533626129], [2.536649374, 46.519704338], [2.609825635, 46.550211034], [2.603497763, 46.585949764], [2.577762647, 46.607810666], [2.596545038, 46.637506448], [2.574200162, 46.660846899], [2.607282916, 46.669736062], [2.628260506, 46.659141259], [2.644499506, 46.690506933], [2.701081195, 46.721099736], [2.70791684, 46.740342957], [2.728854207, 46.748488074], [2.744049289, 46.728793144], [2.770230908, 46.723447843], [2.795093177, 46.734341251], [2.82752063, 46.735337258], [2.911881486, 46.780672758], [2.931528242, 46.795746144], [2.960552095, 46.803697619], [3.032062944, 46.794909389], [3.048884801, 46.758351841], [3.084336752, 46.737431108], [3.129556383, 46.727434989], [3.166115041, 46.691375871], [3.204371872, 46.678856805], [3.269608689, 46.716731455], [3.300632078, 46.71650404], [3.313601767, 46.689038039], [3.365641589, 46.689715109], [3.378956249, 46.712480549], [3.418444759, 46.710653307], [3.433200255, 46.693431933], [3.45311919, 46.690035125], [3.447000907, 46.660821153], [3.477224187, 46.653878549], [3.513365712, 46.677434628], [3.560950852, 46.688884226], [3.550315191, 46.715885751], [3.577180946, 46.715046085], [3.597923482, 46.724347676], [3.576492622, 46.74812598], [3.623052691, 46.753978799], [3.625109031, 46.735963482], [3.668982036, 46.67350995], [3.696957553, 46.660583034], [3.713232282, 46.613011461], [3.730746101, 46.604926543], [3.742953506, 46.566015017], [3.741892423, 46.539111018], [3.768658605, 46.539319755], [3.801756384, 46.519902256], [3.834411929, 46.53131842], [3.863605529, 46.512904469], [3.860852476, 46.492694526], [3.889799599, 46.481354311], [3.90970556, 46.49527171], [3.958121887, 46.490595161], [3.99523019, 46.467303952], [4.005479831, 46.443578929], [3.977220605, 46.399220047], [3.991604306, 46.36963042], [3.984017715, 46.318716536], [3.949358818, 46.313534364], [3.943016444, 46.299265764], [3.897226506, 46.292603341], [3.910044183, 46.247878219], [3.890130972, 46.21448705], [3.920639225, 46.203184623], [3.972710207, 46.202788966], [3.985855002, 46.171332869], [4.027505107, 46.16941408], [4.058035843, 46.187616253], [4.103829318, 46.198553259], [4.133239445, 46.177342645], [4.166088976, 46.172928033], [4.207827982, 46.194940222], [4.256997003, 46.172761365], [4.315303897, 46.170641627], [4.36276789, 46.199945985], [4.392572977, 46.235522388], [4.385416686, 46.246818853], [4.397253371, 46.283168132], [4.410800723, 46.29542065], [4.458891672, 46.296935825], [4.504426727, 46.267753593], [4.537360929, 46.269975026], [4.554381527, 46.291778348], [4.590180378, 46.2682759], [4.651852413, 46.304311843], [4.690297825, 46.301319643], [4.710130488, 46.278387553], [4.68024367, 46.258709471], [4.720061656, 46.245328469], [4.736779062, 46.232649412], [4.720159971, 46.194139547], [4.727815208, 46.179088954], [4.751925228, 46.172481573], [4.779841883, 46.188239897], [4.808361374, 46.237979617], [4.811556676, 46.26116277], [4.850679256, 46.32465136], [4.851080393, 46.354290187], [4.889251151, 46.405556608], [4.891857515, 46.441403491], [4.912229927, 46.459171381], [4.914377064, 46.485335525], [4.935700399, 46.514332658], [5.000059213, 46.511997407], [5.014401924, 46.500362961], [5.056372485, 46.483737178], [5.107432455, 46.491863397], [5.174754949, 46.512142019], [5.193672536, 46.509129607], [5.215905948, 46.471975912], [5.283784364, 46.445583528], [5.313502354, 46.446374453], [5.320072961, 46.427700807], [5.307495374, 46.416903252], [5.370759218, 46.386712222], [5.379464435, 46.346331145], [5.401978662, 46.339042829], [5.423658482, 46.347683798], [5.435384182, 46.319542018], [5.47530055, 46.315382606], [5.456968951, 46.275550143], [5.473849906, 46.264278911], [5.541732753, 46.26978708], [5.56499176, 46.293554079], [5.596805805, 46.296632369], [5.61816544, 46.329167402], [5.649754487, 46.34030397], [5.684528167, 46.310996258], [5.71459509, 46.309022251], [5.725178303, 46.26068697], [5.765579082, 46.26807836], [5.852895361, 46.261419526], [5.909131503, 46.283843061], [5.920504069, 46.310610748], [5.945889788, 46.313154983], [5.984070688, 46.363883231], [6.015014958, 46.377120291], [6.063857351, 46.416389647], [6.097630831, 46.409037282], [6.16992703, 46.36608336], [6.120330174, 46.312043811], [6.120865733, 46.297135364], [6.102388312, 46.284940112], [6.124467618, 46.251253791], [6.1014507, 46.237646839], [6.084391647, 46.24702238], [6.033653285, 46.238551652], [5.979172317, 46.217251835], [5.963726148, 46.197007301], [5.992222943, 46.186547347], [5.988786539, 46.171779044], [5.964193215, 46.144531901], [6.03716697, 46.138057984], [6.052262781, 46.151342663], [6.091810974, 46.151946261], [6.136440933, 46.141589613], [6.188775704, 46.166387941], [6.186180869, 46.178318996], [6.232617072, 46.20596039], [6.247361355, 46.205341835], [6.294637769, 46.225134025], [6.310282567, 46.243974973], [6.28980049, 46.259960064], [6.266785661, 46.247692957], [6.238372908, 46.281649231], [6.249706908, 46.307222394], [6.286711273, 46.356442136], [6.315506131, 46.368830575], [6.342805335, 46.370307282], [6.359440924, 46.349551106], [6.390277895, 46.340433338], [6.413103682, 46.359854721], [6.430112064, 46.359874112], [6.477302556, 46.375185676], [6.482736242, 46.391657698], [6.51316937, 46.404908881], [6.548476151, 46.394882498], [6.636804951, 46.405942127], [6.722880572, 46.407933938], [6.790004256, 46.39304284], [6.803690894, 46.376487035], [6.771443609, 46.361024099], [6.786343853, 46.33209292], [6.82534793, 46.311962115], [6.82810223, 46.302505319], [6.864366743, 46.28310021], [6.851981733, 46.252142537], [6.839795814, 46.248220866], [6.803297648, 46.203284586], [6.812595289, 46.181545344], [6.791718542, 46.16293258], [6.796537974, 46.138680003], [6.818666685, 46.131099459], [6.897015638, 46.119014363], [6.882541005, 46.095222991], [6.891646952, 46.085071889], [6.872751779, 46.051931421], [6.891272213, 46.042694021], [6.924588803, 46.065244407], [6.9501401, 46.051592571], [6.985503651, 46.004164145], [7.010663396, 45.997166023], [7.034907816, 45.956142271], [7.043735093, 45.923161168], [7.004108157, 45.90000528], [6.996920512, 45.872122036], [6.952291876, 45.861416058], [6.942600757, 45.847888883], [6.914382887, 45.841039485], [6.874808296, 45.842286712], [6.81807611, 45.835909251], [6.804472705, 45.815694509], [6.808592214, 45.725115111], [6.846921798, 45.689733917], [6.876567853, 45.678627493], [6.930456707, 45.645878757], [6.96158814, 45.654862208], [7.002279365, 45.636668594], [6.988722546, 45.626578607], [6.980710928, 45.583324026], [6.995363843, 45.575750483], [6.991263741, 45.53040026], [6.999837693, 45.505052422], [7.04473483, 45.497389171], [7.048631076, 45.472456853], [7.105034855, 45.468407062], [7.100113996, 45.454648988], [7.118907507, 45.432786586], [7.184567759, 45.40732541], [7.162983129, 45.381928034], [7.163481325, 45.36038947], [7.138749944, 45.35133064], [7.134575373, 45.331314386], [7.116575986, 45.328769272], [7.122051788, 45.294958804], [7.136293479, 45.280788572], [7.13755577, 45.256828648], [7.110296354, 45.246641965], [7.076550329, 45.210592085], [7.051087168, 45.225570796], [7.027499684, 45.215720461], [6.965879997, 45.208205204], [6.95468362, 45.181391031], [6.885180804, 45.154493684], [6.892681743, 45.136719473], [6.850394938, 45.12741905], [6.812130079, 45.148978388], [6.769341709, 45.159742196], [6.740480396, 45.136809156], [6.711640122, 45.144891469], [6.680415126, 45.140300078], [6.672809558, 45.124524343], [6.629914851, 45.109367146]], [[4.869258911, 44.344902232], [4.89145995, 44.304345911], [4.921925667, 44.308926416], [4.979939988, 44.29750164], [5.008772833, 44.323995904], [5.027467203, 44.362947536], [5.054695572, 44.364799929], [5.062884197, 44.384081636], [5.015144919, 44.394798944], [4.988856455, 44.423242684], [4.918216356, 44.407720011], [4.908736263, 44.376844895], [4.869258911, 44.344902232]]], ""type"": ""Polygon""}";45.514642202, 4.536120182
