energie_produite_annuelle_photovoltaique_enedis_mwh;nb_sites_eolien_enedis;energie_produite_annuelle_eolien_enedis_mwh;nb_sites_hydraulique_enedis;energie_produite_annuelle_hydraulique_enedis_mwh;nb_sites_bio_energie_enedis;energie_produite_annuelle_bio_energie_enedis_mwh;nb_sites_cogeneration_enedis;energie_produite_annuelle_cogeneration_enedis_mwh;nb_sites_autres_filieres_enedis;energie_produite_annuelle_autres_filieres_enedis_mwh;geom;centroid
1065.677;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;"{""coordinates"": [[[[4.959102784, 45.641948321], [4.960025733, 45.639761424], [4.962757033, 45.638059129], [4.966511504, 45.636102892], [4.969354944, 45.633773343], [4.970495827, 45.63339667], [4.973041082, 45.631607297], [4.974840867, 45.629799423], [4.97582972, 45.627899472], [4.977340866, 45.626858668], [4.97771952, 45.624771252], [4.979327609, 45.621956015], [4.981345832, 45.620886415], [4.984065054, 45.620180936], [4.985738913, 45.619284869], [4.986704206, 45.619678576], [4.988795715, 45.618511162], [4.991525126, 45.616345178], [4.992506833, 45.615054112], [4.994696469, 45.615515233], [4.998231435, 45.61526784], [5.001546686, 45.614162209], [4.998083355, 45.6034389], [4.98151679, 45.609480653], [4.970942711, 45.613193804], [4.962776829, 45.610756815], [4.950230587, 45.608912312], [4.936212265, 45.608692406], [4.93263264, 45.60743257], [4.926254032, 45.605537827], [4.923613283, 45.606136979], [4.921357033, 45.606205268], [4.91976572, 45.60698276], [4.91860075, 45.606694583], [4.916609443, 45.607262673], [4.915063312, 45.606973748], [4.911535537, 45.607124732], [4.905480934, 45.606642884], [4.903642143, 45.60620023], [4.900851196, 45.606206898], [4.897790085, 45.604432793], [4.89646654, 45.603180574], [4.893425185, 45.602013118], [4.890891601, 45.601508096], [4.887980364, 45.60147954], [4.886483479, 45.601836129], [4.882260638, 45.601878057], [4.882265021, 45.600911497], [4.881081457, 45.598742518], [4.873836785, 45.59547311], [4.872050547, 45.595275875], [4.868878422, 45.595718652], [4.865898149, 45.594887228], [4.864274442, 45.593379317], [4.859995062, 45.590799343], [4.861201367, 45.589358036], [4.861447184, 45.586745463], [4.859351003, 45.582384604], [4.857942474, 45.580583021], [4.857785108, 45.576461203], [4.852848123, 45.578908881], [4.849000824, 45.579197403], [4.848977572, 45.579846306], [4.846899194, 45.58118021], [4.845190371, 45.581326263], [4.843392285, 45.582221352], [4.840423387, 45.582278097], [4.837548519, 45.583430303], [4.830894847, 45.587583975], [4.829052297, 45.587922008], [4.824691866, 45.587453324], [4.821348424, 45.587988513], [4.817525023, 45.588090011], [4.81562923, 45.5884503], [4.814765575, 45.587696834], [4.812697947, 45.58747078], [4.81039595, 45.589809189], [4.807392472, 45.58905407], [4.80636088, 45.589167023], [4.803964136, 45.587894964], [4.793134342, 45.587257552], [4.77690293, 45.587539544], [4.777769922, 45.589733467], [4.781814143, 45.592067135], [4.785405199, 45.593306294], [4.787398568, 45.59440952], [4.789244553, 45.596071694], [4.792059128, 45.599790041], [4.79473655, 45.602589989], [4.801014155, 45.608127198], [4.802014165, 45.613898263], [4.804319638, 45.617970366], [4.806134332, 45.61969584], [4.80723169, 45.622093035], [4.807477453, 45.624983086], [4.80722532, 45.628154052], [4.807686476, 45.632725885], [4.808524695, 45.63598472], [4.810503496, 45.636698697], [4.812554996, 45.63810232], [4.817300171, 45.639691228], [4.820271765, 45.642005795], [4.82394808, 45.638144335], [4.822887874, 45.636400603], [4.822016892, 45.633420714], [4.826054511, 45.632517599], [4.828001725, 45.631765407], [4.830670295, 45.632175089], [4.836496739, 45.631639699], [4.838252592, 45.630194191], [4.839497521, 45.630491803], [4.840769462, 45.632104017], [4.842469508, 45.632457202], [4.845247139, 45.632320717], [4.849035895, 45.634051874], [4.851952311, 45.634377719], [4.853095693, 45.635127219], [4.852973183, 45.638910495], [4.856343565, 45.639018886], [4.856185451, 45.641657029], [4.856425447, 45.651612445], [4.856964312, 45.656842209], [4.857621365, 45.660997253], [4.857556355, 45.663347434], [4.873581157, 45.663934014], [4.883800199, 45.662532195], [4.888046702, 45.664479624], [4.897021834, 45.66007366], [4.89475953, 45.652148301], [4.892276286, 45.641759501], [4.917077061, 45.648190874], [4.918644358, 45.659546019], [4.935217174, 45.652847208], [4.94629729, 45.648050622], [4.952582582, 45.645646639], [4.959102784, 45.641948321]]]], ""type"": ""MultiPolygon""}";45.621392169,4.882790254
1063.128;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;"{""coordinates"": [[[[4.959102784, 45.641948321], [4.960025733, 45.639761424], [4.962757033, 45.638059129], [4.966511504, 45.636102892], [4.969354944, 45.633773343], [4.970495827, 45.63339667], [4.973041082, 45.631607297], [4.974840867, 45.629799423], [4.97582972, 45.627899472], [4.977340866, 45.626858668], [4.97771952, 45.624771252], [4.979327609, 45.621956015], [4.981345832, 45.620886415], [4.984065054, 45.620180936], [4.985738913, 45.619284869], [4.986704206, 45.619678576], [4.988795715, 45.618511162], [4.991525126, 45.616345178], [4.992506833, 45.615054112], [4.994696469, 45.615515233], [4.998231435, 45.61526784], [5.001546686, 45.614162209], [4.998083355, 45.6034389], [4.98151679, 45.609480653], [4.970942711, 45.613193804], [4.962776829, 45.610756815], [4.950230587, 45.608912312], [4.936212265, 45.608692406], [4.93263264, 45.60743257], [4.926254032, 45.605537827], [4.923613283, 45.606136979], [4.921357033, 45.606205268], [4.91976572, 45.60698276], [4.91860075, 45.606694583], [4.916609443, 45.607262673], [4.915063312, 45.606973748], [4.911535537, 45.607124732], [4.905480934, 45.606642884], [4.903642143, 45.60620023], [4.900851196, 45.606206898], [4.897790085, 45.604432793], [4.89646654, 45.603180574], [4.893425185, 45.602013118], [4.890891601, 45.601508096], [4.887980364, 45.60147954], [4.886483479, 45.601836129], [4.882260638, 45.601878057], [4.882265021, 45.600911497], [4.881081457, 45.598742518], [4.873836785, 45.59547311], [4.872050547, 45.595275875], [4.868878422, 45.595718652], [4.865898149, 45.594887228], [4.864274442, 45.593379317], [4.859995062, 45.590799343], [4.861201367, 45.589358036], [4.861447184, 45.586745463], [4.859351003, 45.582384604], [4.857942474, 45.580583021], [4.857785108, 45.576461203], [4.852848123, 45.578908881], [4.849000824, 45.579197403], [4.848977572, 45.579846306], [4.846899194, 45.58118021], [4.845190371, 45.581326263], [4.843392285, 45.582221352], [4.840423387, 45.582278097], [4.837548519, 45.583430303], [4.830894847, 45.587583975], [4.829052297, 45.587922008], [4.824691866, 45.587453324], [4.821348424, 45.587988513], [4.817525023, 45.588090011], [4.81562923, 45.5884503], [4.814765575, 45.587696834], [4.812697947, 45.58747078], [4.81039595, 45.589809189], [4.807392472, 45.58905407], [4.80636088, 45.589167023], [4.803964136, 45.587894964], [4.793134342, 45.587257552], [4.77690293, 45.587539544], [4.777769922, 45.589733467], [4.781814143, 45.592067135], [4.785405199, 45.593306294], [4.787398568, 45.59440952], [4.789244553, 45.596071694], [4.792059128, 45.599790041], [4.79473655, 45.602589989], [4.801014155, 45.608127198], [4.802014165, 45.613898263], [4.804319638, 45.617970366], [4.806134332, 45.61969584], [4.80723169, 45.622093035], [4.807477453, 45.624983086], [4.80722532, 45.628154052], [4.807686476, 45.632725885], [4.808524695, 45.63598472], [4.810503496, 45.636698697], [4.812554996, 45.63810232], [4.817300171, 45.639691228], [4.820271765, 45.642005795], [4.82394808, 45.638144335], [4.822887874, 45.636400603], [4.822016892, 45.633420714], [4.826054511, 45.632517599], [4.828001725, 45.631765407], [4.830670295, 45.632175089], [4.836496739, 45.631639699], [4.838252592, 45.630194191], [4.839497521, 45.630491803], [4.840769462, 45.632104017], [4.842469508, 45.632457202], [4.845247139, 45.632320717], [4.849035895, 45.634051874], [4.851952311, 45.634377719], [4.853095693, 45.635127219], [4.852973183, 45.638910495], [4.856343565, 45.639018886], [4.856185451, 45.641657029], [4.856425447, 45.651612445], [4.856964312, 45.656842209], [4.857621365, 45.660997253], [4.857556355, 45.663347434], [4.873581157, 45.663934014], [4.883800199, 45.662532195], [4.888046702, 45.664479624], [4.897021834, 45.66007366], [4.89475953, 45.652148301], [4.892276286, 45.641759501], [4.917077061, 45.648190874], [4.918644358, 45.659546019], [4.935217174, 45.652847208], [4.94629729, 45.648050622], [4.952582582, 45.645646639], [4.959102784, 45.641948321]]]], ""type"": ""MultiPolygon""}";45.621392169,4.882790254
1390.749;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;"{""coordinates"": [[[[4.570351392, 45.582501582], [4.571881803, 45.583550174], [4.573825096, 45.584139939], [4.577341127, 45.582795527], [4.57977136, 45.583457615], [4.580324195, 45.585662759], [4.579321907, 45.586591007], [4.58194211, 45.588913896], [4.581548686, 45.590096589], [4.580063978, 45.590799258], [4.58239505, 45.593411711], [4.580740797, 45.595414621], [4.579855394, 45.597568825], [4.580494929, 45.598265055], [4.585478518, 45.600028652], [4.587583636, 45.602882869], [4.589079178, 45.602102494], [4.591729751, 45.602449597], [4.594567581, 45.603773903], [4.594787474, 45.60477142], [4.597196922, 45.605205577], [4.597251537, 45.605987477], [4.599927744, 45.60796963], [4.602680465, 45.608863531], [4.604769275, 45.612973205], [4.604127276, 45.615533044], [4.604723022, 45.618687683], [4.602558297, 45.618838326], [4.599984838, 45.619813444], [4.596167252, 45.620689073], [4.594896367, 45.621796897], [4.591887547, 45.625408832], [4.590643592, 45.625404808], [4.587566018, 45.626589409], [4.584162321, 45.628718807], [4.58214001, 45.629151655], [4.579575068, 45.628968827], [4.577290883, 45.629493528], [4.575676518, 45.631363396], [4.580405873, 45.632576917], [4.579252646, 45.634184573], [4.579915218, 45.635448808], [4.58177009, 45.635438064], [4.584525529, 45.636883594], [4.587996371, 45.64079579], [4.591664703, 45.648077182], [4.591122566, 45.649231392], [4.592534643, 45.650463349], [4.592216512, 45.651949442], [4.592678675, 45.653283094], [4.596469085, 45.656151168], [4.595886272, 45.657141156], [4.591535956, 45.657984514], [4.589118535, 45.659409287], [4.587646098, 45.659705662], [4.586607422, 45.661064995], [4.588117484, 45.66369076], [4.59038269, 45.665544782], [4.596810521, 45.67003821], [4.599482546, 45.670924375], [4.601826373, 45.671387329], [4.605272751, 45.670839285], [4.610587213, 45.671667677], [4.613213777, 45.671776892], [4.617370482, 45.670128485], [4.619957711, 45.670958645], [4.623813283, 45.670264539], [4.624069053, 45.669086372], [4.626190506, 45.670108644], [4.628438915, 45.669635724], [4.629556597, 45.67064002], [4.632228415, 45.670279785], [4.637509928, 45.670024776], [4.641775503, 45.666617552], [4.647205048, 45.66478824], [4.654220631, 45.658273451], [4.658841112, 45.667332973], [4.659354904, 45.669088038], [4.66100428, 45.671908977], [4.665400862, 45.675673751], [4.670206733, 45.67833436], [4.674747033, 45.678955063], [4.680422261, 45.683730644], [4.68542128, 45.685934698], [4.68857629, 45.689140741], [4.688747472, 45.690370319], [4.690615884, 45.690615204], [4.691969415, 45.692514256], [4.692979487, 45.692594555], [4.694057803, 45.694022155], [4.696462042, 45.694257986], [4.697141959, 45.695808646], [4.696337803, 45.697248355], [4.69917782, 45.698150386], [4.699945134, 45.699445718], [4.703117227, 45.700439917], [4.704519573, 45.699103697], [4.706274635, 45.699870644], [4.707966198, 45.699745038], [4.710091731, 45.698647273], [4.713043862, 45.696933435], [4.716877364, 45.695794245], [4.718312718, 45.696031764], [4.721664766, 45.69487363], [4.725269416, 45.695267035], [4.727072332, 45.692949831], [4.727548298, 45.691069978], [4.729283484, 45.691116312], [4.728483098, 45.688698506], [4.728824042, 45.687641256], [4.726297591, 45.686326251], [4.723956951, 45.680205822], [4.726257225, 45.676299386], [4.725984498, 45.674269788], [4.726901416, 45.673679285], [4.733326899, 45.672578092], [4.735289991, 45.67274061], [4.739001912, 45.672296951], [4.742051598, 45.67220388], [4.74112011, 45.671263542], [4.742680419, 45.670222513], [4.742522676, 45.669292727], [4.744584673, 45.664443843], [4.747954343, 45.661113924], [4.748058414, 45.658470546], [4.751084631, 45.658553221], [4.750666998, 45.65464796], [4.746086621, 45.64759184], [4.744595127, 45.646718769], [4.745512656, 45.645353492], [4.743427226, 45.645068766], [4.743497642, 45.643797687], [4.740865545, 45.641438963], [4.740717231, 45.639048998], [4.739392201, 45.637129378], [4.734339979, 45.632869588], [4.73364434, 45.630784384], [4.730388729, 45.623719895], [4.730616613, 45.622015876], [4.729897507, 45.620691204], [4.73077442, 45.619876999], [4.732121282, 45.616647093], [4.734802395, 45.615333098], [4.736342622, 45.615376888], [4.739322869, 45.613621328], [4.741138099, 45.611921553], [4.74340324, 45.612696198], [4.745539853, 45.612933275], [4.746638346, 45.612197467], [4.748998399, 45.611666314], [4.749368233, 45.610657184], [4.753532161, 45.609869991], [4.755373494, 45.608809069], [4.757651113, 45.608720361], [4.758140354, 45.607920999], [4.75840748, 45.605824494], [4.759145607, 45.604539361], [4.757397018, 45.604228933], [4.756030219, 45.602805556], [4.756496896, 45.600687928], [4.755381894, 45.598339198], [4.752030047, 45.595888422], [4.751218918, 45.594174417], [4.749872129, 45.593128055], [4.74623405, 45.591591274], [4.739530748, 45.591954568], [4.73656651, 45.590907841], [4.735840838, 45.590143547], [4.734083758, 45.589870726], [4.731548203, 45.590384464], [4.727405924, 45.590799442], [4.725911101, 45.591243919], [4.722882313, 45.59318722], [4.720119882, 45.594376988], [4.719961712, 45.592339343], [4.71870673, 45.5891854], [4.715102857, 45.589090011], [4.709467278, 45.588587678], [4.70523051, 45.588683532], [4.70336813, 45.588024536], [4.709180936, 45.587205873], [4.710902507, 45.586750964], [4.712275448, 45.58506019], [4.712081375, 45.583552692], [4.710327182, 45.581242107], [4.710861342, 45.580471098], [4.710353172, 45.578509028], [4.710681579, 45.576349588], [4.712290356, 45.574330075], [4.713002117, 45.574204845], [4.7114651, 45.572731314], [4.708335901, 45.571440493], [4.707141491, 45.571300118], [4.702591073, 45.572414825], [4.699304083, 45.574002027], [4.694501384, 45.575560649], [4.690421652, 45.576357925], [4.686514079, 45.576494071], [4.686720135, 45.574667102], [4.685563771, 45.573331624], [4.686156165, 45.572653535], [4.690986502, 45.572044173], [4.693653054, 45.57230846], [4.694416288, 45.571223345], [4.696739563, 45.570789299], [4.696404762, 45.569235271], [4.694992176, 45.567911862], [4.692451966, 45.566486531], [4.692343376, 45.565407349], [4.690474503, 45.564125883], [4.691641675, 45.563548099], [4.692431487, 45.561824015], [4.694466721, 45.560619762], [4.693676346, 45.558250276], [4.691602659, 45.557813154], [4.687476508, 45.558265179], [4.686930352, 45.560752947], [4.685862071, 45.560407804], [4.685034349, 45.561987398], [4.683607436, 45.562204229], [4.683385121, 45.565651754], [4.68032401, 45.567884404], [4.676798805, 45.569069198], [4.674975198, 45.5689811], [4.67180853, 45.570494543], [4.669098388, 45.569712499], [4.665722153, 45.567970237], [4.665170369, 45.565395279], [4.664440855, 45.564458574], [4.662576321, 45.565693973], [4.661105321, 45.566071488], [4.658329374, 45.563848186], [4.656112096, 45.563108102], [4.653965048, 45.563989951], [4.652498001, 45.563510756], [4.649101321, 45.565103493], [4.64936058, 45.563257818], [4.648731924, 45.561304481], [4.64886693, 45.559247172], [4.648051254, 45.557167781], [4.646174592, 45.555363325], [4.647002127, 45.554607247], [4.655094449, 45.55049118], [4.655396356, 45.549439253], [4.657340381, 45.547659693], [4.657107833, 45.54528175], [4.659364963, 45.543392157], [4.657269984, 45.54204235], [4.654736229, 45.541834714], [4.65303325, 45.542580317], [4.650466616, 45.540406008], [4.647016607, 45.540761063], [4.64477921, 45.540559667], [4.643305507, 45.541649422], [4.643419502, 45.542728555], [4.638402318, 45.545490316], [4.636606043, 45.545647992], [4.63642927, 45.548215662], [4.634752312, 45.549206486], [4.633858409, 45.550497531], [4.634311964, 45.552012159], [4.633006824, 45.554577315], [4.63373424, 45.556031225], [4.633493426, 45.557213697], [4.631458911, 45.558220472], [4.6308208, 45.560064389], [4.628158242, 45.562350152], [4.628660533, 45.563736204], [4.627226646, 45.564903519], [4.62681448, 45.567026048], [4.62568979, 45.567765554], [4.623789215, 45.570211311], [4.62051633, 45.571693299], [4.62033164, 45.572350744], [4.618125075, 45.574168544], [4.616557261, 45.573882172], [4.61575371, 45.57482501], [4.613508437, 45.574704145], [4.607448433, 45.573585873], [4.606453218, 45.57221218], [4.603210109, 45.571816254], [4.602735625, 45.570529672], [4.601353265, 45.570930352], [4.599940603, 45.570503739], [4.598195206, 45.571212168], [4.594548464, 45.571759317], [4.591660294, 45.571840777], [4.589075062, 45.57072451], [4.586770281, 45.570801199], [4.582745216, 45.57462989], [4.581846681, 45.576714045], [4.577948985, 45.577564097], [4.570351392, 45.582501582]]]], ""type"": ""MultiPolygon""}";45.623274555,4.666036159
2562.649;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;"{""coordinates"": [[[[4.988795715, 45.618511162], [4.986704206, 45.619678576], [4.985738913, 45.619284869], [4.984065054, 45.620180936], [4.981345832, 45.620886415], [4.979327609, 45.621956015], [4.97771952, 45.624771252], [4.977340866, 45.626858668], [4.97582972, 45.627899472], [4.974840867, 45.629799423], [4.973041082, 45.631607297], [4.970495827, 45.63339667], [4.969354944, 45.633773343], [4.966511504, 45.636102892], [4.962757033, 45.638059129], [4.960025733, 45.639761424], [4.959102784, 45.641948321], [4.959704176, 45.643556514], [4.959778428, 45.646597984], [4.959018091, 45.647503872], [4.960512701, 45.648474989], [4.960923352, 45.650315294], [4.960350115, 45.651137763], [4.963366651, 45.651342807], [4.964394631, 45.653456072], [4.966273413, 45.65337463], [4.966244167, 45.654901931], [4.969224682, 45.655315527], [4.969339381, 45.659803821], [4.970440558, 45.659920569], [4.970563465, 45.661316402], [4.969235042, 45.661420713], [4.970766576, 45.664134937], [4.969566999, 45.66493779], [4.968761785, 45.668124359], [4.974716869, 45.668670433], [4.974358341, 45.675403631], [4.971351368, 45.675974248], [4.969115578, 45.676769104], [4.97458711, 45.681167221], [4.980509501, 45.681010088], [4.984896458, 45.679856441], [4.988634331, 45.678381699], [4.991094336, 45.677752734], [4.990928296, 45.685174413], [4.9895697, 45.687278297], [4.98790628, 45.688949769], [4.989542761, 45.689745983], [4.994199746, 45.693395532], [4.998277405, 45.703338073], [5.000030668, 45.708236903], [4.993505567, 45.710551317], [4.982344605, 45.714695383], [4.976927008, 45.712132383], [4.974413407, 45.718006219], [4.973485383, 45.720756303], [4.976218398, 45.72720566], [4.977701889, 45.729738728], [4.978761889, 45.733588932], [4.980297759, 45.735277931], [4.990348688, 45.744948189], [4.993622108, 45.744353498], [4.994876345, 45.746630994], [5.014992079, 45.751529381], [5.018982308, 45.75234258], [5.021928425, 45.752398791], [5.022869252, 45.75191261], [5.031604249, 45.751720452], [5.035501784, 45.751860953], [5.039696513, 45.751302337], [5.047588533, 45.751143099], [5.046521222, 45.752516362], [5.041016776, 45.756739933], [5.036467523, 45.762320581], [5.035898461, 45.766855513], [5.036081496, 45.767596261], [5.043712705, 45.765299063], [5.046446646, 45.765166622], [5.052330676, 45.765468675], [5.052140646, 45.768599686], [5.052377299, 45.772960625], [5.053043512, 45.775369836], [5.054734637, 45.776674926], [5.057524637, 45.776719562], [5.057152569, 45.782007709], [5.059732291, 45.782137201], [5.061120585, 45.78000939], [5.065222011, 45.772186632], [5.065781806, 45.768499328], [5.06751006, 45.765256322], [5.068411693, 45.765515436], [5.075638584, 45.766063685], [5.080892066, 45.76543812], [5.084618154, 45.76540445], [5.095753607, 45.769298571], [5.092974832, 45.76641624], [5.093890234, 45.76618576], [5.09122795, 45.762531941], [5.093052812, 45.759912782], [5.091412409, 45.760264799], [5.089055763, 45.749535766], [5.092023437, 45.748360147], [5.091457491, 45.746223129], [5.09316355, 45.745849166], [5.092712972, 45.744007278], [5.095259745, 45.743514982], [5.095484322, 45.742447859], [5.094250145, 45.739347701], [5.100867104, 45.739161537], [5.107732023, 45.739271218], [5.107821898, 45.738321888], [5.11233732, 45.738758944], [5.112576505, 45.738285141], [5.117903766, 45.737715867], [5.122315062, 45.737952699], [5.124067916, 45.738540348], [5.125710591, 45.73820221], [5.130427656, 45.735689077], [5.132212719, 45.733976208], [5.134645353, 45.733513093], [5.139150169, 45.731153135], [5.137634697, 45.727787605], [5.140313249, 45.723185845], [5.142789776, 45.724035103], [5.143843226, 45.720156865], [5.147030586, 45.719574615], [5.147935949, 45.719044797], [5.155358123, 45.717541051], [5.157834345, 45.715284849], [5.15934448, 45.71542798], [5.158778683, 45.712562493], [5.160110913, 45.711708206], [5.15915372, 45.710410449], [5.159969901, 45.70845984], [5.15799639, 45.706618539], [5.157737875, 45.705594751], [5.156208344, 45.704650244], [5.155996377, 45.702972467], [5.153978477, 45.699817655], [5.154511853, 45.702421638], [5.150206571, 45.705968437], [5.148710495, 45.706179843], [5.149627219, 45.703368016], [5.146592859, 45.703760072], [5.146333266, 45.700847268], [5.144031346, 45.700862272], [5.14308129, 45.700032679], [5.139761255, 45.70264059], [5.137831215, 45.70293216], [5.136914602, 45.705296172], [5.135829178, 45.704955526], [5.134738774, 45.706617475], [5.13244191, 45.705602512], [5.131076837, 45.707780382], [5.123870803, 45.702471936], [5.122988976, 45.702876805], [5.119100976, 45.699749423], [5.114260687, 45.70240226], [5.112578779, 45.702696846], [5.112481262, 45.701018668], [5.110593313, 45.69857413], [5.108729357, 45.698811716], [5.108976504, 45.699865537], [5.107180461, 45.700503585], [5.104797525, 45.700550831], [5.104390013, 45.698253283], [5.105045769, 45.694304514], [5.106246985, 45.693814544], [5.10572704, 45.692582054], [5.107202403, 45.692136491], [5.106363515, 45.69066315], [5.108448534, 45.690061139], [5.108247752, 45.688468669], [5.103477298, 45.685744646], [5.100874723, 45.684729371], [5.09420607, 45.683004217], [5.091463222, 45.681125671], [5.089616782, 45.67926106], [5.089033886, 45.677402716], [5.084244975, 45.67594568], [5.082116467, 45.677809167], [5.079781793, 45.676105663], [5.077269654, 45.674839571], [5.075204865, 45.672376134], [5.072930372, 45.67312515], [5.069010156, 45.668899565], [5.063010455, 45.666600935], [5.060418591, 45.66641509], [5.054562282, 45.660382336], [5.054410454, 45.658783507], [5.057407126, 45.654940069], [5.05817041, 45.653462336], [5.054883065, 45.652309032], [5.054047471, 45.651597348], [5.049652399, 45.649208409], [5.046752581, 45.647929817], [5.044209751, 45.647446366], [5.040337375, 45.647406732], [5.038050615, 45.64491066], [5.03994338, 45.64413773], [5.035221894, 45.637586258], [5.036358618, 45.635080443], [5.038675136, 45.632154201], [5.034828619, 45.628735106], [5.038817204, 45.627049607], [5.03962724, 45.624955926], [5.042443949, 45.62405269], [5.043572697, 45.621346966], [5.03852708, 45.617596679], [5.037789701, 45.614300577], [5.037044549, 45.612989929], [5.035162804, 45.613091548], [5.030676482, 45.616301023], [5.028993373, 45.617168214], [5.026866622, 45.617102963], [5.023709258, 45.617497596], [5.017476273, 45.6193012], [5.015477482, 45.619367652], [5.009650087, 45.621182464], [5.008538053, 45.620252009], [5.004557131, 45.623224389], [4.988795715, 45.618511162]]], [[[5.101489283, 45.813562104], [5.098278995, 45.806273021], [5.096114226, 45.803501819], [5.096769147, 45.801585347], [5.096564788, 45.79915426], [5.089179971, 45.784511688], [5.083628968, 45.786272709], [5.08136812, 45.786582874], [5.075458289, 45.788024013], [5.068960962, 45.789876466], [5.06526439, 45.790571135], [5.059088485, 45.792046898], [5.057658619, 45.792792714], [5.059071942, 45.796265629], [5.059941275, 45.799996178], [5.05941127, 45.802291171], [5.059775634, 45.803565455], [5.058442005, 45.810320536], [5.060380327, 45.809553728], [5.063458278, 45.809400221], [5.076352417, 45.811053673], [5.086050698, 45.812415253], [5.089338004, 45.811561751], [5.101489283, 45.813562104]]]], ""type"": ""MultiPolygon""}";45.703383044,5.045097281
