OPERATEUR;FILIERE;Année;Code Commune;Nom Commune;Code EPCI;Nom EPCI;Type EPCI;Code Département;Nom Département;Code Région;Nom Région;CODE CATEGORIE CONSOMMATION;CODE GRAND SECTEUR;CODE SECTEUR NAF2;Nb sites;Conso totale (MWh);Conso moyenne (MWh);Nombre de mailles secretisées;Part thermosensible (%);Conso totale à usages thermosensibles (MWh);Conso totale à usages non thermosensibles (MWh);Thermosensibilité totale (kWh DJU);Conso totale corrigée de l'aléa climatique à usages thermosensibles (MWh);Conso moyenne à usages thermosensibles (MWh);Conso moyenne à usages non thermosensibles (MWh);Thermosensibilité moyenne (kWh DJU);Conso moyenne corrigée de l'aléa climatique à usages thermosensibles (MWh);DJU à TR;DJU à TN;Nombre d'habitants;Taux de logements collectifs;Taux de résidences principales;Superficie des logements <30 m2;Superficie des logements 30 à 40 m2;Superficie des logements 40 à 60 m2;Superficie des logements 60 à 80 m2;Superficie des logements 80 à 100 m2;Superficie des logements >100 m2;Résidences principales avant 1919;Résidences principales de 1919 à 1945;Résidences principales de 1946 à 1970;Résidences principales de 1971 à 1990;Résidences principales de 1991 à 2005;Résidences principales de 2006 à 2015;Résidences principales après 2016;Taux de chauffage électrique
GRT Gaz;Gaz;2013;69152;Pierre-Bénite;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;;1;205596.8;205596.8;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
GRT Gaz;Gaz;2013;69199;Saint-Fons;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;;5;1572166.0;314433.2;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
GRT Gaz;Gaz;2013;69290;Saint-Priest;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;;1;10185.88;10185.88;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
GRT Gaz;Gaz;2013;69296;Solaize;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;;1;49837.36;49837.36;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
RTE;Electricité;2014;69163;Quincieux;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;;1;6221.6;6221.6;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
RTE;Electricité;2014;69286;Rillieux-la-Pape;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;;1;6128.71;6128.71;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
RTE;Electricité;2014;69387;Lyon 7e Arrondissement;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;;2;53936.07;26968.035;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69063;Collonges-au-Mont-d'Or;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;AGRICULTURE;;1;160.8;160.8;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69063;Collonges-au-Mont-d'Or;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;;8;56585.26;7073.1575;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69063;Collonges-au-Mont-d'Or;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;;14;1508.41;107.743571428571;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69068;Couzon-au-Mont-d'Or;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;1287;7627.68;5.92671328671329;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69072;Dardilly;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;3950;35504.43;8.98846329113924;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69081;Écully;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;9142;48389.86;5.2931371691096;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69087;Fontaines-Saint-Martin;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;1215;8093.17;6.66104526748971;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69089;Francheville;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;;9;771.62;85.7355555555555;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69089;Francheville;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;;53;14273.89;269.318679245283;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69091;Givors;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;AGRICULTURE;;1;49.52;49.52;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69091;Givors;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;;16;4304.04;269.0025;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69117;Lissieu;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;;7;1300.75;185.821428571429;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69117;Lissieu;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;;20;2506.21;125.3105;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69127;Marcy-l'Étoile;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;;3;17189.7;5729.9;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69142;La Mulatière;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;;15;26770.68;1784.712;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69143;Neuville-sur-Saône;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;;42;7991.87;190.282619047619;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69152;Pierre-Bénite;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;;13;11629.37;894.566923076923;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69153;Poleymieux-au-Mont-d'Or;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;;3;92.11;30.7033333333333;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69153;Poleymieux-au-Mont-d'Or;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;475;4461.67;9.39298947368421;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69163;Quincieux;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;;17;3111.14;183.008235294118;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69163;Quincieux;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;1515;10439.84;6.89098349834984;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69163;Quincieux;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INCONNU;;1;62.87;62.87;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69168;Rochetaillée-sur-Saône;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;;1;97.9;97.9;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69191;Saint-Cyr-au-Mont-d'Or;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;;5;874.76;174.952;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69191;Saint-Cyr-au-Mont-d'Or;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;;28;5681.69;202.9175;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69199;Saint-Fons;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;;25;4134.84;165.3936;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69204;Saint-Genis-Laval;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;AGRICULTURE;;2;398.92;199.46;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69205;Saint-Genis-les-Ollières;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;2249;17521.02;7.79058248110271;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69207;Saint-Germain-au-Mont-d'Or;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;;7;749.13;107.018571428571;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69207;Saint-Germain-au-Mont-d'Or;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;1436;7837.65;5.45797353760446;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69207;Saint-Germain-au-Mont-d'Or;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INCONNU;;1;19.98;19.98;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69233;Saint-Romain-au-Mont-d'Or;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;;3;704.26;234.753333333333;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69233;Saint-Romain-au-Mont-d'Or;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;553;3719.93;6.72681735985533;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69244;Tassin-la-Demi-Lune;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INCONNU;;1;20.56;20.56;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69250;La Tour-de-Salvagny;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;;3;331.53;110.51;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69250;La Tour-de-Salvagny;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;;26;4222.4;162.4;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69256;Vaulx-en-Velin;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;19754;82871.35;4.19516806722689;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69259;Vénissieux;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;;100;71847.67;718.4767;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69260;Vernaison;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;;14;1854.06;132.432857142857;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69260;Vernaison;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;1984;13564.67;6.83703125;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69266;Villeurbanne;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;;711;213989.46;300.96970464135;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69266;Villeurbanne;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;89092;310602.99;3.48631740223589;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69271;Chassieu;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;4765;37540.72;7.87843022035677;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69273;Corbas;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;AGRICULTURE;;1;28.62;28.62;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69273;Corbas;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;;194;62922.86;324.344639175258;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69273;Corbas;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;4679;27203.68;5.81399444325711;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69275;Décines-Charpieu;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;;139;23935.9;172.20071942446;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69276;Feyzin;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;4202;22953.4;5.46249405045217;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69278;Genay;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;;24;30904.67;1287.69458333333;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69279;Jonage;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;;11;1433.19;130.29;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69282;Meyzieu;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;;169;42021.71;248.649171597633;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69282;Meyzieu;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;14303;79144.0;5.5333846046284;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69283;Mions;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;;29;7181.28;247.630344827586;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69290;Saint-Priest;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;;153;71147.88;465.018823529412;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69290;Saint-Priest;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;21868;98760.8;4.51622462044997;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69290;Saint-Priest;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INCONNU;;2;188.13;94.065;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69292;Sathonay-Camp;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;;8;344.43;43.05375;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69292;Sathonay-Camp;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;2947;11381.54;3.86207668815745;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69296;Solaize;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;;18;27320.3;1517.79444444444;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69381;Lyon 1er Arrondissement;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;;179;37958.15;212.056703910615;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69381;Lyon 1er Arrondissement;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;22923;94853.94;4.1379374427431;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69382;Lyon 2e Arrondissement;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;;43;5077.99;118.092790697674;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69383;Lyon 3e Arrondissement;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;;113;34104.28;301.807787610619;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69383;Lyon 3e Arrondissement;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;;780;279472.84;358.298512820513;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69383;Lyon 3e Arrondissement;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INCONNU;;1;2.0;2.0;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69384;Lyon 4e Arrondissement;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;23486;88423.7;3.76495358937239;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69385;Lyon 5e Arrondissement;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;;28;2397.78;85.635;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69387;Lyon 7e Arrondissement;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;;96;70391.18;733.241458333333;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69387;Lyon 7e Arrondissement;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;;597;191683.49;321.077872696817;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69387;Lyon 7e Arrondissement;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;54119;195587.14;3.61401984515605;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69388;Lyon 8e Arrondissement;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;;56;14244.9;254.373214285714;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69388;Lyon 8e Arrondissement;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;;333;119573.7;359.08018018018;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69388;Lyon 8e Arrondissement;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;49672;169838.88;3.41920760186826;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69388;Lyon 8e Arrondissement;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INCONNU;;2;32.53;16.265;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69389;Lyon 9e Arrondissement;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;AGRICULTURE;;1;49.15;49.15;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69389;Lyon 9e Arrondissement;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;;52;16315.28;313.755384615385;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;69389;Lyon 9e Arrondissement;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INCONNU;;3;493.79;164.596666666667;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2017;69003;Albigny-sur-Saône;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;;2;100.03;50.015;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2017;69003;Albigny-sur-Saône;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;1316;6661.31;5.06178571428571;0;4.35e-05;;;0.974;;;;0.000740121580547112;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2017;69029;Bron;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;;41;6258.98;152.658048780488;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2017;69033;Cailloux-sur-Fontaines;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;;4;359.33;89.8325;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2017;69034;Caluire-et-Cuire;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;25460;101234.74;3.97622702278083;0;3.54e-05;;;10.375;;;;0.000407501963864886;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2017;69040;Champagne-au-Mont-d'Or;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;3475;19212.1;5.5286618705036;1;2.45e-05;;;2.296;;;;0.000660719424460432;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2017;69044;Charbonnières-les-Bains;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;;34;6808.34;200.245294117647;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2017;69046;Charly;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;;3;335.23;111.743333333333;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2017;69063;Collonges-au-Mont-d'Or;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;;12;1289.47;107.455833333333;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2017;69068;Couzon-au-Mont-d'Or;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;;6;1387.78;231.296666666667;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2017;69068;Couzon-au-Mont-d'Or;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;;9;906.91;100.767777777778;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2017;69069;Craponne;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;;58;8897.92;153.412413793103;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2017;69069;Craponne;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;6031;36478.71;6.04853423976123;1;2.63e-05;;;5.844;;;;0.000968993533410711;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2017;69072;Dardilly;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;;29;3634.56;125.329655172414;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2017;69081;Écully;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;;145;45623.78;314.64675862069;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2017;69085;Fleurieu-sur-Saône;200046977;Métropole de Lyon;;69;Rhône;84;Auvergne-Rhône-Alpes;ENT;AGRICULTURE;;1;775.65;775.65;0;0.0;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;
