Périmètre;Nature;Date;Heures;Consommation
Grand Lyon;Données temps réel;02/01/2020;08:30;1341
Grand Lyon;Données temps réel;02/01/2020;08:45;1348
Grand Lyon;Données temps réel;02/01/2020;09:00;1355
Grand Lyon;Données temps réel;02/01/2020;09:15;1381
Grand Lyon;Données temps réel;02/01/2020;09:30;1392
Grand Lyon;Données temps réel;02/01/2020;09:45;1408
Grand Lyon;Données temps réel;02/01/2020;10:00;1419
Grand Lyon;Données temps réel;02/01/2020;10:15;1438
Grand Lyon;Données temps réel;02/01/2020;10:30;1444
Grand Lyon;Données temps réel;02/01/2020;10:45;1445
Grand Lyon;Données temps réel;02/01/2020;11:00;1451
Grand Lyon;Données temps réel;02/01/2020;11:15;1472
Grand Lyon;Données temps réel;02/01/2020;11:30;1492
Grand Lyon;Données temps réel;02/01/2020;11:45;1503
Grand Lyon;Données temps réel;02/01/2020;12:00;1506
Grand Lyon;Données temps réel;02/01/2020;12:15;1514
Grand Lyon;Données temps réel;02/01/2020;12:30;1511
Grand Lyon;Données temps réel;02/01/2020;12:45;1513
Grand Lyon;Données temps réel;02/01/2020;13:00;1498
Grand Lyon;Données temps réel;02/01/2020;13:15;1490
Grand Lyon;Données temps réel;02/01/2020;13:30;1472
Grand Lyon;Données temps réel;02/01/2020;13:45;1455
Grand Lyon;Données temps réel;02/01/2020;14:00;1452
Grand Lyon;Données temps réel;02/01/2020;14:15;1442
Grand Lyon;Données temps réel;02/01/2020;14:30;1432
Grand Lyon;Données temps réel;02/01/2020;14:45;1421
Grand Lyon;Données temps réel;02/01/2020;15:00;1409
Grand Lyon;Données temps réel;02/01/2020;15:15;1406
Grand Lyon;Données temps réel;02/01/2020;15:30;1386
Grand Lyon;Données temps réel;02/01/2020;15:45;1378
Grand Lyon;Données temps réel;02/01/2020;16:00;1371
Grand Lyon;Données temps réel;02/01/2020;16:15;1366
Grand Lyon;Données temps réel;02/01/2020;16:30;1359
Grand Lyon;Données temps réel;02/01/2020;16:45;1365
Grand Lyon;Données temps réel;02/01/2020;17:00;1376
Grand Lyon;Données temps réel;02/01/2020;17:15;1393
Grand Lyon;Données temps réel;02/01/2020;17:30;1424
Grand Lyon;Données temps réel;02/01/2020;17:45;1432
Grand Lyon;Données temps réel;02/01/2020;18:00;1432
Grand Lyon;Données temps réel;02/01/2020;18:15;1445
Grand Lyon;Données temps réel;02/01/2020;18:30;1454
Grand Lyon;Données temps réel;02/01/2020;18:45;1447
Grand Lyon;Données temps réel;02/01/2020;19:00;1455
Grand Lyon;Données temps réel;02/01/2020;19:15;1449
Grand Lyon;Données temps réel;02/01/2020;19:30;1447
Grand Lyon;Données temps réel;02/01/2020;19:45;1438
Grand Lyon;Données temps réel;02/01/2020;20:00;1404
Grand Lyon;Données temps réel;02/01/2020;20:15;1399
Grand Lyon;Données temps réel;02/01/2020;20:30;1375
Grand Lyon;Données temps réel;02/01/2020;20:45;1358
Grand Lyon;Données temps réel;02/01/2020;21:00;1336
Grand Lyon;Données temps réel;02/01/2020;21:15;1317
Grand Lyon;Données temps réel;02/01/2020;21:30;1298
Grand Lyon;Données temps réel;02/01/2020;21:45;1276
Grand Lyon;Données temps réel;02/01/2020;22:00;1286
Grand Lyon;Données temps réel;02/01/2020;22:15;1303
Grand Lyon;Données temps réel;02/01/2020;22:30;1326
Grand Lyon;Données temps réel;02/01/2020;22:45;1370
Grand Lyon;Données temps réel;02/01/2020;23:00;1342
Grand Lyon;Données temps réel;02/01/2020;23:15;1370
Grand Lyon;Données temps réel;02/01/2020;23:30;1331
Grand Lyon;Données temps réel;02/01/2020;23:45;1306
Grand Lyon;Données temps réel;03/01/2020;00:00;1276
Grand Lyon;Données temps réel;03/01/2020;00:15;1254
Grand Lyon;Données temps réel;03/01/2020;00:30;1213
Grand Lyon;Données temps réel;03/01/2020;00:45;1206
Grand Lyon;Données temps réel;03/01/2020;01:00;1173
Grand Lyon;Données temps réel;03/01/2020;01:15;1180
Grand Lyon;Données temps réel;03/01/2020;01:30;1150
Grand Lyon;Données temps réel;03/01/2020;01:45;1158
Grand Lyon;Données temps réel;03/01/2020;02:00;1135
Grand Lyon;Données temps réel;03/01/2020;02:15;1130
Grand Lyon;Données temps réel;03/01/2020;02:30;1112
Grand Lyon;Données temps réel;03/01/2020;02:45;1114
Grand Lyon;Données temps réel;03/01/2020;03:00;1095
Grand Lyon;Données temps réel;03/01/2020;03:15;1094
Grand Lyon;Données temps réel;03/01/2020;03:30;1081
Grand Lyon;Données temps réel;03/01/2020;03:45;1084
Grand Lyon;Données temps réel;03/01/2020;04:00;1081
Grand Lyon;Données temps réel;03/01/2020;04:15;1090
Grand Lyon;Données temps réel;03/01/2020;04:30;1084
Grand Lyon;Données temps réel;03/01/2020;04:45;1088
Grand Lyon;Données temps réel;03/01/2020;05:00;1088
Grand Lyon;Données temps réel;03/01/2020;05:15;1127
Grand Lyon;Données temps réel;03/01/2020;05:30;1121
Grand Lyon;Données temps réel;03/01/2020;05:45;1141
Grand Lyon;Données temps réel;03/01/2020;06:00;1129
Grand Lyon;Données temps réel;03/01/2020;06:15;1170
Grand Lyon;Données temps réel;03/01/2020;06:30;1188
Grand Lyon;Données temps réel;03/01/2020;06:45;1198
Grand Lyon;Données temps réel;03/01/2020;07:00;1217
Grand Lyon;Données temps réel;03/01/2020;07:15;1247
Grand Lyon;Données temps réel;03/01/2020;07:30;1279
Grand Lyon;Données temps réel;03/01/2020;07:45;1298
Grand Lyon;Données temps réel;03/01/2020;08:00;1303
Grand Lyon;Données temps réel;03/01/2020;08:15;1319
Grand Lyon;Données temps réel;03/01/2020;08:30;1338
Grand Lyon;Données temps réel;03/01/2020;08:45;1339
Grand Lyon;Données temps réel;03/01/2020;09:00;1354
Grand Lyon;Données temps réel;03/01/2020;09:15;1354
Grand Lyon;Données temps réel;03/01/2020;09:30;1360
Grand Lyon;Données temps réel;03/01/2020;09:45;1371
Grand Lyon;Données temps réel;03/01/2020;10:00;1371
Grand Lyon;Données temps réel;03/01/2020;10:15;1379
Grand Lyon;Données temps réel;03/01/2020;10:30;1400
Grand Lyon;Données temps réel;03/01/2020;10:45;1400
Grand Lyon;Données temps réel;03/01/2020;11:00;1411
Grand Lyon;Données temps réel;03/01/2020;11:15;1414
Grand Lyon;Données temps réel;03/01/2020;11:30;1410
Grand Lyon;Données temps réel;03/01/2020;11:45;1421
Grand Lyon;Données temps réel;03/01/2020;12:00;1422
Grand Lyon;Données temps réel;03/01/2020;12:15;1422
Grand Lyon;Données temps réel;03/01/2020;12:30;1423
Grand Lyon;Données temps réel;03/01/2020;12:45;1419
Grand Lyon;Données temps réel;03/01/2020;13:00;1396
Grand Lyon;Données temps réel;03/01/2020;13:15;1377
Grand Lyon;Données temps réel;03/01/2020;13:30;1362
Grand Lyon;Données temps réel;03/01/2020;13:45;1356
Grand Lyon;Données temps réel;03/01/2020;14:00;1338
Grand Lyon;Données temps réel;03/01/2020;14:15;1336
Grand Lyon;Données temps réel;03/01/2020;14:30;1322
Grand Lyon;Données temps réel;03/01/2020;14:45;1304
Grand Lyon;Données temps réel;03/01/2020;15:00;1298
Grand Lyon;Données temps réel;03/01/2020;15:15;1280
Grand Lyon;Données temps réel;03/01/2020;15:30;1266
Grand Lyon;Données temps réel;03/01/2020;15:45;1268
Grand Lyon;Données temps réel;03/01/2020;16:00;1274
Grand Lyon;Données temps réel;03/01/2020;16:15;1260
Grand Lyon;Données temps réel;03/01/2020;16:30;1261
Grand Lyon;Données temps réel;03/01/2020;16:45;1268
Grand Lyon;Données temps réel;03/01/2020;17:00;1276
Grand Lyon;Données temps réel;03/01/2020;17:15;1293
Grand Lyon;Données temps réel;03/01/2020;17:30;1311
Grand Lyon;Données temps réel;03/01/2020;17:45;1323
Grand Lyon;Données temps réel;03/01/2020;18:00;1333
Grand Lyon;Données temps réel;03/01/2020;18:15;1327
Grand Lyon;Données temps réel;03/01/2020;18:30;1333
Grand Lyon;Données temps réel;03/01/2020;18:45;1342
Grand Lyon;Données temps réel;03/01/2020;19:00;1339
Grand Lyon;Données temps réel;03/01/2020;19:15;1343
Grand Lyon;Données temps réel;03/01/2020;19:30;1327
Grand Lyon;Données temps réel;03/01/2020;19:45;1306
Grand Lyon;Données temps réel;03/01/2020;20:00;1290
Grand Lyon;Données temps réel;03/01/2020;20:15;1267
Grand Lyon;Données temps réel;03/01/2020;20:30;1270
Grand Lyon;Données temps réel;03/01/2020;20:45;1254
Grand Lyon;Données temps réel;03/01/2020;21:00;1230
Grand Lyon;Données temps réel;03/01/2020;21:15;1210
Grand Lyon;Données temps réel;03/01/2020;21:30;1182
Grand Lyon;Données temps réel;03/01/2020;21:45;1173
Grand Lyon;Données temps réel;03/01/2020;22:00;1176
Grand Lyon;Données temps réel;03/01/2020;22:15;1187
Grand Lyon;Données temps réel;03/01/2020;22:30;1220
Grand Lyon;Données temps réel;03/01/2020;22:45;1255
Grand Lyon;Données temps réel;03/01/2020;23:00;1247
Grand Lyon;Données temps réel;03/01/2020;23:15;1255
Grand Lyon;Données temps réel;03/01/2020;23:30;1231
Grand Lyon;Données temps réel;03/01/2020;23:45;1202
Grand Lyon;Données temps réel;04/01/2020;00:00;1182
Grand Lyon;Données temps réel;04/01/2020;00:15;1161
Grand Lyon;Données temps réel;04/01/2020;00:30;1126
Grand Lyon;Données temps réel;04/01/2020;00:45;1093
Grand Lyon;Données temps réel;04/01/2020;01:00;1078
Grand Lyon;Données temps réel;04/01/2020;01:15;1064
Grand Lyon;Données temps réel;04/01/2020;01:30;1048
Grand Lyon;Données temps réel;04/01/2020;01:45;1036
Grand Lyon;Données temps réel;04/01/2020;02:00;1028
Grand Lyon;Données temps réel;04/01/2020;02:15;1021
Grand Lyon;Données temps réel;04/01/2020;02:30;1002
Grand Lyon;Données temps réel;04/01/2020;02:45;1003
Grand Lyon;Données temps réel;04/01/2020;03:00;984
Grand Lyon;Données temps réel;04/01/2020;03:15;978
Grand Lyon;Données temps réel;04/01/2020;03:30;969
Grand Lyon;Données temps réel;04/01/2020;03:45;956
Grand Lyon;Données temps réel;04/01/2020;04:00;955
Grand Lyon;Données temps réel;04/01/2020;04:15;957
Grand Lyon;Données temps réel;04/01/2020;04:30;953
Grand Lyon;Données temps réel;04/01/2020;04:45;955
Grand Lyon;Données temps réel;04/01/2020;05:00;963
Grand Lyon;Données temps réel;04/01/2020;05:15;972
Grand Lyon;Données temps réel;04/01/2020;05:30;966
Grand Lyon;Données temps réel;04/01/2020;05:45;966
Grand Lyon;Données temps réel;04/01/2020;06:00;967
Grand Lyon;Données temps réel;04/01/2020;06:15;981
Grand Lyon;Données temps réel;04/01/2020;06:30;977
Grand Lyon;Données temps réel;04/01/2020;06:45;982
Grand Lyon;Données temps réel;04/01/2020;07:00;995
Grand Lyon;Données temps réel;04/01/2020;07:15;996
Grand Lyon;Données temps réel;04/01/2020;07:30;1002
Grand Lyon;Données temps réel;04/01/2020;07:45;1016
Grand Lyon;Données temps réel;04/01/2020;08:00;1036
Grand Lyon;Données temps réel;04/01/2020;08:15;1036
Grand Lyon;Données temps réel;04/01/2020;08:30;1048
Grand Lyon;Données temps réel;04/01/2020;08:45;1060
Grand Lyon;Données temps réel;04/01/2020;09:00;1079
Grand Lyon;Données temps réel;04/01/2020;09:15;1091
Grand Lyon;Données temps réel;04/01/2020;09:30;1101
Grand Lyon;Données temps réel;04/01/2020;09:45;1118
Grand Lyon;Données temps réel;04/01/2020;10:00;1141
Grand Lyon;Données temps réel;04/01/2020;10:15;1166
Grand Lyon;Données temps réel;04/01/2020;10:30;1172
Grand Lyon;Données temps réel;04/01/2020;10:45;1180
Grand Lyon;Données temps réel;04/01/2020;11:00;1188
Grand Lyon;Données temps réel;04/01/2020;11:15;1193
Grand Lyon;Données temps réel;04/01/2020;11:30;1196
Grand Lyon;Données temps réel;04/01/2020;11:45;1197
Grand Lyon;Données temps réel;04/01/2020;12:00;1217
Grand Lyon;Données temps réel;04/01/2020;12:15;1227
Grand Lyon;Données temps réel;04/01/2020;12:30;1231
Grand Lyon;Données temps réel;04/01/2020;12:45;1230
Grand Lyon;Données temps réel;04/01/2020;13:00;1223
Grand Lyon;Données temps réel;04/01/2020;13:15;1219
Grand Lyon;Données temps réel;04/01/2020;13:30;1195
Grand Lyon;Données temps réel;04/01/2020;13:45;1185
Grand Lyon;Données temps réel;04/01/2020;14:00;1174
Grand Lyon;Données temps réel;04/01/2020;14:15;1170
Grand Lyon;Données temps réel;04/01/2020;14:30;1158
Grand Lyon;Données temps réel;04/01/2020;14:45;1149
Grand Lyon;Données temps réel;04/01/2020;15:00;1143
Grand Lyon;Données temps réel;04/01/2020;15:15;1139
Grand Lyon;Données temps réel;04/01/2020;15:30;1122
Grand Lyon;Données temps réel;04/01/2020;15:45;1121
Grand Lyon;Données temps réel;04/01/2020;16:00;1113
Grand Lyon;Données temps réel;04/01/2020;16:15;1139
Grand Lyon;Données temps réel;04/01/2020;16:30;1114
Grand Lyon;Données temps réel;04/01/2020;16:45;1129
Grand Lyon;Données temps réel;04/01/2020;17:00;1143
Grand Lyon;Données temps réel;04/01/2020;17:15;1172
Grand Lyon;Données temps réel;04/01/2020;17:30;1199
Grand Lyon;Données temps réel;04/01/2020;17:45;1219
Grand Lyon;Données temps réel;04/01/2020;18:00;1232
Grand Lyon;Données temps réel;04/01/2020;18:15;1256
Grand Lyon;Données temps réel;04/01/2020;18:30;1259
Grand Lyon;Données temps réel;04/01/2020;18:45;1267
Grand Lyon;Données temps réel;04/01/2020;19:00;1280
Grand Lyon;Données temps réel;04/01/2020;19:15;1293
Grand Lyon;Données temps réel;04/01/2020;19:30;1296
Grand Lyon;Données temps réel;04/01/2020;19:45;1286
Grand Lyon;Données temps réel;04/01/2020;20:00;1280
Grand Lyon;Données temps réel;04/01/2020;20:15;1274
Grand Lyon;Données temps réel;04/01/2020;20:30;1245
Grand Lyon;Données temps réel;04/01/2020;20:45;1251
Grand Lyon;Données temps réel;04/01/2020;21:00;1234
Grand Lyon;Données temps réel;04/01/2020;21:15;1208
Grand Lyon;Données temps réel;04/01/2020;21:30;1193
Grand Lyon;Données temps réel;04/01/2020;21:45;1182
Grand Lyon;Données temps réel;04/01/2020;22:00;1182
Grand Lyon;Données temps réel;04/01/2020;22:15;1197
Grand Lyon;Données temps réel;04/01/2020;22:30;1236
Grand Lyon;Données temps réel;04/01/2020;22:45;1287
Grand Lyon;Données temps réel;04/01/2020;23:00;1270
Grand Lyon;Données temps réel;04/01/2020;23:15;1303
Grand Lyon;Données temps réel;04/01/2020;23:30;1264
Grand Lyon;Données temps réel;04/01/2020;23:45;1251
Grand Lyon;Données temps réel;05/01/2020;00:00;1214
Grand Lyon;Données temps réel;05/01/2020;00:15;1197
Grand Lyon;Données temps réel;05/01/2020;00:30;1169
Grand Lyon;Données temps réel;05/01/2020;00:45;1145
Grand Lyon;Données temps réel;05/01/2020;01:00;1123
Grand Lyon;Données temps réel;05/01/2020;01:15;1103
Grand Lyon;Données temps réel;05/01/2020;01:30;1089
Grand Lyon;Données temps réel;05/01/2020;01:45;1084
Grand Lyon;Données temps réel;05/01/2020;02:00;1076
Grand Lyon;Données temps réel;05/01/2020;02:15;1078
Grand Lyon;Données temps réel;05/01/2020;02:30;1053
Grand Lyon;Données temps réel;05/01/2020;02:45;1050
Grand Lyon;Données temps réel;05/01/2020;03:00;1034
Grand Lyon;Données temps réel;05/01/2020;03:15;1029
Grand Lyon;Données temps réel;05/01/2020;03:30;1028
Grand Lyon;Données temps réel;05/01/2020;03:45;1021
Grand Lyon;Données temps réel;05/01/2020;04:00;1015
Grand Lyon;Données temps réel;05/01/2020;04:15;1019
Grand Lyon;Données temps réel;05/01/2020;04:30;1016
Grand Lyon;Données temps réel;05/01/2020;04:45;1012
Grand Lyon;Données temps réel;05/01/2020;05:00;1011
Grand Lyon;Données temps réel;05/01/2020;05:15;1033
Grand Lyon;Données temps réel;05/01/2020;05:30;1011
Grand Lyon;Données temps réel;05/01/2020;05:45;1013
Grand Lyon;Données temps réel;05/01/2020;06:00;1009
Grand Lyon;Données temps réel;05/01/2020;06:15;1017
Grand Lyon;Données temps réel;05/01/2020;06:30;1011
Grand Lyon;Données temps réel;05/01/2020;06:45;1016
Grand Lyon;Données temps réel;05/01/2020;07:00;1024
Grand Lyon;Données temps réel;05/01/2020;07:15;1038
Grand Lyon;Données temps réel;05/01/2020;07:30;1027
Grand Lyon;Données temps réel;05/01/2020;07:45;1040
Grand Lyon;Données temps réel;05/01/2020;08:00;1064
Grand Lyon;Données temps réel;05/01/2020;08:15;1053
Grand Lyon;Données temps réel;05/01/2020;08:30;1068
Grand Lyon;Données temps réel;05/01/2020;08:45;1079
Grand Lyon;Données temps réel;05/01/2020;09:00;1088
Grand Lyon;Données temps réel;05/01/2020;09:15;1101
Grand Lyon;Données temps réel;05/01/2020;09:30;1117
Grand Lyon;Données temps réel;05/01/2020;09:45;1126
Grand Lyon;Données temps réel;05/01/2020;10:00;1119
Grand Lyon;Données temps réel;05/01/2020;10:15;1145
Grand Lyon;Données temps réel;05/01/2020;10:30;1146
Grand Lyon;Données temps réel;05/01/2020;10:45;1158
Grand Lyon;Données temps réel;05/01/2020;11:00;1156
Grand Lyon;Données temps réel;05/01/2020;11:15;1170
Grand Lyon;Données temps réel;05/01/2020;11:30;1168
Grand Lyon;Données temps réel;05/01/2020;11:45;1183
Grand Lyon;Données temps réel;05/01/2020;12:00;1197
Grand Lyon;Données temps réel;05/01/2020;12:15;1206
Grand Lyon;Données temps réel;05/01/2020;12:30;1205
Grand Lyon;Données temps réel;05/01/2020;12:45;1193
Grand Lyon;Données temps réel;05/01/2020;13:00;1185
Grand Lyon;Données temps réel;05/01/2020;13:15;1167
Grand Lyon;Données temps réel;05/01/2020;13:30;1138
Grand Lyon;Données temps réel;05/01/2020;13:45;1130
Grand Lyon;Données temps réel;05/01/2020;14:00;1126
Grand Lyon;Données temps réel;05/01/2020;14:15;1110
Grand Lyon;Données temps réel;05/01/2020;14:30;1115
Grand Lyon;Données temps réel;05/01/2020;14:45;1103
Grand Lyon;Données temps réel;05/01/2020;15:00;1107
Grand Lyon;Données temps réel;05/01/2020;15:15;1094
Grand Lyon;Données temps réel;05/01/2020;15:30;1089
Grand Lyon;Données temps réel;05/01/2020;15:45;1083
Grand Lyon;Données temps réel;05/01/2020;16:00;1084
Grand Lyon;Données temps réel;05/01/2020;16:15;1093
Grand Lyon;Données temps réel;05/01/2020;16:30;1097
Grand Lyon;Données temps réel;05/01/2020;16:45;1092
Grand Lyon;Données temps réel;05/01/2020;17:00;1107
Grand Lyon;Données temps réel;05/01/2020;17:15;1131
Grand Lyon;Données temps réel;05/01/2020;17:30;1183
Grand Lyon;Données temps réel;05/01/2020;17:45;1215
Grand Lyon;Données temps réel;05/01/2020;18:00;1237
Grand Lyon;Données temps réel;05/01/2020;18:15;1269
Grand Lyon;Données temps réel;05/01/2020;18:30;1280
Grand Lyon;Données temps réel;05/01/2020;18:45;1311
Grand Lyon;Données temps réel;05/01/2020;19:00;1331
Grand Lyon;Données temps réel;05/01/2020;19:15;1341
Grand Lyon;Données temps réel;05/01/2020;19:30;1341
Grand Lyon;Données temps réel;05/01/2020;19:45;1325
Grand Lyon;Données temps réel;05/01/2020;20:00;1326
Grand Lyon;Données temps réel;05/01/2020;20:15;1320
Grand Lyon;Données temps réel;05/01/2020;20:30;1298
Grand Lyon;Données temps réel;05/01/2020;20:45;1294
Grand Lyon;Données temps réel;05/01/2020;21:00;1295
Grand Lyon;Données temps réel;05/01/2020;21:15;1264
Grand Lyon;Données temps réel;05/01/2020;21:30;1239
Grand Lyon;Données temps réel;05/01/2020;21:45;1225
Grand Lyon;Données temps réel;05/01/2020;22:00;1244
Grand Lyon;Données temps réel;05/01/2020;22:15;1250
Grand Lyon;Données temps réel;05/01/2020;22:30;1272
Grand Lyon;Données temps réel;05/01/2020;22:45;1335
Grand Lyon;Données temps réel;05/01/2020;23:00;1324
Grand Lyon;Données temps réel;05/01/2020;23:15;1336
Grand Lyon;Données temps réel;05/01/2020;23:30;1309
Grand Lyon;Données temps réel;05/01/2020;23:45;1278
Grand Lyon;Données temps réel;06/01/2020;00:00;1259
