Périmètre;Nature;Date;Heures;Consommation;;;;
Strasbourg;Données temps réel;21/12/2019;10:30;436;;;;
Strasbourg;Données temps réel;21/12/2019;10:45;444;;;;
Strasbourg;Données temps réel;21/12/2019;11:00;445;;;;
Strasbourg;Données temps réel;21/12/2019;11:15;433;;;;
Strasbourg;Données temps réel;21/12/2019;11:30;446;;;;
Strasbourg;Données temps réel;21/12/2019;11:45;446;;;;
Strasbourg;Données temps réel;21/12/2019;12:00;451;;;;
Strasbourg;Données temps réel;21/12/2019;12:15;447;;;;
Strasbourg;Données temps réel;21/12/2019;12:30;446;;;;
Strasbourg;Données temps réel;21/12/2019;12:45;452;;;;
Strasbourg;Données temps réel;21/12/2019;13:00;444;;;;
Strasbourg;Données temps réel;21/12/2019;13:15;436;;;;
Strasbourg;Données temps réel;21/12/2019;13:30;438;;;;
Strasbourg;Données temps réel;21/12/2019;13:45;435;;;;
Strasbourg;Données temps réel;21/12/2019;14:00;430;;;;
Strasbourg;Données temps réel;21/12/2019;14:15;422;;;;
Strasbourg;Données temps réel;21/12/2019;14:30;421;;;;
Strasbourg;Données temps réel;21/12/2019;14:45;431;;;;
Strasbourg;Données temps réel;21/12/2019;15:00;425;;;;
Strasbourg;Données temps réel;21/12/2019;15:15;419;;;;
Strasbourg;Données temps réel;21/12/2019;15:30;420;;;;
Strasbourg;Données temps réel;21/12/2019;15:45;414;;;;
Strasbourg;Données temps réel;21/12/2019;16:00;413;;;;
Strasbourg;Données temps réel;21/12/2019;16:15;412;;;;
Strasbourg;Données temps réel;21/12/2019;16:30;417;;;;
Strasbourg;Données temps réel;21/12/2019;16:45;418;;;;
Strasbourg;Données temps réel;21/12/2019;17:00;428;;;;
Strasbourg;Données temps réel;21/12/2019;17:15;433;;;;
Strasbourg;Données temps réel;21/12/2019;17:30;433;;;;
Strasbourg;Données temps réel;21/12/2019;17:45;435;;;;
Strasbourg;Données temps réel;21/12/2019;18:00;437;;;;
Strasbourg;Données temps réel;21/12/2019;18:15;440;;;;
Strasbourg;Données temps réel;21/12/2019;18:30;453;;;;
Strasbourg;Données temps réel;21/12/2019;18:45;445;;;;
Strasbourg;Données temps réel;21/12/2019;19:00;445;;;;
Strasbourg;Données temps réel;21/12/2019;19:15;445;;;;
Strasbourg;Données temps réel;21/12/2019;19:30;448;;;;
Strasbourg;Données temps réel;21/12/2019;19:45;441;;;;
Strasbourg;Données temps réel;21/12/2019;20:00;441;;;;
Strasbourg;Données temps réel;21/12/2019;20:15;430;;;;
Strasbourg;Données temps réel;21/12/2019;20:30;425;;;;
Strasbourg;Données temps réel;21/12/2019;20:45;419;;;;
Strasbourg;Données temps réel;21/12/2019;21:00;415;;;;
Strasbourg;Données temps réel;21/12/2019;21:15;414;;;;
Strasbourg;Données temps réel;21/12/2019;21:30;411;;;;
Strasbourg;Données temps réel;21/12/2019;21:45;399;;;;
Strasbourg;Données temps réel;21/12/2019;22:00;393;;;;
Strasbourg;Données temps réel;21/12/2019;22:15;423;;;;
Strasbourg;Données temps réel;21/12/2019;22:30;413;;;;
Strasbourg;Données temps réel;21/12/2019;22:45;413;;;;
Strasbourg;Données temps réel;21/12/2019;23:00;396;;;;
Strasbourg;Données temps réel;21/12/2019;23:15;459;;;;
Strasbourg;Données temps réel;21/12/2019;23:30;451;;;;
Strasbourg;Données temps réel;21/12/2019;23:45;440;;;;
Strasbourg;Données temps réel;22/12/2019;00:00;426;;;;
Strasbourg;Données temps réel;22/12/2019;00:15;424;;;;
Strasbourg;Données temps réel;22/12/2019;00:30;411;;;;
Strasbourg;Données temps réel;22/12/2019;00:45;403;;;;
Strasbourg;Données temps réel;22/12/2019;01:00;410;;;;
Strasbourg;Données temps réel;22/12/2019;01:15;399;;;;
Strasbourg;Données temps réel;22/12/2019;01:30;388;;;;
Strasbourg;Données temps réel;22/12/2019;01:45;378;;;;
Strasbourg;Données temps réel;22/12/2019;02:00;367;;;;
Strasbourg;Données temps réel;22/12/2019;02:15;394;;;;
Strasbourg;Données temps réel;22/12/2019;02:30;390;;;;
Strasbourg;Données temps réel;22/12/2019;02:45;377;;;;
Strasbourg;Données temps réel;22/12/2019;03:00;368;;;;
Strasbourg;Données temps réel;22/12/2019;03:15;362;;;;
Strasbourg;Données temps réel;22/12/2019;03:30;351;;;;
Strasbourg;Données temps réel;22/12/2019;03:45;357;;;;
Strasbourg;Données temps réel;22/12/2019;04:00;341;;;;
Strasbourg;Données temps réel;22/12/2019;04:15;338;;;;
Strasbourg;Données temps réel;22/12/2019;04:30;335;;;;
Strasbourg;Données temps réel;22/12/2019;04:45;335;;;;
Strasbourg;Données temps réel;22/12/2019;05:00;337;;;;
Strasbourg;Données temps réel;22/12/2019;05:15;341;;;;
Strasbourg;Données temps réel;22/12/2019;05:30;340;;;;
Strasbourg;Données temps réel;22/12/2019;05:45;342;;;;
Strasbourg;Données temps réel;22/12/2019;06:00;345;;;;
Strasbourg;Données temps réel;22/12/2019;06:15;341;;;;
Strasbourg;Données temps réel;22/12/2019;06:30;345;;;;
Strasbourg;Données temps réel;22/12/2019;06:45;348;;;;
Strasbourg;Données temps réel;22/12/2019;07:00;349;;;;
Strasbourg;Données temps réel;22/12/2019;07:15;349;;;;
Strasbourg;Données temps réel;22/12/2019;07:30;353;;;;
Strasbourg;Données temps réel;22/12/2019;07:45;358;;;;
Strasbourg;Données temps réel;22/12/2019;08:00;360;;;;
Strasbourg;Données temps réel;22/12/2019;08:15;359;;;;
Strasbourg;Données temps réel;22/12/2019;08:30;366;;;;
Strasbourg;Données temps réel;22/12/2019;08:45;360;;;;
Strasbourg;Données temps réel;22/12/2019;09:00;374;;;;
Strasbourg;Données temps réel;22/12/2019;09:15;375;;;;
Strasbourg;Données temps réel;22/12/2019;09:30;376;;;;
Strasbourg;Données temps réel;22/12/2019;09:45;384;;;;
Strasbourg;Données temps réel;22/12/2019;10:00;392;;;;
Strasbourg;Données temps réel;22/12/2019;10:15;394;;;;
Strasbourg;Données temps réel;22/12/2019;10:30;401;;;;
Strasbourg;Données temps réel;22/12/2019;10:45;412;;;;
Strasbourg;Données temps réel;22/12/2019;11:00;414;;;;
Strasbourg;Données temps réel;22/12/2019;11:15;419;;;;
Strasbourg;Données temps réel;22/12/2019;11:30;423;;;;
Strasbourg;Données temps réel;22/12/2019;11:45;429;;;;
Strasbourg;Données temps réel;22/12/2019;12:00;439;;;;
Strasbourg;Données temps réel;22/12/2019;12:15;435;;;;
Strasbourg;Données temps réel;22/12/2019;12:30;426;;;;
Strasbourg;Données temps réel;22/12/2019;12:45;421;;;;
Strasbourg;Données temps réel;22/12/2019;13:00;420;;;;
Strasbourg;Données temps réel;22/12/2019;13:15;412;;;;
Strasbourg;Données temps réel;22/12/2019;13:30;405;;;;
Strasbourg;Données temps réel;22/12/2019;13:45;407;;;;
Strasbourg;Données temps réel;22/12/2019;14:00;404;;;;
Strasbourg;Données temps réel;22/12/2019;14:15;405;;;;
Strasbourg;Données temps réel;22/12/2019;14:30;407;;;;
Strasbourg;Données temps réel;22/12/2019;14:45;420;;;;
Strasbourg;Données temps réel;22/12/2019;15:00;415;;;;
Strasbourg;Données temps réel;22/12/2019;15:15;406;;;;
Strasbourg;Données temps réel;22/12/2019;15:30;396;;;;
Strasbourg;Données temps réel;22/12/2019;15:45;396;;;;
Strasbourg;Données temps réel;22/12/2019;16:00;397;;;;
Strasbourg;Données temps réel;22/12/2019;16:15;390;;;;
Strasbourg;Données temps réel;22/12/2019;16:30;395;;;;
Strasbourg;Données temps réel;22/12/2019;16:45;397;;;;
Strasbourg;Données temps réel;22/12/2019;17:00;400;;;;
Strasbourg;Données temps réel;22/12/2019;17:15;405;;;;
Strasbourg;Données temps réel;22/12/2019;17:30;404;;;;
Strasbourg;Données temps réel;22/12/2019;17:45;404;;;;
Strasbourg;Données temps réel;22/12/2019;18:00;406;;;;
Strasbourg;Données temps réel;22/12/2019;18:15;412;;;;
Strasbourg;Données temps réel;22/12/2019;18:30;418;;;;
Strasbourg;Données temps réel;22/12/2019;18:45;423;;;;
Strasbourg;Données temps réel;22/12/2019;19:00;428;;;;
Strasbourg;Données temps réel;22/12/2019;19:15;416;;;;
Strasbourg;Données temps réel;22/12/2019;19:30;419;;;;
Strasbourg;Données temps réel;22/12/2019;19:45;411;;;;
Strasbourg;Données temps réel;22/12/2019;20:00;414;;;;
Strasbourg;Données temps réel;22/12/2019;20:15;401;;;;
Strasbourg;Données temps réel;22/12/2019;20:30;401;;;;
Strasbourg;Données temps réel;22/12/2019;20:45;397;;;;
Strasbourg;Données temps réel;22/12/2019;21:00;393;;;;
Strasbourg;Données temps réel;22/12/2019;21:15;381;;;;
Strasbourg;Données temps réel;22/12/2019;21:30;378;;;;
Strasbourg;Données temps réel;22/12/2019;21:45;377;;;;
Strasbourg;Données temps réel;22/12/2019;22:00;367;;;;
Strasbourg;Données temps réel;22/12/2019;22:15;394;;;;
Strasbourg;Données temps réel;22/12/2019;22:30;392;;;;
Strasbourg;Données temps réel;22/12/2019;22:45;386;;;;
Strasbourg;Données temps réel;22/12/2019;23:00;378;;;;
Strasbourg;Données temps réel;22/12/2019;23:15;428;;;;
Strasbourg;Données temps réel;22/12/2019;23:30;423;;;;
Strasbourg;Données temps réel;22/12/2019;23:45;410;;;;
Strasbourg;Données temps réel;23/12/2019;00:00;394;;;;
Strasbourg;Données temps réel;23/12/2019;00:15;395;;;;
Strasbourg;Données temps réel;23/12/2019;00:30;386;;;;
Strasbourg;Données temps réel;23/12/2019;00:45;373;;;;
Strasbourg;Données temps réel;23/12/2019;01:00;384;;;;
Strasbourg;Données temps réel;23/12/2019;01:15;377;;;;
Strasbourg;Données temps réel;23/12/2019;01:30;363;;;;
Strasbourg;Données temps réel;23/12/2019;01:45;354;;;;
Strasbourg;Données temps réel;23/12/2019;02:00;346;;;;
Strasbourg;Données temps réel;23/12/2019;02:15;370;;;;
Strasbourg;Données temps réel;23/12/2019;02:30;359;;;;
Strasbourg;Données temps réel;23/12/2019;02:45;352;;;;
Strasbourg;Données temps réel;23/12/2019;03:00;344;;;;
Strasbourg;Données temps réel;23/12/2019;03:15;339;;;;
Strasbourg;Données temps réel;23/12/2019;03:30;333;;;;
Strasbourg;Données temps réel;23/12/2019;03:45;329;;;;
Strasbourg;Données temps réel;23/12/2019;04:00;328;;;;
Strasbourg;Données temps réel;23/12/2019;04:15;330;;;;
Strasbourg;Données temps réel;23/12/2019;04:30;330;;;;
Strasbourg;Données temps réel;23/12/2019;04:45;327;;;;
Strasbourg;Données temps réel;23/12/2019;05:00;329;;;;
Strasbourg;Données temps réel;23/12/2019;05:15;338;;;;
Strasbourg;Données temps réel;23/12/2019;05:30;340;;;;
Strasbourg;Données temps réel;23/12/2019;05:45;343;;;;
Strasbourg;Données temps réel;23/12/2019;06:00;348;;;;
Strasbourg;Données temps réel;23/12/2019;06:15;360;;;;
Strasbourg;Données temps réel;23/12/2019;06:30;365;;;;
Strasbourg;Données temps réel;23/12/2019;06:45;368;;;;
Strasbourg;Données temps réel;23/12/2019;07:00;391;;;;
Strasbourg;Données temps réel;23/12/2019;07:15;390;;;;
Strasbourg;Données temps réel;23/12/2019;07:30;406;;;;
Strasbourg;Données temps réel;23/12/2019;07:45;402;;;;
Strasbourg;Données temps réel;23/12/2019;08:00;428;;;;
Strasbourg;Données temps réel;23/12/2019;08:15;411;;;;
Strasbourg;Données temps réel;23/12/2019;08:30;417;;;;
Strasbourg;Données temps réel;23/12/2019;08:45;414;;;;
Strasbourg;Données temps réel;23/12/2019;09:00;431;;;;
Strasbourg;Données temps réel;23/12/2019;09:15;428;;;;
Strasbourg;Données temps réel;23/12/2019;09:30;440;;;;
Strasbourg;Données temps réel;23/12/2019;09:45;438;;;;
Strasbourg;Données temps réel;23/12/2019;10:00;449;;;;
Strasbourg;Données temps réel;23/12/2019;10:15;450;;;;
Strasbourg;Données temps réel;23/12/2019;10:30;446;;;;
Strasbourg;Données temps réel;23/12/2019;10:45;459;;;;
Strasbourg;Données temps réel;23/12/2019;11:00;458;;;;
Strasbourg;Données temps réel;23/12/2019;11:15;467;;;;
Strasbourg;Données temps réel;23/12/2019;11:30;469;;;;
Strasbourg;Données temps réel;23/12/2019;11:45;467;;;;
Strasbourg;Données temps réel;23/12/2019;12:00;473;;;;
Strasbourg;Données temps réel;23/12/2019;12:15;464;;;;
Strasbourg;Données temps réel;23/12/2019;12:30;448;;;;
Strasbourg;Données temps réel;23/12/2019;12:45;467;;;;
Strasbourg;Données temps réel;23/12/2019;13:00;466;;;;
Strasbourg;Données temps réel;23/12/2019;13:15;450;;;;
Strasbourg;Données temps réel;23/12/2019;13:30;449;;;;
Strasbourg;Données temps réel;23/12/2019;13:45;454;;;;
Strasbourg;Données temps réel;23/12/2019;14:00;465;;;;
Strasbourg;Données temps réel;23/12/2019;14:15;446;;;;
Strasbourg;Données temps réel;23/12/2019;14:30;440;;;;
Strasbourg;Données temps réel;23/12/2019;14:45;460;;;;
Strasbourg;Données temps réel;23/12/2019;15:00;452;;;;
Strasbourg;Données temps réel;23/12/2019;15:15;445;;;;
Strasbourg;Données temps réel;23/12/2019;15:30;439;;;;
Strasbourg;Données temps réel;23/12/2019;15:45;436;;;;
Strasbourg;Données temps réel;23/12/2019;16:00;427;;;;
Strasbourg;Données temps réel;23/12/2019;16:15;429;;;;
Strasbourg;Données temps réel;23/12/2019;16:30;433;;;;
Strasbourg;Données temps réel;23/12/2019;16:45;425;;;;
Strasbourg;Données temps réel;23/12/2019;17:00;448;;;;
Strasbourg;Données temps réel;23/12/2019;17:15;439;;;;
Strasbourg;Données temps réel;23/12/2019;17:30;445;;;;
Strasbourg;Données temps réel;23/12/2019;17:45;440;;;;
Strasbourg;Données temps réel;23/12/2019;18:00;446;;;;
Strasbourg;Données temps réel;23/12/2019;18:15;440;;;;
Strasbourg;Données temps réel;23/12/2019;18:30;449;;;;
Strasbourg;Données temps réel;23/12/2019;18:45;445;;;;
Strasbourg;Données temps réel;23/12/2019;19:00;451;;;;
Strasbourg;Données temps réel;23/12/2019;19:15;444;;;;
Strasbourg;Données temps réel;23/12/2019;19:30;447;;;;
Strasbourg;Données temps réel;23/12/2019;19:45;440;;;;
Strasbourg;Données temps réel;23/12/2019;20:00;443;;;;
Strasbourg;Données temps réel;23/12/2019;20:15;432;;;;
Strasbourg;Données temps réel;23/12/2019;20:30;424;;;;
Strasbourg;Données temps réel;23/12/2019;20:45;418;;;;
Strasbourg;Données temps réel;23/12/2019;21:00;405;;;;
Strasbourg;Données temps réel;23/12/2019;21:15;402;;;;
Strasbourg;Données temps réel;23/12/2019;21:30;396;;;;
Strasbourg;Données temps réel;23/12/2019;21:45;399;;;;
Strasbourg;Données temps réel;23/12/2019;22:00;389;;;;
Strasbourg;Données temps réel;23/12/2019;22:15;419;;;;
Strasbourg;Données temps réel;23/12/2019;22:30;408;;;;
Strasbourg;Données temps réel;23/12/2019;22:45;403;;;;
Strasbourg;Données temps réel;23/12/2019;23:00;389;;;;
Strasbourg;Données temps réel;23/12/2019;23:15;445;;;;
Strasbourg;Données temps réel;23/12/2019;23:30;439;;;;
Strasbourg;Données temps réel;23/12/2019;23:45;425;;;;
Strasbourg;Données temps réel;24/12/2019;00:00;413;;;;
Strasbourg;Données temps réel;24/12/2019;00:15;407;;;;
Strasbourg;Données temps réel;24/12/2019;00:30;405;;;;
Strasbourg;Données temps réel;24/12/2019;00:45;389;;;;
Strasbourg;Données temps réel;24/12/2019;01:00;401;;;;
Strasbourg;Données temps réel;24/12/2019;01:15;394;;;;
Strasbourg;Données temps réel;24/12/2019;01:30;378;;;;
Strasbourg;Données temps réel;24/12/2019;01:45;370;;;;
Strasbourg;Données temps réel;24/12/2019;02:00;360;;;;
Strasbourg;Données temps réel;24/12/2019;02:15;394;;;;
Strasbourg;Données temps réel;24/12/2019;02:30;379;;;;
Strasbourg;Données temps réel;24/12/2019;02:45;368;;;;
Strasbourg;Données temps réel;24/12/2019;03:00;358;;;;
Strasbourg;Données temps réel;24/12/2019;03:15;347;;;;
Strasbourg;Données temps réel;24/12/2019;03:30;348;;;;
Strasbourg;Données temps réel;24/12/2019;03:45;343;;;;
Strasbourg;Données temps réel;24/12/2019;04:00;343;;;;
Strasbourg;Données temps réel;24/12/2019;04:15;343;;;;
Strasbourg;Données temps réel;24/12/2019;04:30;341;;;;
Strasbourg;Données temps réel;24/12/2019;04:45;338;;;;
Strasbourg;Données temps réel;24/12/2019;05:00;344;;;;
Strasbourg;Données temps réel;24/12/2019;05:15;349;;;;
Strasbourg;Données temps réel;24/12/2019;05:30;351;;;;
Strasbourg;Données temps réel;24/12/2019;05:45;357;;;;
Strasbourg;Données temps réel;24/12/2019;06:00;359;;;;
Strasbourg;Données temps réel;24/12/2019;06:15;369;;;;
Strasbourg;Données temps réel;24/12/2019;06:30;372;;;;
Strasbourg;Données temps réel;24/12/2019;06:45;378;;;;
Strasbourg;Données temps réel;24/12/2019;07:00;392;;;;
Strasbourg;Données temps réel;24/12/2019;07:15;388;;;;
Strasbourg;Données temps réel;24/12/2019;07:30;405;;;;
Strasbourg;Données temps réel;24/12/2019;07:45;399;;;;
Strasbourg;Données temps réel;24/12/2019;08:00;418;;;;
Strasbourg;Données temps réel;24/12/2019;08:15;409;;;;
Strasbourg;Données temps réel;24/12/2019;08:30;417;;;;
Strasbourg;Données temps réel;24/12/2019;08:45;418;;;;
Strasbourg;Données temps réel;24/12/2019;09:00;433;;;;
Strasbourg;Données temps réel;24/12/2019;09:15;441;;;;
Strasbourg;Données temps réel;24/12/2019;09:30;432;;;;
Strasbourg;Données temps réel;24/12/2019;09:45;435;;;;
Strasbourg;Données temps réel;24/12/2019;10:00;437;;;;
Strasbourg;Données temps réel;24/12/2019;10:15;446;;;;
Strasbourg;Données temps réel;24/12/2019;10:30;448;;;;
Strasbourg;Données temps réel;24/12/2019;10:45;444;;;;
Strasbourg;Données temps réel;24/12/2019;11:00;453;;;;
Strasbourg;Données temps réel;24/12/2019;11:15;448;;;;
Strasbourg;Données temps réel;24/12/2019;11:30;446;;;;
Strasbourg;Données temps réel;24/12/2019;11:45;449;;;;
Strasbourg;Données temps réel;24/12/2019;12:00;454;;;;
Strasbourg;Données temps réel;24/12/2019;12:15;444;;;;
Strasbourg;Données temps réel;24/12/2019;12:30;445;;;;
Strasbourg;Données temps réel;24/12/2019;12:45;454;;;;
Strasbourg;Données temps réel;24/12/2019;13:00;451;;;;
Strasbourg;Données temps réel;24/12/2019;13:15;447;;;;
Strasbourg;Données temps réel;24/12/2019;13:30;444;;;;
Strasbourg;Données temps réel;24/12/2019;13:45;444;;;;
Strasbourg;Données temps réel;24/12/2019;14:00;447;;;;
Strasbourg;Données temps réel;24/12/2019;14:15;417;;;;
Strasbourg;Données temps réel;24/12/2019;14:30;411;;;;
Strasbourg;Données temps réel;24/12/2019;14:45;429;;;;
Strasbourg;Données temps réel;24/12/2019;15:00;420;;;;
Strasbourg;Données temps réel;24/12/2019;15:15;409;;;;
Strasbourg;Données temps réel;24/12/2019;15:30;405;;;;
Strasbourg;Données temps réel;24/12/2019;15:45;395;;;;
Strasbourg;Données temps réel;24/12/2019;16:00;390;;;;
Strasbourg;Données temps réel;24/12/2019;16:15;389;;;;
Strasbourg;Données temps réel;24/12/2019;16:30;395;;;;
Strasbourg;Données temps réel;24/12/2019;16:45;395;;;;
Strasbourg;Données temps réel;24/12/2019;17:00;416;;;;
Strasbourg;Données temps réel;24/12/2019;17:15;410;;;;
Strasbourg;Données temps réel;24/12/2019;17:30;416;;;;
Strasbourg;Données temps réel;24/12/2019;17:45;408;;;;
Strasbourg;Données temps réel;24/12/2019;18:00;409;;;;
Strasbourg;Données temps réel;24/12/2019;18:15;403;;;;
Strasbourg;Données temps réel;24/12/2019;18:30;404;;;;
Strasbourg;Données temps réel;24/12/2019;18:45;403;;;;
Strasbourg;Données temps réel;24/12/2019;19:00;398;;;;
Strasbourg;Données temps réel;24/12/2019;19:15;394;;;;
Strasbourg;Données temps réel;24/12/2019;19:30;394;;;;
Strasbourg;Données temps réel;24/12/2019;19:45;385;;;;
Strasbourg;Données temps réel;24/12/2019;20:00;376;;;;
Strasbourg;Données temps réel;24/12/2019;20:15;373;;;;
Strasbourg;Données temps réel;24/12/2019;20:30;368;;;;
Strasbourg;Données temps réel;24/12/2019;20:45;363;;;;
Strasbourg;Données temps réel;24/12/2019;21:00;361;;;;
Strasbourg;Données temps réel;24/12/2019;21:15;355;;;;
Strasbourg;Données temps réel;24/12/2019;21:30;344;;;;
Strasbourg;Données temps réel;24/12/2019;21:45;348;;;;
Strasbourg;Données temps réel;24/12/2019;22:00;335;;;;
Strasbourg;Données temps réel;24/12/2019;22:15;367;;;;
Strasbourg;Données temps réel;24/12/2019;22:30;368;;;;
Strasbourg;Données temps réel;24/12/2019;22:45;361;;;;
Strasbourg;Données temps réel;24/12/2019;23:00;351;;;;
Strasbourg;Données temps réel;24/12/2019;23:15;403;;;;
Strasbourg;Données temps réel;24/12/2019;23:30;398;;;;
Strasbourg;Données temps réel;24/12/2019;23:45;389;;;;
Strasbourg;Données temps réel;25/12/2019;00:00;382;;;;
Strasbourg;Données temps réel;25/12/2019;00:15;382;;;;
Strasbourg;Données temps réel;25/12/2019;00:30;373;;;;
Strasbourg;Données temps réel;25/12/2019;00:45;366;;;;
Strasbourg;Données temps réel;25/12/2019;01:00;378;;;;
Strasbourg;Données temps réel;25/12/2019;01:15;372;;;;
Strasbourg;Données temps réel;25/12/2019;01:30;360;;;;
Strasbourg;Données temps réel;25/12/2019;01:45;347;;;;
Strasbourg;Données temps réel;25/12/2019;02:00;342;;;;
Strasbourg;Données temps réel;25/12/2019;02:15;367;;;;
Strasbourg;Données temps réel;25/12/2019;02:30;358;;;;
Strasbourg;Données temps réel;25/12/2019;02:45;344;;;;
Strasbourg;Données temps réel;25/12/2019;03:00;337;;;;
Strasbourg;Données temps réel;25/12/2019;03:15;327;;;;
Strasbourg;Données temps réel;25/12/2019;03:30;322;;;;
Strasbourg;Données temps réel;25/12/2019;03:45;315;;;;
Strasbourg;Données temps réel;25/12/2019;04:00;311;;;;
Strasbourg;Données temps réel;25/12/2019;04:15;307;;;;
Strasbourg;Données temps réel;25/12/2019;04:30;307;;;;
Strasbourg;Données temps réel;25/12/2019;04:45;303;;;;
Strasbourg;Données temps réel;25/12/2019;05:00;304;;;;
Strasbourg;Données temps réel;25/12/2019;05:15;302;;;;
Strasbourg;Données temps réel;25/12/2019;05:30;305;;;;
Strasbourg;Données temps réel;25/12/2019;05:45;308;;;;
Strasbourg;Données temps réel;25/12/2019;06:00;308;;;;
Strasbourg;Données temps réel;25/12/2019;06:15;307;;;;
Strasbourg;Données temps réel;25/12/2019;06:30;309;;;;
Strasbourg;Données temps réel;25/12/2019;06:45;310;;;;
Strasbourg;Données temps réel;25/12/2019;07:00;312;;;;
Strasbourg;Données temps réel;25/12/2019;07:15;309;;;;
Strasbourg;Données temps réel;25/12/2019;07:30;312;;;;
Strasbourg;Données temps réel;25/12/2019;07:45;312;;;;
Strasbourg;Données temps réel;25/12/2019;08:00;316;;;;
Strasbourg;Données temps réel;25/12/2019;08:15;305;;;;
Strasbourg;Données temps réel;25/12/2019;08:30;306;;;;
Strasbourg;Données temps réel;25/12/2019;08:45;311;;;;
Strasbourg;Données temps réel;25/12/2019;09:00;317;;;;
Strasbourg;Données temps réel;25/12/2019;09:15;323;;;;
Strasbourg;Données temps réel;25/12/2019;09:30;328;;;;
Strasbourg;Données temps réel;25/12/2019;09:45;338;;;;
Strasbourg;Données temps réel;25/12/2019;10:00;341;;;;
Strasbourg;Données temps réel;25/12/2019;10:15;349;;;;
Strasbourg;Données temps réel;25/12/2019;10:30;354;;;;
Strasbourg;Données temps réel;25/12/2019;10:45;351;;;;
Strasbourg;Données temps réel;25/12/2019;11:00;361;;;;
Strasbourg;Données temps réel;25/12/2019;11:15;368;;;;
Strasbourg;Données temps réel;25/12/2019;11:30;368;;;;
Strasbourg;Données temps réel;25/12/2019;11:45;371;;;;
Strasbourg;Données temps réel;25/12/2019;12:00;369;;;;
Strasbourg;Données temps réel;25/12/2019;12:15;365;;;;
Strasbourg;Données temps réel;25/12/2019;12:30;359;;;;
Strasbourg;Données temps réel;25/12/2019;12:45;367;;;;
Strasbourg;Données temps réel;25/12/2019;13:00;367;;;;
Strasbourg;Données temps réel;25/12/2019;13:15;357;;;;
Strasbourg;Données temps réel;25/12/2019;13:30;357;;;;
Strasbourg;Données temps réel;25/12/2019;13:45;367;;;;
Strasbourg;Données temps réel;25/12/2019;14:00;361;;;;
Strasbourg;Données temps réel;25/12/2019;14:15;354;;;;
Strasbourg;Données temps réel;25/12/2019;14:30;350;;;;
Strasbourg;Données temps réel;25/12/2019;14:45;360;;;;
Strasbourg;Données temps réel;25/12/2019;15:00;361;;;;
Strasbourg;Données temps réel;25/12/2019;15:15;352;;;;
Strasbourg;Données temps réel;25/12/2019;15:30;352;;;;
Strasbourg;Données temps réel;25/12/2019;15:45;350;;;;
Strasbourg;Données temps réel;25/12/2019;16:00;356;;;;
Strasbourg;Données temps réel;25/12/2019;16:15;352;;;;
Strasbourg;Données temps réel;25/12/2019;16:30;361;;;;
Strasbourg;Données temps réel;25/12/2019;16:45;351;;;;
Strasbourg;Données temps réel;25/12/2019;17:00;353;;;;
Strasbourg;Données temps réel;25/12/2019;17:15;366;;;;
Strasbourg;Données temps réel;25/12/2019;17:30;362;;;;
Strasbourg;Données temps réel;25/12/2019;17:45;367;;;;
Strasbourg;Données temps réel;25/12/2019;18:00;375;;;;
Strasbourg;Données temps réel;25/12/2019;18:15;372;;;;
Strasbourg;Données temps réel;25/12/2019;18:30;378;;;;
Strasbourg;Données temps réel;25/12/2019;18:45;373;;;;
Strasbourg;Données temps réel;25/12/2019;19:00;384;;;;
Strasbourg;Données temps réel;25/12/2019;19:15;375;;;;
Strasbourg;Données temps réel;25/12/2019;19:30;380;;;;
Strasbourg;Données temps réel;25/12/2019;19:45;372;;;;
Strasbourg;Données temps réel;25/12/2019;20:00;374;;;;
Strasbourg;Données temps réel;25/12/2019;20:15;367;;;;
Strasbourg;Données temps réel;25/12/2019;20:30;362;;;;
Strasbourg;Données temps réel;25/12/2019;20:45;361;;;;
Strasbourg;Données temps réel;25/12/2019;21:00;362;;;;
Strasbourg;Données temps réel;25/12/2019;21:15;360;;;;
Strasbourg;Données temps réel;25/12/2019;21:30;354;;;;
Strasbourg;Données temps réel;25/12/2019;21:45;348;;;;
Strasbourg;Données temps réel;25/12/2019;22:00;344;;;;
Strasbourg;Données temps réel;25/12/2019;22:15;371;;;;
Strasbourg;Données temps réel;25/12/2019;22:30;370;;;;
Strasbourg;Données temps réel;25/12/2019;22:45;361;;;;
Strasbourg;Données temps réel;25/12/2019;23:00;353;;;;
Strasbourg;Données temps réel;25/12/2019;23:15;402;;;;
Strasbourg;Données temps réel;25/12/2019;23:30;399;;;;
Strasbourg;Données temps réel;25/12/2019;23:45;390;;;;
Strasbourg;Données temps réel;26/12/2019;00:00;373;;;;
Strasbourg;Données temps réel;26/12/2019;00:15;372;;;;
Strasbourg;Données temps réel;26/12/2019;00:30;366;;;;
Strasbourg;Données temps réel;26/12/2019;00:45;355;;;;
Strasbourg;Données temps réel;26/12/2019;01:00;368;;;;
Strasbourg;Données temps réel;26/12/2019;01:15;365;;;;
Strasbourg;Données temps réel;26/12/2019;01:30;358;;;;
Strasbourg;Données temps réel;26/12/2019;01:45;344;;;;
Strasbourg;Données temps réel;26/12/2019;02:00;339;;;;
Strasbourg;Données temps réel;26/12/2019;02:15;368;;;;
Strasbourg;Données temps réel;26/12/2019;02:30;357;;;;
Strasbourg;Données temps réel;26/12/2019;02:45;346;;;;
