Date;Code Région;Nom Région;Max Conso totale gaz (KWh 0°C PCS)
07/11/2023;84;Auvergne-Rhône-Alpes;7359
12/11/2023;84;Auvergne-Rhône-Alpes;5739
17/11/2023;84;Auvergne-Rhône-Alpes;7209
19/05/2019;84;Auvergne-Rhône-Alpes;4489
20/05/2019;84;Auvergne-Rhône-Alpes;5997
22/05/2019;84;Auvergne-Rhône-Alpes;5666
23/05/2019;84;Auvergne-Rhône-Alpes;5322
25/05/2019;84;Auvergne-Rhône-Alpes;2945
26/05/2019;84;Auvergne-Rhône-Alpes;2750
30/05/2019;84;Auvergne-Rhône-Alpes;3722
07/06/2019;84;Auvergne-Rhône-Alpes;3724
08/06/2019;84;Auvergne-Rhône-Alpes;2714
21/06/2019;84;Auvergne-Rhône-Alpes;4110
26/06/2019;84;Auvergne-Rhône-Alpes;3919
03/09/2018;84;Auvergne-Rhône-Alpes;3848
05/09/2018;84;Auvergne-Rhône-Alpes;4273
03/11/2020;84;Auvergne-Rhône-Alpes;7528
09/11/2020;84;Auvergne-Rhône-Alpes;9095
10/11/2020;84;Auvergne-Rhône-Alpes;9114
09/02/2021;84;Auvergne-Rhône-Alpes;12507
10/02/2021;84;Auvergne-Rhône-Alpes;11996
12/02/2021;84;Auvergne-Rhône-Alpes;14156
03/03/2021;84;Auvergne-Rhône-Alpes;10782
10/03/2021;84;Auvergne-Rhône-Alpes;12812
12/03/2021;84;Auvergne-Rhône-Alpes;10190
14/03/2021;84;Auvergne-Rhône-Alpes;8576
31/08/2018;84;Auvergne-Rhône-Alpes;4049
18/03/2021;84;Auvergne-Rhône-Alpes;12977
11/04/2020;84;Auvergne-Rhône-Alpes;3627
19/04/2020;84;Auvergne-Rhône-Alpes;3178
29/01/2024;84;Auvergne-Rhône-Alpes;8996
01/02/2024;84;Auvergne-Rhône-Alpes;9338
03/02/2024;84;Auvergne-Rhône-Alpes;8090
05/02/2024;84;Auvergne-Rhône-Alpes;10151
20/02/2024;84;Auvergne-Rhône-Alpes;8396
28/02/2024;84;Auvergne-Rhône-Alpes;9558
09/03/2024;84;Auvergne-Rhône-Alpes;7272
13/03/2024;84;Auvergne-Rhône-Alpes;8246
20/03/2024;84;Auvergne-Rhône-Alpes;6918
18/02/2023;84;Auvergne-Rhône-Alpes;6642
13/03/2019;84;Auvergne-Rhône-Alpes;10767
24/03/2019;84;Auvergne-Rhône-Alpes;7246
27/03/2019;84;Auvergne-Rhône-Alpes;10920
31/03/2019;84;Auvergne-Rhône-Alpes;7015
01/04/2019;84;Auvergne-Rhône-Alpes;8303
06/04/2019;84;Auvergne-Rhône-Alpes;7478
08/04/2019;84;Auvergne-Rhône-Alpes;9090
09/04/2019;84;Auvergne-Rhône-Alpes;9739
13/04/2019;84;Auvergne-Rhône-Alpes;8090
26/04/2019;84;Auvergne-Rhône-Alpes;7421
28/04/2019;84;Auvergne-Rhône-Alpes;5624
05/05/2019;84;Auvergne-Rhône-Alpes;7176
11/05/2019;84;Auvergne-Rhône-Alpes;4204
16/05/2019;84;Auvergne-Rhône-Alpes;7385
17/05/2019;84;Auvergne-Rhône-Alpes;6068
04/12/2019;84;Auvergne-Rhône-Alpes;14583
14/12/2019;84;Auvergne-Rhône-Alpes;9280
22/12/2019;84;Auvergne-Rhône-Alpes;7169
24/12/2019;84;Auvergne-Rhône-Alpes;8983
10/01/2020;84;Auvergne-Rhône-Alpes;10836
24/03/2020;84;Auvergne-Rhône-Alpes;8356
27/03/2020;84;Auvergne-Rhône-Alpes;9060
01/04/2020;84;Auvergne-Rhône-Alpes;9930
27/11/2023;84;Auvergne-Rhône-Alpes;10941
28/11/2023;84;Auvergne-Rhône-Alpes;10256
07/12/2023;84;Auvergne-Rhône-Alpes;11976
09/12/2023;84;Auvergne-Rhône-Alpes;7759
11/12/2023;84;Auvergne-Rhône-Alpes;7671
16/12/2023;84;Auvergne-Rhône-Alpes;79978
30/12/2023;84;Auvergne-Rhône-Alpes;69055
14/01/2024;84;Auvergne-Rhône-Alpes;10789
17/01/2024;84;Auvergne-Rhône-Alpes;10143
21/01/2024;84;Auvergne-Rhône-Alpes;76341
22/01/2024;84;Auvergne-Rhône-Alpes;11229
11/07/2019;84;Auvergne-Rhône-Alpes;3993
14/07/2019;84;Auvergne-Rhône-Alpes;2164
18/07/2019;84;Auvergne-Rhône-Alpes;3996
01/08/2019;84;Auvergne-Rhône-Alpes;3789
03/08/2019;84;Auvergne-Rhône-Alpes;2083
05/08/2019;84;Auvergne-Rhône-Alpes;2162
08/08/2019;84;Auvergne-Rhône-Alpes;2366
23/07/2018;84;Auvergne-Rhône-Alpes;2972
04/08/2018;84;Auvergne-Rhône-Alpes;1758
05/08/2018;84;Auvergne-Rhône-Alpes;1528
09/08/2018;84;Auvergne-Rhône-Alpes;2089
14/06/2018;84;Auvergne-Rhône-Alpes;3999
16/06/2018;84;Auvergne-Rhône-Alpes;2678
21/06/2018;84;Auvergne-Rhône-Alpes;3510
06/07/2018;84;Auvergne-Rhône-Alpes;3357
08/07/2018;84;Auvergne-Rhône-Alpes;2186
11/07/2018;84;Auvergne-Rhône-Alpes;3277
12/07/2018;84;Auvergne-Rhône-Alpes;3358
13/07/2018;84;Auvergne-Rhône-Alpes;3232
17/07/2018;84;Auvergne-Rhône-Alpes;3097
30/09/2019;84;Auvergne-Rhône-Alpes;4083
01/10/2019;84;Auvergne-Rhône-Alpes;4700
03/10/2019;84;Auvergne-Rhône-Alpes;5427
07/10/2019;84;Auvergne-Rhône-Alpes;6073
12/10/2019;84;Auvergne-Rhône-Alpes;4101
04/11/2019;84;Auvergne-Rhône-Alpes;7895
23/08/2018;84;Auvergne-Rhône-Alpes;2570
12/06/2018;84;Auvergne-Rhône-Alpes;3643
13/01/2019;84;Auvergne-Rhône-Alpes;10553
23/01/2019;84;Auvergne-Rhône-Alpes;14968
27/01/2019;84;Auvergne-Rhône-Alpes;10861
03/02/2019;84;Auvergne-Rhône-Alpes;11699
15/02/2019;84;Auvergne-Rhône-Alpes;14291
16/02/2019;84;Auvergne-Rhône-Alpes;10908
17/02/2019;84;Auvergne-Rhône-Alpes;9723
24/02/2019;84;Auvergne-Rhône-Alpes;9292
25/02/2019;84;Auvergne-Rhône-Alpes;11350
02/03/2019;84;Auvergne-Rhône-Alpes;8372
09/05/2020;84;Auvergne-Rhône-Alpes;2476
26/05/2020;84;Auvergne-Rhône-Alpes;3448
31/05/2020;84;Auvergne-Rhône-Alpes;2216
01/06/2020;84;Auvergne-Rhône-Alpes;2361
09/06/2020;84;Auvergne-Rhône-Alpes;4449
17/06/2020;84;Auvergne-Rhône-Alpes;4335
22/06/2020;84;Auvergne-Rhône-Alpes;3815
02/07/2020;84;Auvergne-Rhône-Alpes;3871
04/07/2020;84;Auvergne-Rhône-Alpes;2404
11/07/2020;84;Auvergne-Rhône-Alpes;2988
24/08/2020;84;Auvergne-Rhône-Alpes;3201
05/09/2020;84;Auvergne-Rhône-Alpes;2959
11/09/2020;84;Auvergne-Rhône-Alpes;4076
17/09/2020;84;Auvergne-Rhône-Alpes;4126
18/09/2020;84;Auvergne-Rhône-Alpes;3813
05/10/2020;84;Auvergne-Rhône-Alpes;6976
14/08/2019;84;Auvergne-Rhône-Alpes;2367
31/03/2018;84;Auvergne-Rhône-Alpes;9266
17/04/2018;84;Auvergne-Rhône-Alpes;6751
21/04/2018;84;Auvergne-Rhône-Alpes;3129
25/04/2018;84;Auvergne-Rhône-Alpes;4284
27/04/2018;84;Auvergne-Rhône-Alpes;5555
29/04/2018;84;Auvergne-Rhône-Alpes;3746
09/05/2018;84;Auvergne-Rhône-Alpes;3377
10/05/2018;84;Auvergne-Rhône-Alpes;3215
15/05/2018;84;Auvergne-Rhône-Alpes;6049
27/05/2018;84;Auvergne-Rhône-Alpes;2600
01/06/2018;84;Auvergne-Rhône-Alpes;3755
17/05/2021;84;Auvergne-Rhône-Alpes;6270
20/05/2021;84;Auvergne-Rhône-Alpes;7078
24/05/2021;84;Auvergne-Rhône-Alpes;4764
26/05/2021;84;Auvergne-Rhône-Alpes;6779
29/05/2021;84;Auvergne-Rhône-Alpes;3001
01/06/2021;84;Auvergne-Rhône-Alpes;3942
03/06/2021;84;Auvergne-Rhône-Alpes;3850
07/06/2021;84;Auvergne-Rhône-Alpes;4425
10/06/2021;84;Auvergne-Rhône-Alpes;4466
12/06/2021;84;Auvergne-Rhône-Alpes;2467
13/06/2021;84;Auvergne-Rhône-Alpes;2564
30/11/2022;84;Auvergne-Rhône-Alpes;10159
01/12/2022;84;Auvergne-Rhône-Alpes;10596
04/12/2022;84;Auvergne-Rhône-Alpes;9754
05/12/2022;84;Auvergne-Rhône-Alpes;12129
16/12/2022;84;Auvergne-Rhône-Alpes;12020
19/12/2022;84;Auvergne-Rhône-Alpes;10171
21/12/2022;84;Auvergne-Rhône-Alpes;7745
24/12/2022;84;Auvergne-Rhône-Alpes;5062
26/12/2022;84;Auvergne-Rhône-Alpes;6247
29/12/2022;84;Auvergne-Rhône-Alpes;6914
31/12/2022;84;Auvergne-Rhône-Alpes;5482
01/01/2023;84;Auvergne-Rhône-Alpes;4976
02/01/2023;84;Auvergne-Rhône-Alpes;5973
07/01/2023;84;Auvergne-Rhône-Alpes;7096
13/01/2023;84;Auvergne-Rhône-Alpes;8910
18/01/2023;84;Auvergne-Rhône-Alpes;11362
20/01/2023;84;Auvergne-Rhône-Alpes;13152
01/02/2023;84;Auvergne-Rhône-Alpes;11795
03/02/2023;84;Auvergne-Rhône-Alpes;8651
08/02/2023;84;Auvergne-Rhône-Alpes;12997
09/02/2023;84;Auvergne-Rhône-Alpes;13245
11/02/2023;84;Auvergne-Rhône-Alpes;10217
12/02/2023;84;Auvergne-Rhône-Alpes;2189
14/02/2018;84;Auvergne-Rhône-Alpes;14196
23/02/2018;84;Auvergne-Rhône-Alpes;14862
03/03/2018;84;Auvergne-Rhône-Alpes;10811
26/03/2018;84;Auvergne-Rhône-Alpes;11090
21/08/2019;84;Auvergne-Rhône-Alpes;2830
23/08/2019;84;Auvergne-Rhône-Alpes;2831
24/08/2019;84;Auvergne-Rhône-Alpes;2196
01/09/2019;84;Auvergne-Rhône-Alpes;2928
04/09/2019;84;Auvergne-Rhône-Alpes;4164
21/09/2019;84;Auvergne-Rhône-Alpes;2551
25/09/2019;84;Auvergne-Rhône-Alpes;4521
28/09/2019;84;Auvergne-Rhône-Alpes;2755
15/04/2022;84;Auvergne-Rhône-Alpes;5584
17/04/2022;84;Auvergne-Rhône-Alpes;4336
19/04/2022;84;Auvergne-Rhône-Alpes;6540
21/04/2022;84;Auvergne-Rhône-Alpes;5999
22/04/2022;84;Auvergne-Rhône-Alpes;6361
25/04/2022;84;Auvergne-Rhône-Alpes;6366
29/04/2022;84;Auvergne-Rhône-Alpes;5796
30/04/2022;84;Auvergne-Rhône-Alpes;3754
06/05/2022;84;Auvergne-Rhône-Alpes;5277
16/05/2022;84;Auvergne-Rhône-Alpes;3654
22/05/2022;84;Auvergne-Rhône-Alpes;2960
23/05/2022;84;Auvergne-Rhône-Alpes;3738
26/05/2022;84;Auvergne-Rhône-Alpes;2713
01/06/2022;84;Auvergne-Rhône-Alpes;4012
11/08/2023;84;Auvergne-Rhône-Alpes;1821
12/08/2023;84;Auvergne-Rhône-Alpes;1509
15/08/2023;84;Auvergne-Rhône-Alpes;1568
22/08/2023;84;Auvergne-Rhône-Alpes;1933
03/09/2023;84;Auvergne-Rhône-Alpes;1935
04/09/2023;84;Auvergne-Rhône-Alpes;2656
01/02/2019;84;Auvergne-Rhône-Alpes;13000
02/02/2019;84;Auvergne-Rhône-Alpes;11131
14/07/2020;84;Auvergne-Rhône-Alpes;3045
15/07/2020;84;Auvergne-Rhône-Alpes;3607
23/07/2020;84;Auvergne-Rhône-Alpes;3858
24/07/2020;84;Auvergne-Rhône-Alpes;3682
01/08/2020;84;Auvergne-Rhône-Alpes;2528
02/08/2020;84;Auvergne-Rhône-Alpes;2464
04/08/2020;84;Auvergne-Rhône-Alpes;3197
06/08/2020;84;Auvergne-Rhône-Alpes;3067
10/08/2020;84;Auvergne-Rhône-Alpes;2600
29/01/2022;84;Auvergne-Rhône-Alpes;12083
31/01/2022;84;Auvergne-Rhône-Alpes;12880
02/02/2022;84;Auvergne-Rhône-Alpes;12594
05/02/2022;84;Auvergne-Rhône-Alpes;9761
11/02/2022;84;Auvergne-Rhône-Alpes;11374
12/02/2022;84;Auvergne-Rhône-Alpes;11902
16/02/2022;84;Auvergne-Rhône-Alpes;10805
21/02/2022;84;Auvergne-Rhône-Alpes;9409
27/02/2022;84;Auvergne-Rhône-Alpes;10281
02/03/2022;84;Auvergne-Rhône-Alpes;11911
12/10/2020;84;Auvergne-Rhône-Alpes;8702
18/10/2020;84;Auvergne-Rhône-Alpes;7734
22/12/2021;84;Auvergne-Rhône-Alpes;14342
23/12/2021;84;Auvergne-Rhône-Alpes;12876
26/12/2021;84;Auvergne-Rhône-Alpes;7945
27/12/2021;84;Auvergne-Rhône-Alpes;9194
06/01/2022;84;Auvergne-Rhône-Alpes;13002
07/01/2022;84;Auvergne-Rhône-Alpes;13519
11/01/2022;84;Auvergne-Rhône-Alpes;13745
06/09/2022;84;Auvergne-Rhône-Alpes;3721
07/09/2022;84;Auvergne-Rhône-Alpes;4019
08/09/2022;84;Auvergne-Rhône-Alpes;3816
13/09/2022;84;Auvergne-Rhône-Alpes;3781
15/09/2022;84;Auvergne-Rhône-Alpes;3855
18/09/2022;84;Auvergne-Rhône-Alpes;3033
22/09/2022;84;Auvergne-Rhône-Alpes;4717
28/09/2022;84;Auvergne-Rhône-Alpes;4663
01/10/2022;84;Auvergne-Rhône-Alpes;3760
04/10/2022;84;Auvergne-Rhône-Alpes;5147
10/10/2022;84;Auvergne-Rhône-Alpes;4047
15/10/2022;84;Auvergne-Rhône-Alpes;2918
26/10/2022;84;Auvergne-Rhône-Alpes;4473
27/10/2022;84;Auvergne-Rhône-Alpes;4554
30/10/2022;84;Auvergne-Rhône-Alpes;3223
20/01/2020;84;Auvergne-Rhône-Alpes;14381
03/02/2020;84;Auvergne-Rhône-Alpes;9160
18/02/2020;84;Auvergne-Rhône-Alpes;11513
25/02/2020;84;Auvergne-Rhône-Alpes;9441
28/02/2020;84;Auvergne-Rhône-Alpes;13159
22/03/2020;84;Auvergne-Rhône-Alpes;5905
25/03/2020;84;Auvergne-Rhône-Alpes;9234
03/04/2020;84;Auvergne-Rhône-Alpes;8306
04/04/2020;84;Auvergne-Rhône-Alpes;7419
06/04/2020;84;Auvergne-Rhône-Alpes;6299
10/04/2020;84;Auvergne-Rhône-Alpes;4762
13/04/2020;84;Auvergne-Rhône-Alpes;3954
14/04/2020;84;Auvergne-Rhône-Alpes;4874
15/04/2020;84;Auvergne-Rhône-Alpes;6009
16/04/2020;84;Auvergne-Rhône-Alpes;4618
17/04/2020;84;Auvergne-Rhône-Alpes;4379
23/04/2020;84;Auvergne-Rhône-Alpes;3955
24/04/2020;84;Auvergne-Rhône-Alpes;3687
28/04/2020;84;Auvergne-Rhône-Alpes;3924
29/04/2020;84;Auvergne-Rhône-Alpes;4872
31/01/2024;84;Auvergne-Rhône-Alpes;10628
04/02/2024;84;Auvergne-Rhône-Alpes;7965
16/02/2024;84;Auvergne-Rhône-Alpes;7283
18/02/2024;84;Auvergne-Rhône-Alpes;5821
19/02/2024;84;Auvergne-Rhône-Alpes;52639
26/02/2024;84;Auvergne-Rhône-Alpes;8879
05/03/2024;84;Auvergne-Rhône-Alpes;10443
06/03/2024;84;Auvergne-Rhône-Alpes;10551
17/03/2024;84;Auvergne-Rhône-Alpes;5232
13/08/2019;84;Auvergne-Rhône-Alpes;2258
15/08/2019;84;Auvergne-Rhône-Alpes;2017
16/08/2019;84;Auvergne-Rhône-Alpes;2250
03/04/2018;84;Auvergne-Rhône-Alpes;8835
13/04/2018;84;Auvergne-Rhône-Alpes;7900
18/04/2018;84;Auvergne-Rhône-Alpes;5701
19/04/2018;84;Auvergne-Rhône-Alpes;4899
22/04/2018;84;Auvergne-Rhône-Alpes;2743
29/05/2018;84;Auvergne-Rhône-Alpes;3799
31/05/2018;84;Auvergne-Rhône-Alpes;3837
04/06/2018;84;Auvergne-Rhône-Alpes;3359
05/09/2023;84;Auvergne-Rhône-Alpes;2681
10/09/2023;84;Auvergne-Rhône-Alpes;2009
28/09/2023;84;Auvergne-Rhône-Alpes;2978
29/09/2023;84;Auvergne-Rhône-Alpes;2895
15/10/2023;84;Auvergne-Rhône-Alpes;2584
16/10/2023;84;Auvergne-Rhône-Alpes;3856
17/10/2023;84;Auvergne-Rhône-Alpes;3948
22/10/2023;84;Auvergne-Rhône-Alpes;2953
11/11/2023;84;Auvergne-Rhône-Alpes;6264
15/11/2023;84;Auvergne-Rhône-Alpes;6705
24/11/2023;84;Auvergne-Rhône-Alpes;8730
20/07/2018;84;Auvergne-Rhône-Alpes;3080
22/07/2018;84;Auvergne-Rhône-Alpes;2124
26/07/2018;84;Auvergne-Rhône-Alpes;3173
31/07/2018;84;Auvergne-Rhône-Alpes;2704
01/08/2018;84;Auvergne-Rhône-Alpes;2732
13/08/2018;84;Auvergne-Rhône-Alpes;2153
15/08/2018;84;Auvergne-Rhône-Alpes;1968
20/08/2018;84;Auvergne-Rhône-Alpes;2909
24/08/2018;84;Auvergne-Rhône-Alpes;2557
25/08/2018;84;Auvergne-Rhône-Alpes;2271
27/08/2018;84;Auvergne-Rhône-Alpes;2954
28/08/2018;84;Auvergne-Rhône-Alpes;3617
24/01/2019;84;Auvergne-Rhône-Alpes;15488
26/01/2019;84;Auvergne-Rhône-Alpes;12624
28/01/2019;84;Auvergne-Rhône-Alpes;14287
10/02/2019;84;Auvergne-Rhône-Alpes;8991
13/02/2019;84;Auvergne-Rhône-Alpes;14821
18/02/2019;84;Auvergne-Rhône-Alpes;11847
26/02/2019;84;Auvergne-Rhône-Alpes;11392
04/05/2020;84;Auvergne-Rhône-Alpes;4435
05/05/2020;84;Auvergne-Rhône-Alpes;3593
16/05/2020;84;Auvergne-Rhône-Alpes;4344
22/05/2020;84;Auvergne-Rhône-Alpes;2593
28/05/2020;84;Auvergne-Rhône-Alpes;3341
03/06/2020;84;Auvergne-Rhône-Alpes;3895
03/08/2020;84;Auvergne-Rhône-Alpes;2959
12/08/2020;84;Auvergne-Rhône-Alpes;2658
13/08/2020;84;Auvergne-Rhône-Alpes;2842
14/08/2020;84;Auvergne-Rhône-Alpes;2931
15/08/2020;84;Auvergne-Rhône-Alpes;2559
17/08/2020;84;Auvergne-Rhône-Alpes;2908
18/08/2020;84;Auvergne-Rhône-Alpes;2933
19/08/2020;84;Auvergne-Rhône-Alpes;2990
02/09/2020;84;Auvergne-Rhône-Alpes;4099
03/09/2020;84;Auvergne-Rhône-Alpes;4269
06/09/2020;84;Auvergne-Rhône-Alpes;3179
07/09/2020;84;Auvergne-Rhône-Alpes;4127
09/09/2020;84;Auvergne-Rhône-Alpes;4237
14/09/2020;84;Auvergne-Rhône-Alpes;3821
15/09/2020;84;Auvergne-Rhône-Alpes;4054
21/09/2020;84;Auvergne-Rhône-Alpes;3872
03/10/2020;84;Auvergne-Rhône-Alpes;6356
06/10/2020;84;Auvergne-Rhône-Alpes;6976
07/10/2020;84;Auvergne-Rhône-Alpes;7416
14/02/2023;84;Auvergne-Rhône-Alpes;2381
17/02/2023;84;Auvergne-Rhône-Alpes;10363
10/03/2019;84;Auvergne-Rhône-Alpes;6742
11/03/2019;84;Auvergne-Rhône-Alpes;9907
23/03/2019;84;Auvergne-Rhône-Alpes;8205
28/03/2019;84;Auvergne-Rhône-Alpes;11209
02/04/2019;84;Auvergne-Rhône-Alpes;8041
03/04/2019;84;Auvergne-Rhône-Alpes;8513
14/04/2019;84;Auvergne-Rhône-Alpes;8318
18/04/2019;84;Auvergne-Rhône-Alpes;6911
22/04/2019;84;Auvergne-Rhône-Alpes;4083
02/05/2019;84;Auvergne-Rhône-Alpes;6316
03/05/2019;84;Auvergne-Rhône-Alpes;6842
06/05/2019;84;Auvergne-Rhône-Alpes;10254
13/05/2019;84;Auvergne-Rhône-Alpes;7569
15/05/2019;84;Auvergne-Rhône-Alpes;7363
09/01/2018;84;Auvergne-Rhône-Alpes;11627
20/01/2018;84;Auvergne-Rhône-Alpes;10205
26/01/2018;84;Auvergne-Rhône-Alpes;10953
03/02/2018;84;Auvergne-Rhône-Alpes;11127
04/02/2018;84;Auvergne-Rhône-Alpes;11041
29/05/2019;84;Auvergne-Rhône-Alpes;4801
03/06/2019;84;Auvergne-Rhône-Alpes;3760
04/06/2019;84;Auvergne-Rhône-Alpes;4238
09/06/2019;84;Auvergne-Rhône-Alpes;2648
15/06/2019;84;Auvergne-Rhône-Alpes;2796
02/07/2022;84;Auvergne-Rhône-Alpes;2860
04/07/2022;84;Auvergne-Rhône-Alpes;3941
05/07/2022;84;Auvergne-Rhône-Alpes;3866
19/07/2022;84;Auvergne-Rhône-Alpes;3487
01/08/2022;84;Auvergne-Rhône-Alpes;3115
02/08/2022;84;Auvergne-Rhône-Alpes;2845
03/08/2022;84;Auvergne-Rhône-Alpes;3089
04/08/2022;84;Auvergne-Rhône-Alpes;2966
06/04/2024;84;Auvergne-Rhône-Alpes;3536
13/04/2024;84;Auvergne-Rhône-Alpes;3697
15/04/2024;84;Auvergne-Rhône-Alpes;3311
21/04/2024;84;Auvergne-Rhône-Alpes;6441
28/04/2024;84;Auvergne-Rhône-Alpes;4385
06/07/2021;84;Auvergne-Rhône-Alpes;3159
11/07/2021;84;Auvergne-Rhône-Alpes;2470
23/07/2021;84;Auvergne-Rhône-Alpes;3191
31/07/2021;84;Auvergne-Rhône-Alpes;2105
03/08/2021;84;Auvergne-Rhône-Alpes;2744
12/08/2021;84;Auvergne-Rhône-Alpes;2336
13/08/2021;84;Auvergne-Rhône-Alpes;2237
28/03/2021;84;Auvergne-Rhône-Alpes;8318
04/04/2021;84;Auvergne-Rhône-Alpes;6809
07/04/2021;84;Auvergne-Rhône-Alpes;11847
10/06/2022;84;Auvergne-Rhône-Alpes;4210
27/06/2023;84;Auvergne-Rhône-Alpes;2934
28/06/2023;84;Auvergne-Rhône-Alpes;2865
30/06/2023;84;Auvergne-Rhône-Alpes;2748
03/07/2023;84;Auvergne-Rhône-Alpes;2812
07/07/2023;84;Auvergne-Rhône-Alpes;2841
18/07/2023;84;Auvergne-Rhône-Alpes;3357
24/07/2023;84;Auvergne-Rhône-Alpes;2784
25/07/2023;84;Auvergne-Rhône-Alpes;2583
05/08/2023;84;Auvergne-Rhône-Alpes;1528
07/08/2023;84;Auvergne-Rhône-Alpes;1977
08/08/2023;84;Auvergne-Rhône-Alpes;1929
17/09/2018;84;Auvergne-Rhône-Alpes;4003
26/09/2018;84;Auvergne-Rhône-Alpes;4386
30/09/2018;84;Auvergne-Rhône-Alpes;2860
03/10/2018;84;Auvergne-Rhône-Alpes;5987
11/10/2018;84;Auvergne-Rhône-Alpes;5406
13/10/2018;84;Auvergne-Rhône-Alpes;3351
20/01/2022;84;Auvergne-Rhône-Alpes;13806
22/01/2022;84;Auvergne-Rhône-Alpes;13055
03/02/2022;84;Auvergne-Rhône-Alpes;12580
04/02/2022;84;Auvergne-Rhône-Alpes;12493
07/02/2022;84;Auvergne-Rhône-Alpes;11540
20/02/2022;84;Auvergne-Rhône-Alpes;8424
01/03/2022;84;Auvergne-Rhône-Alpes;12996
05/03/2022;84;Auvergne-Rhône-Alpes;9688
11/03/2022;84;Auvergne-Rhône-Alpes;9361
29/06/2019;84;Auvergne-Rhône-Alpes;2372
05/07/2019;84;Auvergne-Rhône-Alpes;3206
08/07/2019;84;Auvergne-Rhône-Alpes;3040
16/07/2019;84;Auvergne-Rhône-Alpes;3389
22/07/2019;84;Auvergne-Rhône-Alpes;3429
24/07/2019;84;Auvergne-Rhône-Alpes;3691
26/07/2019;84;Auvergne-Rhône-Alpes;3458
29/07/2019;84;Auvergne-Rhône-Alpes;3679
11/04/2018;84;Auvergne-Rhône-Alpes;7976
18/05/2018;84;Auvergne-Rhône-Alpes;5218
19/05/2018;84;Auvergne-Rhône-Alpes;3656
30/08/2018;84;Auvergne-Rhône-Alpes;3908
06/09/2018;84;Auvergne-Rhône-Alpes;4039
11/09/2018;84;Auvergne-Rhône-Alpes;3514
21/10/2020;84;Auvergne-Rhône-Alpes;6933
27/10/2020;84;Auvergne-Rhône-Alpes;8217
28/10/2020;84;Auvergne-Rhône-Alpes;7630
01/11/2020;84;Auvergne-Rhône-Alpes;6092
11/11/2020;84;Auvergne-Rhône-Alpes;7402
09/06/2018;84;Auvergne-Rhône-Alpes;2587
18/06/2018;84;Auvergne-Rhône-Alpes;3363
24/06/2018;84;Auvergne-Rhône-Alpes;2576
26/06/2018;84;Auvergne-Rhône-Alpes;3404
28/06/2018;84;Auvergne-Rhône-Alpes;3494
29/06/2018;84;Auvergne-Rhône-Alpes;3596
30/06/2018;84;Auvergne-Rhône-Alpes;2435
01/07/2018;84;Auvergne-Rhône-Alpes;2268
10/07/2018;84;Auvergne-Rhône-Alpes;3184
16/07/2018;84;Auvergne-Rhône-Alpes;2933
10/01/2024;84;Auvergne-Rhône-Alpes;94429
13/01/2024;84;Auvergne-Rhône-Alpes;11825
16/01/2024;84;Auvergne-Rhône-Alpes;13074
18/01/2024;84;Auvergne-Rhône-Alpes;9315
19/01/2024;84;Auvergne-Rhône-Alpes;12165
24/01/2024;84;Auvergne-Rhône-Alpes;9102
26/02/2023;84;Auvergne-Rhône-Alpes;9842
27/02/2023;84;Auvergne-Rhône-Alpes;12560
04/03/2023;84;Auvergne-Rhône-Alpes;9226
07/03/2023;84;Auvergne-Rhône-Alpes;12021
09/03/2023;84;Auvergne-Rhône-Alpes;9898
26/03/2023;84;Auvergne-Rhône-Alpes;5140
03/04/2023;84;Auvergne-Rhône-Alpes;7963
09/04/2023;84;Auvergne-Rhône-Alpes;5693
20/04/2023;84;Auvergne-Rhône-Alpes;6271
21/04/2023;84;Auvergne-Rhône-Alpes;7341
04/05/2023;84;Auvergne-Rhône-Alpes;4242
06/05/2023;84;Auvergne-Rhône-Alpes;3284
26/10/2021;84;Auvergne-Rhône-Alpes;7986
07/11/2021;84;Auvergne-Rhône-Alpes;8352
12/11/2021;84;Auvergne-Rhône-Alpes;10595
14/11/2021;84;Auvergne-Rhône-Alpes;8027
02/12/2021;84;Auvergne-Rhône-Alpes;12186
04/12/2021;84;Auvergne-Rhône-Alpes;10649
05/12/2021;84;Auvergne-Rhône-Alpes;10561
07/12/2021;84;Auvergne-Rhône-Alpes;13398
09/12/2021;84;Auvergne-Rhône-Alpes;13093
10/12/2021;84;Auvergne-Rhône-Alpes;13261
12/12/2021;84;Auvergne-Rhône-Alpes;11169
16/03/2024;84;Auvergne-Rhône-Alpes;5246
21/03/2024;84;Auvergne-Rhône-Alpes;5954
22/03/2024;84;Auvergne-Rhône-Alpes;5600
13/02/2021;84;Auvergne-Rhône-Alpes;13748
14/02/2021;84;Auvergne-Rhône-Alpes;13488
03/11/2021;84;Auvergne-Rhône-Alpes;8705
18/02/2021;84;Auvergne-Rhône-Alpes;11607
04/03/2021;84;Auvergne-Rhône-Alpes;11667
19/03/2021;84;Auvergne-Rhône-Alpes;13063
10/11/2022;84;Auvergne-Rhône-Alpes;7303
14/11/2022;84;Auvergne-Rhône-Alpes;7599
21/11/2022;84;Auvergne-Rhône-Alpes;9309
25/11/2022;84;Auvergne-Rhône-Alpes;9611
26/11/2022;84;Auvergne-Rhône-Alpes;8321
27/11/2022;84;Auvergne-Rhône-Alpes;7570
14/11/2019;84;Auvergne-Rhône-Alpes;12195
21/11/2019;84;Auvergne-Rhône-Alpes;13203
18/11/2019;84;Auvergne-Rhône-Alpes;12984
