Périmètre;Nature;Date;Heures;Consommation
Grand Lyon;Données temps réel;01/01/2022;21:15;1079
Grand Lyon;Données temps réel;01/01/2022;21:30;1063
Grand Lyon;Données temps réel;01/01/2022;21:45;1047
Grand Lyon;Données temps réel;01/01/2022;22:00;1053
Grand Lyon;Données temps réel;01/01/2022;22:15;1072
Grand Lyon;Données temps réel;01/01/2022;22:30;1074
Grand Lyon;Données temps réel;01/01/2022;22:45;1138
Grand Lyon;Données temps réel;01/01/2022;23:00;1126
Grand Lyon;Données temps réel;01/01/2022;23:15;1147
Grand Lyon;Données temps réel;01/01/2022;23:30;1118
Grand Lyon;Données temps réel;01/01/2022;23:45;1092
Grand Lyon;Données temps réel;02/01/2022;00:00;1069
Grand Lyon;Données temps réel;02/01/2022;00:15;1064
Grand Lyon;Données temps réel;02/01/2022;00:30;1042
Grand Lyon;Données temps réel;02/01/2022;00:45;1019
Grand Lyon;Données temps réel;02/01/2022;01:00;1003
Grand Lyon;Données temps réel;02/01/2022;01:15;998
Grand Lyon;Données temps réel;02/01/2022;01:30;981
Grand Lyon;Données temps réel;02/01/2022;01:45;984
Grand Lyon;Données temps réel;02/01/2022;02:00;985
Grand Lyon;Données temps réel;02/01/2022;02:15;981
Grand Lyon;Données temps réel;02/01/2022;02:30;962
Grand Lyon;Données temps réel;02/01/2022;02:45;968
Grand Lyon;Données temps réel;02/01/2022;03:00;950
Grand Lyon;Données temps réel;02/01/2022;03:15;951
Grand Lyon;Données temps réel;02/01/2022;03:30;944
Grand Lyon;Données temps réel;02/01/2022;03:45;937
Grand Lyon;Données temps réel;02/01/2022;04:00;932
Grand Lyon;Données temps réel;02/01/2022;04:15;938
Grand Lyon;Données temps réel;02/01/2022;04:30;928
Grand Lyon;Données temps réel;02/01/2022;04:45;932
Grand Lyon;Données temps réel;02/01/2022;05:00;927
Grand Lyon;Données temps réel;02/01/2022;05:15;939
Grand Lyon;Données temps réel;02/01/2022;05:30;936
Grand Lyon;Données temps réel;02/01/2022;05:45;937
Grand Lyon;Données temps réel;02/01/2022;06:00;911
Grand Lyon;Données temps réel;02/01/2022;06:15;930
Grand Lyon;Données temps réel;02/01/2022;06:30;931
Grand Lyon;Données temps réel;02/01/2022;06:45;924
Grand Lyon;Données temps réel;02/01/2022;07:00;929
Grand Lyon;Données temps réel;02/01/2022;07:15;945
Grand Lyon;Données temps réel;02/01/2022;07:30;935
Grand Lyon;Données temps réel;02/01/2022;07:45;948
Grand Lyon;Données temps réel;02/01/2022;08:00;967
Grand Lyon;Données temps réel;02/01/2022;08:15;964
Grand Lyon;Données temps réel;02/01/2022;08:30;962
Grand Lyon;Données temps réel;02/01/2022;08:45;974
Grand Lyon;Données temps réel;02/01/2022;09:00;990
Grand Lyon;Données temps réel;02/01/2022;09:15;993
Grand Lyon;Données temps réel;02/01/2022;09:30;1010
Grand Lyon;Données temps réel;02/01/2022;09:45;1020
Grand Lyon;Données temps réel;02/01/2022;10:00;1042
Grand Lyon;Données temps réel;02/01/2022;10:15;1054
Grand Lyon;Données temps réel;02/01/2022;10:30;1061
Grand Lyon;Données temps réel;02/01/2022;10:45;1079
Grand Lyon;Données temps réel;02/01/2022;11:00;1098
Grand Lyon;Données temps réel;02/01/2022;11:15;1124
Grand Lyon;Données temps réel;02/01/2022;11:30;1110
Grand Lyon;Données temps réel;02/01/2022;11:45;1141
Grand Lyon;Données temps réel;02/01/2022;12:00;1144
Grand Lyon;Données temps réel;02/01/2022;12:15;1154
Grand Lyon;Données temps réel;02/01/2022;12:30;1174
Grand Lyon;Données temps réel;02/01/2022;12:45;1180
Grand Lyon;Données temps réel;02/01/2022;13:00;1168
Grand Lyon;Données temps réel;02/01/2022;13:15;1159
Grand Lyon;Données temps réel;02/01/2022;13:30;1125
Grand Lyon;Données temps réel;02/01/2022;13:45;1126
Grand Lyon;Données temps réel;02/01/2022;14:00;1100
Grand Lyon;Données temps réel;02/01/2022;14:15;1105
Grand Lyon;Données temps réel;02/01/2022;14:30;1099
Grand Lyon;Données temps réel;02/01/2022;14:45;1093
Grand Lyon;Données temps réel;02/01/2022;15:00;1066
Grand Lyon;Données temps réel;02/01/2022;15:15;1063
Grand Lyon;Données temps réel;02/01/2022;15:30;1057
Grand Lyon;Données temps réel;02/01/2022;15:45;1056
Grand Lyon;Données temps réel;02/01/2022;16:00;1046
Grand Lyon;Données temps réel;02/01/2022;16:15;1041
Grand Lyon;Données temps réel;02/01/2022;16:30;1047
Grand Lyon;Données temps réel;02/01/2022;16:45;1058
Grand Lyon;Données temps réel;02/01/2022;17:00;1079
Grand Lyon;Données temps réel;02/01/2022;17:15;1094
Grand Lyon;Données temps réel;02/01/2022;17:30;1121
Grand Lyon;Données temps réel;02/01/2022;17:45;1151
Grand Lyon;Données temps réel;02/01/2022;18:00;1164
Grand Lyon;Données temps réel;02/01/2022;18:15;1203
Grand Lyon;Données temps réel;02/01/2022;18:30;1196
Grand Lyon;Données temps réel;02/01/2022;18:45;1223
Grand Lyon;Données temps réel;02/01/2022;19:00;1242
Grand Lyon;Données temps réel;02/01/2022;19:15;1245
Grand Lyon;Données temps réel;02/01/2022;19:30;1243
Grand Lyon;Données temps réel;02/01/2022;19:45;1249
Grand Lyon;Données temps réel;02/01/2022;20:00;1223
Grand Lyon;Données temps réel;02/01/2022;20:15;1224
Grand Lyon;Données temps réel;02/01/2022;20:30;1213
Grand Lyon;Données temps réel;02/01/2022;20:45;1205
Grand Lyon;Données temps réel;02/01/2022;21:00;1190
Grand Lyon;Données temps réel;02/01/2022;21:15;1181
Grand Lyon;Données temps réel;02/01/2022;21:30;1171
Grand Lyon;Données temps réel;02/01/2022;21:45;1146
Grand Lyon;Données temps réel;02/01/2022;22:00;1138
Grand Lyon;Données temps réel;02/01/2022;22:15;1153
Grand Lyon;Données temps réel;02/01/2022;22:30;1138
Grand Lyon;Données temps réel;02/01/2022;22:45;1197
Grand Lyon;Données temps réel;02/01/2022;23:00;1190
Grand Lyon;Données temps réel;02/01/2022;23:15;1202
Grand Lyon;Données temps réel;02/01/2022;23:30;1175
Grand Lyon;Données temps réel;02/01/2022;23:45;ND
Grand Lyon;Données temps réel;03/01/2022;00:00;1117
Grand Lyon;Données temps réel;03/01/2022;00:15;1116
Grand Lyon;Données temps réel;03/01/2022;00:30;1078
Grand Lyon;Données temps réel;03/01/2022;00:45;1078
Grand Lyon;Données temps réel;03/01/2022;01:00;1055
Grand Lyon;Données temps réel;03/01/2022;01:15;1050
Grand Lyon;Données temps réel;03/01/2022;01:30;1031
Grand Lyon;Données temps réel;03/01/2022;01:45;1031
Grand Lyon;Données temps réel;03/01/2022;02:00;1017
Grand Lyon;Données temps réel;03/01/2022;02:15;1017
Grand Lyon;Données temps réel;03/01/2022;02:30;999
Grand Lyon;Données temps réel;03/01/2022;02:45;1001
Grand Lyon;Données temps réel;03/01/2022;03:00;992
Grand Lyon;Données temps réel;03/01/2022;03:15;997
Grand Lyon;Données temps réel;03/01/2022;03:30;981
Grand Lyon;Données temps réel;03/01/2022;03:45;987
Grand Lyon;Données temps réel;03/01/2022;04:00;982
Grand Lyon;Données temps réel;03/01/2022;04:15;996
Grand Lyon;Données temps réel;03/01/2022;04:30;997
Grand Lyon;Données temps réel;03/01/2022;04:45;998
Grand Lyon;Données temps réel;03/01/2022;05:00;1011
Grand Lyon;Données temps réel;03/01/2022;05:15;1040
Grand Lyon;Données temps réel;03/01/2022;05:30;1037
Grand Lyon;Données temps réel;03/01/2022;05:45;1063
Grand Lyon;Données temps réel;03/01/2022;06:00;1068
Grand Lyon;Données temps réel;03/01/2022;06:15;1111
Grand Lyon;Données temps réel;03/01/2022;06:30;1149
Grand Lyon;Données temps réel;03/01/2022;06:45;1167
Grand Lyon;Données temps réel;03/01/2022;07:00;1213
Grand Lyon;Données temps réel;03/01/2022;07:15;1258
Grand Lyon;Données temps réel;03/01/2022;07:30;1269
Grand Lyon;Données temps réel;03/01/2022;07:45;1306
Grand Lyon;Données temps réel;03/01/2022;08:00;1336
Grand Lyon;Données temps réel;03/01/2022;08:15;1339
Grand Lyon;Données temps réel;03/01/2022;08:30;1341
Grand Lyon;Données temps réel;03/01/2022;08:45;1357
Grand Lyon;Données temps réel;03/01/2022;09:00;1374
Grand Lyon;Données temps réel;03/01/2022;09:15;1378
Grand Lyon;Données temps réel;03/01/2022;09:30;1363
Grand Lyon;Données temps réel;03/01/2022;09:45;1384
Grand Lyon;Données temps réel;03/01/2022;10:00;1369
Grand Lyon;Données temps réel;03/01/2022;10:15;1379
Grand Lyon;Données temps réel;03/01/2022;10:30;1365
Grand Lyon;Données temps réel;03/01/2022;10:45;1350
Grand Lyon;Données temps réel;03/01/2022;11:00;1343
Grand Lyon;Données temps réel;03/01/2022;11:15;1345
Grand Lyon;Données temps réel;03/01/2022;11:30;1336
Grand Lyon;Données temps réel;03/01/2022;11:45;1346
Grand Lyon;Données temps réel;03/01/2022;12:00;1342
Grand Lyon;Données temps réel;03/01/2022;12:15;1367
Grand Lyon;Données temps réel;03/01/2022;12:30;1336
Grand Lyon;Données temps réel;03/01/2022;12:45;1337
Grand Lyon;Données temps réel;03/01/2022;13:00;1307
Grand Lyon;Données temps réel;03/01/2022;13:15;1307
Grand Lyon;Données temps réel;03/01/2022;13:30;1283
Grand Lyon;Données temps réel;03/01/2022;13:45;1287
Grand Lyon;Données temps réel;03/01/2022;14:00;1260
Grand Lyon;Données temps réel;03/01/2022;14:15;1245
Grand Lyon;Données temps réel;03/01/2022;14:30;1228
Grand Lyon;Données temps réel;03/01/2022;14:45;1240
Grand Lyon;Données temps réel;03/01/2022;15:00;1220
Grand Lyon;Données temps réel;03/01/2022;15:15;1218
Grand Lyon;Données temps réel;03/01/2022;15:30;1217
Grand Lyon;Données temps réel;03/01/2022;15:45;1212
Grand Lyon;Données temps réel;03/01/2022;16:00;1213
Grand Lyon;Données temps réel;03/01/2022;16:15;1213
Grand Lyon;Données temps réel;03/01/2022;16:30;1212
Grand Lyon;Données temps réel;03/01/2022;16:45;1212
Grand Lyon;Données temps réel;03/01/2022;17:00;1222
Grand Lyon;Données temps réel;03/01/2022;17:15;1248
Grand Lyon;Données temps réel;03/01/2022;17:30;1271
Grand Lyon;Données temps réel;03/01/2022;17:45;1296
Grand Lyon;Données temps réel;03/01/2022;18:00;1296
Grand Lyon;Données temps réel;03/01/2022;18:15;1316
Grand Lyon;Données temps réel;03/01/2022;18:30;1316
Grand Lyon;Données temps réel;03/01/2022;18:45;1343
Grand Lyon;Données temps réel;03/01/2022;19:00;1337
Grand Lyon;Données temps réel;03/01/2022;19:15;1362
Grand Lyon;Données temps réel;03/01/2022;19:30;1342
Grand Lyon;Données temps réel;03/01/2022;19:45;1329
Grand Lyon;Données temps réel;03/01/2022;20:00;1316
Grand Lyon;Données temps réel;03/01/2022;20:15;1293
Grand Lyon;Données temps réel;03/01/2022;20:30;1267
Grand Lyon;Données temps réel;03/01/2022;20:45;1256
Grand Lyon;Données temps réel;03/01/2022;21:00;1230
Grand Lyon;Données temps réel;03/01/2022;21:15;1216
Grand Lyon;Données temps réel;03/01/2022;21:30;1194
Grand Lyon;Données temps réel;03/01/2022;21:45;1162
Grand Lyon;Données temps réel;03/01/2022;22:00;1156
Grand Lyon;Données temps réel;03/01/2022;22:15;1136
Grand Lyon;Données temps réel;03/01/2022;22:30;1131
Grand Lyon;Données temps réel;03/01/2022;22:45;1187
Grand Lyon;Données temps réel;03/01/2022;23:00;1191
Grand Lyon;Données temps réel;03/01/2022;23:15;1194
Grand Lyon;Données temps réel;03/01/2022;23:30;1154
Grand Lyon;Données temps réel;03/01/2022;23:45;1126
Grand Lyon;Données temps réel;04/01/2022;00:00;1104
Grand Lyon;Données temps réel;04/01/2022;00:15;1064
Grand Lyon;Données temps réel;04/01/2022;00:30;1050
Grand Lyon;Données temps réel;04/01/2022;00:45;1005
Grand Lyon;Données temps réel;04/01/2022;01:00;986
Grand Lyon;Données temps réel;04/01/2022;01:15;993
Grand Lyon;Données temps réel;04/01/2022;01:30;978
Grand Lyon;Données temps réel;04/01/2022;01:45;983
Grand Lyon;Données temps réel;04/01/2022;02:00;967
Grand Lyon;Données temps réel;04/01/2022;02:15;983
Grand Lyon;Données temps réel;04/01/2022;02:30;950
Grand Lyon;Données temps réel;04/01/2022;02:45;950
Grand Lyon;Données temps réel;04/01/2022;03:00;941
Grand Lyon;Données temps réel;04/01/2022;03:15;932
Grand Lyon;Données temps réel;04/01/2022;03:30;922
Grand Lyon;Données temps réel;04/01/2022;03:45;917
Grand Lyon;Données temps réel;04/01/2022;04:00;927
Grand Lyon;Données temps réel;04/01/2022;04:15;927
Grand Lyon;Données temps réel;04/01/2022;04:30;938
Grand Lyon;Données temps réel;04/01/2022;04:45;932
Grand Lyon;Données temps réel;04/01/2022;05:00;949
Grand Lyon;Données temps réel;04/01/2022;05:15;969
Grand Lyon;Données temps réel;04/01/2022;05:30;970
Grand Lyon;Données temps réel;04/01/2022;05:45;998
Grand Lyon;Données temps réel;04/01/2022;06:00;996
Grand Lyon;Données temps réel;04/01/2022;06:15;1043
Grand Lyon;Données temps réel;04/01/2022;06:30;1077
Grand Lyon;Données temps réel;04/01/2022;06:45;1098
Grand Lyon;Données temps réel;04/01/2022;07:00;1149
Grand Lyon;Données temps réel;04/01/2022;07:15;1185
Grand Lyon;Données temps réel;04/01/2022;07:30;1220
Grand Lyon;Données temps réel;04/01/2022;07:45;1242
Grand Lyon;Données temps réel;04/01/2022;08:00;1256
Grand Lyon;Données temps réel;04/01/2022;08:15;1265
Grand Lyon;Données temps réel;04/01/2022;08:30;1275
Grand Lyon;Données temps réel;04/01/2022;08:45;1273
Grand Lyon;Données temps réel;04/01/2022;09:00;1280
Grand Lyon;Données temps réel;04/01/2022;09:15;1283
Grand Lyon;Données temps réel;04/01/2022;09:30;1284
Grand Lyon;Données temps réel;04/01/2022;09:45;1289
Grand Lyon;Données temps réel;04/01/2022;10:00;1282
Grand Lyon;Données temps réel;04/01/2022;10:15;1278
Grand Lyon;Données temps réel;04/01/2022;10:30;1283
Grand Lyon;Données temps réel;04/01/2022;10:45;1279
Grand Lyon;Données temps réel;04/01/2022;11:00;1272
Grand Lyon;Données temps réel;04/01/2022;11:15;1265
Grand Lyon;Données temps réel;04/01/2022;11:30;1285
Grand Lyon;Données temps réel;04/01/2022;11:45;1278
Grand Lyon;Données temps réel;04/01/2022;12:00;1300
Grand Lyon;Données temps réel;04/01/2022;12:15;1305
Grand Lyon;Données temps réel;04/01/2022;12:30;1320
Grand Lyon;Données temps réel;04/01/2022;12:45;1312
Grand Lyon;Données temps réel;04/01/2022;13:00;1298
Grand Lyon;Données temps réel;04/01/2022;13:15;1289
Grand Lyon;Données temps réel;04/01/2022;13:30;1267
Grand Lyon;Données temps réel;04/01/2022;13:45;1261
Grand Lyon;Données temps réel;04/01/2022;14:00;1235
Grand Lyon;Données temps réel;04/01/2022;14:15;1235
Grand Lyon;Données temps réel;04/01/2022;14:30;1217
Grand Lyon;Données temps réel;04/01/2022;14:45;1212
Grand Lyon;Données temps réel;04/01/2022;15:00;1211
Grand Lyon;Données temps réel;04/01/2022;15:15;1205
Grand Lyon;Données temps réel;04/01/2022;15:30;1201
Grand Lyon;Données temps réel;04/01/2022;15:45;1191
Grand Lyon;Données temps réel;04/01/2022;16:00;1198
Grand Lyon;Données temps réel;04/01/2022;16:15;1205
Grand Lyon;Données temps réel;04/01/2022;16:30;1181
Grand Lyon;Données temps réel;04/01/2022;16:45;1187
Grand Lyon;Données temps réel;04/01/2022;17:00;1209
Grand Lyon;Données temps réel;04/01/2022;17:15;1218
Grand Lyon;Données temps réel;04/01/2022;17:30;1249
Grand Lyon;Données temps réel;04/01/2022;17:45;1282
Grand Lyon;Données temps réel;04/01/2022;18:00;1281
Grand Lyon;Données temps réel;04/01/2022;18:15;1283
Grand Lyon;Données temps réel;04/01/2022;18:30;1305
Grand Lyon;Données temps réel;04/01/2022;18:45;1326
Grand Lyon;Données temps réel;04/01/2022;19:00;1311
Grand Lyon;Données temps réel;04/01/2022;19:15;1309
Grand Lyon;Données temps réel;04/01/2022;19:30;1313
Grand Lyon;Données temps réel;04/01/2022;19:45;1295
Grand Lyon;Données temps réel;04/01/2022;20:00;1290
Grand Lyon;Données temps réel;04/01/2022;20:15;1272
Grand Lyon;Données temps réel;04/01/2022;20:30;1241
Grand Lyon;Données temps réel;04/01/2022;20:45;1221
Grand Lyon;Données temps réel;04/01/2022;21:00;1200
Grand Lyon;Données temps réel;04/01/2022;21:15;1167
Grand Lyon;Données temps réel;04/01/2022;21:30;1144
Grand Lyon;Données temps réel;04/01/2022;21:45;1126
Grand Lyon;Données temps réel;04/01/2022;22:00;1135
Grand Lyon;Données temps réel;04/01/2022;22:15;1123
Grand Lyon;Données temps réel;04/01/2022;22:30;1127
Grand Lyon;Données temps réel;04/01/2022;22:45;1173
Grand Lyon;Données temps réel;04/01/2022;23:00;1154
Grand Lyon;Données temps réel;04/01/2022;23:15;1187
Grand Lyon;Données temps réel;04/01/2022;23:30;1167
Grand Lyon;Données temps réel;04/01/2022;23:45;1126
Grand Lyon;Données temps réel;05/01/2022;00:00;1088
Grand Lyon;Données temps réel;05/01/2022;00:15;1071
Grand Lyon;Données temps réel;05/01/2022;00:30;1039
Grand Lyon;Données temps réel;05/01/2022;00:45;1036
Grand Lyon;Données temps réel;05/01/2022;01:00;1018
Grand Lyon;Données temps réel;05/01/2022;01:15;1006
Grand Lyon;Données temps réel;05/01/2022;01:30;988
Grand Lyon;Données temps réel;05/01/2022;01:45;996
Grand Lyon;Données temps réel;05/01/2022;02:00;982
Grand Lyon;Données temps réel;05/01/2022;02:15;972
Grand Lyon;Données temps réel;05/01/2022;02:30;953
Grand Lyon;Données temps réel;05/01/2022;02:45;965
Grand Lyon;Données temps réel;05/01/2022;03:00;952
Grand Lyon;Données temps réel;05/01/2022;03:15;952
Grand Lyon;Données temps réel;05/01/2022;03:30;934
Grand Lyon;Données temps réel;05/01/2022;03:45;940
Grand Lyon;Données temps réel;05/01/2022;04:00;945
Grand Lyon;Données temps réel;05/01/2022;04:15;949
Grand Lyon;Données temps réel;05/01/2022;04:30;948
Grand Lyon;Données temps réel;05/01/2022;04:45;961
Grand Lyon;Données temps réel;05/01/2022;05:00;971
Grand Lyon;Données temps réel;05/01/2022;05:15;1019
Grand Lyon;Données temps réel;05/01/2022;05:30;1014
Grand Lyon;Données temps réel;05/01/2022;05:45;1043
Grand Lyon;Données temps réel;05/01/2022;06:00;1039
Grand Lyon;Données temps réel;05/01/2022;06:15;1090
Grand Lyon;Données temps réel;05/01/2022;06:30;1107
Grand Lyon;Données temps réel;05/01/2022;06:45;1145
Grand Lyon;Données temps réel;05/01/2022;07:00;1178
Grand Lyon;Données temps réel;05/01/2022;07:15;1231
Grand Lyon;Données temps réel;05/01/2022;07:30;1254
Grand Lyon;Données temps réel;05/01/2022;07:45;1277
Grand Lyon;Données temps réel;05/01/2022;08:00;1320
Grand Lyon;Données temps réel;05/01/2022;08:15;1341
Grand Lyon;Données temps réel;05/01/2022;08:30;1363
Grand Lyon;Données temps réel;05/01/2022;08:45;1354
Grand Lyon;Données temps réel;05/01/2022;09:00;1385
Grand Lyon;Données temps réel;05/01/2022;09:15;1395
Grand Lyon;Données temps réel;05/01/2022;09:30;1384
Grand Lyon;Données temps réel;05/01/2022;09:45;1400
Grand Lyon;Données temps réel;05/01/2022;10:00;1397
Grand Lyon;Données temps réel;05/01/2022;10:15;1394
Grand Lyon;Données temps réel;05/01/2022;10:30;1384
Grand Lyon;Données temps réel;05/01/2022;10:45;1381
Grand Lyon;Données temps réel;05/01/2022;11:00;1380
Grand Lyon;Données temps réel;05/01/2022;11:15;1382
Grand Lyon;Données temps réel;05/01/2022;11:30;1397
Grand Lyon;Données temps réel;05/01/2022;11:45;1402
Grand Lyon;Données temps réel;05/01/2022;12:00;1424
Grand Lyon;Données temps réel;05/01/2022;12:15;1432
Grand Lyon;Données temps réel;05/01/2022;12:30;1427
Grand Lyon;Données temps réel;05/01/2022;12:45;1412
Grand Lyon;Données temps réel;05/01/2022;13:00;1402
Grand Lyon;Données temps réel;05/01/2022;13:15;1401
Grand Lyon;Données temps réel;05/01/2022;13:30;1396
Grand Lyon;Données temps réel;05/01/2022;13:45;1400
Grand Lyon;Données temps réel;05/01/2022;14:00;1365
Grand Lyon;Données temps réel;05/01/2022;14:15;1359
Grand Lyon;Données temps réel;05/01/2022;14:30;1351
Grand Lyon;Données temps réel;05/01/2022;14:45;1345
Grand Lyon;Données temps réel;05/01/2022;15:00;1336
Grand Lyon;Données temps réel;05/01/2022;15:15;1343
Grand Lyon;Données temps réel;05/01/2022;15:30;1321
Grand Lyon;Données temps réel;05/01/2022;15:45;1329
Grand Lyon;Données temps réel;05/01/2022;16:00;1311
Grand Lyon;Données temps réel;05/01/2022;16:15;1321
Grand Lyon;Données temps réel;05/01/2022;16:30;1328
Grand Lyon;Données temps réel;05/01/2022;16:45;1330
Grand Lyon;Données temps réel;05/01/2022;17:00;1341
Grand Lyon;Données temps réel;05/01/2022;17:15;1371
Grand Lyon;Données temps réel;05/01/2022;17:30;1402
Grand Lyon;Données temps réel;05/01/2022;17:45;1410
Grand Lyon;Données temps réel;05/01/2022;18:00;1420
Grand Lyon;Données temps réel;05/01/2022;18:15;1452
Grand Lyon;Données temps réel;05/01/2022;18:30;1441
Grand Lyon;Données temps réel;05/01/2022;18:45;1473
Grand Lyon;Données temps réel;05/01/2022;19:00;1473
Grand Lyon;Données temps réel;05/01/2022;19:15;1478
Grand Lyon;Données temps réel;05/01/2022;19:30;1450
Grand Lyon;Données temps réel;05/01/2022;19:45;1457
Grand Lyon;Données temps réel;05/01/2022;20:00;1428
Grand Lyon;Données temps réel;05/01/2022;20:15;1404
Grand Lyon;Données temps réel;05/01/2022;20:30;1388
Grand Lyon;Données temps réel;05/01/2022;20:45;1375
Grand Lyon;Données temps réel;05/01/2022;21:00;1344
Grand Lyon;Données temps réel;05/01/2022;21:15;1326
Grand Lyon;Données temps réel;05/01/2022;21:30;1290
Grand Lyon;Données temps réel;05/01/2022;21:45;1271
Grand Lyon;Données temps réel;05/01/2022;22:00;1278
Grand Lyon;Données temps réel;05/01/2022;22:15;1280
Grand Lyon;Données temps réel;05/01/2022;22:30;1271
Grand Lyon;Données temps réel;05/01/2022;22:45;1332
Grand Lyon;Données temps réel;05/01/2022;23:00;1298
Grand Lyon;Données temps réel;05/01/2022;23:15;1319
Grand Lyon;Données temps réel;05/01/2022;23:30;1293
Grand Lyon;Données temps réel;05/01/2022;23:45;1261
Grand Lyon;Données temps réel;06/01/2022;00:00;1215
Grand Lyon;Données temps réel;06/01/2022;00:15;1214
Grand Lyon;Données temps réel;06/01/2022;00:30;1163
Grand Lyon;Données temps réel;06/01/2022;00:45;1145
Grand Lyon;Données temps réel;06/01/2022;01:00;1121
