Date;Code EPCI Métropole;Nom Métropole;type_epci;Consommation de gaz (en KWh PCS 0°C);geom;centroid
2017-01;200046977;Métropole de Lyon;METLYON;2139237136;"{""coordinates"": [[[[4.713002117, 45.574204845], [4.712290356, 45.574330075], [4.710681579, 45.576349588], [4.710353172, 45.578509028], [4.710861342, 45.580471098], [4.710327182, 45.581242107], [4.712081375, 45.583552692], [4.712275448, 45.58506019], [4.710902507, 45.586750964], [4.709180936, 45.587205873], [4.70336813, 45.588024536], [4.70523051, 45.588683532], [4.709467278, 45.588587678], [4.715102857, 45.589090011], [4.71870673, 45.5891854], [4.719961712, 45.592339343], [4.720119882, 45.594376988], [4.722882313, 45.59318722], [4.725911101, 45.591243919], [4.727405924, 45.590799442], [4.731548203, 45.590384464], [4.734083758, 45.589870726], [4.735840838, 45.590143547], [4.73656651, 45.590907841], [4.739530748, 45.591954568], [4.74623405, 45.591591274], [4.749872129, 45.593128055], [4.751218918, 45.594174417], [4.752030047, 45.595888422], [4.755381894, 45.598339198], [4.756496896, 45.600687928], [4.756030219, 45.602805556], [4.757397018, 45.604228933], [4.759145607, 45.604539361], [4.75840748, 45.605824494], [4.758140354, 45.607920999], [4.761365749, 45.609632313], [4.762836166, 45.611882653], [4.764149005, 45.609422068], [4.765597257, 45.610208177], [4.76797985, 45.610270733], [4.769376507, 45.610764877], [4.770862164, 45.609666057], [4.773488249, 45.609638195], [4.7742526, 45.610704286], [4.773794853, 45.611959883], [4.774981461, 45.614146996], [4.778158649, 45.614928173], [4.78015335, 45.614775032], [4.784182292, 45.616335183], [4.789180742, 45.618021192], [4.788695666, 45.622119031], [4.791168504, 45.62138254], [4.793328518, 45.621531877], [4.796489423, 45.62317479], [4.798329951, 45.622297817], [4.80249428, 45.621239494], [4.803651295, 45.624368948], [4.804392294, 45.628201318], [4.804420213, 45.632092861], [4.805923697, 45.634536704], [4.804781215, 45.635567437], [4.800193491, 45.634336682], [4.800232768, 45.635624075], [4.797354236, 45.63621952], [4.796194115, 45.637147763], [4.792014899, 45.636278546], [4.789967872, 45.637418098], [4.786834204, 45.636837396], [4.786516202, 45.638323214], [4.784017694, 45.637969237], [4.781049197, 45.638970105], [4.778946418, 45.638983546], [4.777671649, 45.643711695], [4.77567835, 45.648026031], [4.771167956, 45.649023018], [4.769562294, 45.650418247], [4.772209978, 45.650603574], [4.775049936, 45.651698225], [4.779003541, 45.652353681], [4.779506525, 45.654896544], [4.783868489, 45.65542108], [4.782124706, 45.657429362], [4.786318364, 45.658582466], [4.78503872, 45.66072394], [4.789709198, 45.662073824], [4.7890195, 45.66529673], [4.786601431, 45.664766774], [4.783698598, 45.667011435], [4.784794567, 45.668809006], [4.787692541, 45.669554763], [4.785944411, 45.672035145], [4.785654355, 45.673279127], [4.781165478, 45.672727821], [4.781488314, 45.674654743], [4.779831324, 45.674828659], [4.779904368, 45.676660454], [4.779229467, 45.67808884], [4.7799288, 45.678898339], [4.779183919, 45.680389078], [4.779841679, 45.681782897], [4.779050009, 45.68321853], [4.775270407, 45.683449299], [4.774162972, 45.684018884], [4.773895536, 45.685257071], [4.774946424, 45.687450863], [4.773347387, 45.689164882], [4.770844216, 45.688533231], [4.770334768, 45.689199658], [4.765219197, 45.688093701], [4.764416, 45.689787008], [4.766336926, 45.692108658], [4.766769001, 45.694249176], [4.7661315, 45.696544274], [4.766478865, 45.698687923], [4.76761643, 45.702348584], [4.767878778, 45.705569915], [4.768958427, 45.707774126], [4.772569781, 45.712310111], [4.773140786, 45.713678318], [4.775203398, 45.714728505], [4.77766554, 45.717405349], [4.778261049, 45.718490323], [4.778649957, 45.720907109], [4.780394331, 45.722805299], [4.778788929, 45.723548515], [4.776244454, 45.724043501], [4.775577987, 45.725755451], [4.773337827, 45.72644013], [4.77175247, 45.728617765], [4.763252841, 45.726766766], [4.740173675, 45.72758747], [4.735377436, 45.725275442], [4.735047244, 45.727621456], [4.734218057, 45.729189731], [4.730924576, 45.732441449], [4.72697585, 45.732805544], [4.725567307, 45.733541369], [4.727141239, 45.735794244], [4.727317437, 45.73781092], [4.725011507, 45.73790567], [4.722146641, 45.737276641], [4.721834464, 45.735761025], [4.718822192, 45.735433198], [4.718064311, 45.736086048], [4.712614442, 45.736084299], [4.710983293, 45.738239217], [4.708351644, 45.739324833], [4.707641862, 45.741373865], [4.706348681, 45.742694951], [4.70946671, 45.742563958], [4.710016405, 45.743367153], [4.70940825, 45.745582185], [4.710121986, 45.746821533], [4.710199091, 45.751558943], [4.714195133, 45.752923182], [4.715962855, 45.754121252], [4.715648915, 45.756649792], [4.716658334, 45.758824038], [4.714746781, 45.758926072], [4.70778673, 45.760262025], [4.705916324, 45.760823542], [4.712615416, 45.765056197], [4.714590039, 45.767850799], [4.712416795, 45.768198154], [4.711857478, 45.769835109], [4.711659188, 45.773986745], [4.709559399, 45.773721351], [4.705463151, 45.77382568], [4.704709515, 45.774846753], [4.699497489, 45.77772115], [4.696448192, 45.778227295], [4.6920283, 45.784208535], [4.691760301, 45.789287077], [4.692163993, 45.790234862], [4.695136061, 45.791090957], [4.70104823, 45.791128999], [4.704536619, 45.792688618], [4.706405882, 45.79430505], [4.703185831, 45.795356167], [4.702672216, 45.796989679], [4.701670087, 45.797480361], [4.700273333, 45.803096553], [4.695145215, 45.809553323], [4.69333894, 45.811340393], [4.692678929, 45.812582445], [4.69433654, 45.819043508], [4.694571952, 45.825201653], [4.697557365, 45.825717049], [4.700420656, 45.827828445], [4.701455631, 45.82616998], [4.704957543, 45.82534256], [4.706189959, 45.826326427], [4.709936439, 45.827032656], [4.711505056, 45.82809334], [4.71356793, 45.828264716], [4.714901706, 45.829518065], [4.716875376, 45.828145128], [4.720905401, 45.823101989], [4.725527522, 45.823260234], [4.725395252, 45.825787835], [4.729779172, 45.825778414], [4.731453435, 45.826376045], [4.7371834, 45.826601492], [4.732622632, 45.831157985], [4.737324663, 45.833299695], [4.735724872, 45.837454944], [4.735404664, 45.83899197], [4.73332725, 45.841039653], [4.734523993, 45.842747041], [4.734228348, 45.844493551], [4.735405641, 45.845374379], [4.734634327, 45.846297743], [4.734959385, 45.847986985], [4.734699277, 45.851110135], [4.735102968, 45.853249425], [4.736616402, 45.854073741], [4.736704907, 45.855206374], [4.73584717, 45.856418399], [4.733172866, 45.857131381], [4.733884998, 45.860143235], [4.734540263, 45.861139271], [4.736146042, 45.865791997], [4.737584169, 45.86589239], [4.735614173, 45.869826339], [4.737759779, 45.870688674], [4.74270386, 45.87070622], [4.742437711, 45.872444193], [4.742837362, 45.877582896], [4.746467709, 45.878975208], [4.749264965, 45.871052514], [4.753088248, 45.860755758], [4.755143262, 45.857233589], [4.761799885, 45.849921562], [4.766039287, 45.848034121], [4.771028823, 45.850372638], [4.771983482, 45.852927419], [4.774608485, 45.855391119], [4.777801468, 45.855271568], [4.778161342, 45.855958559], [4.780612054, 45.856324387], [4.782574133, 45.857125716], [4.782295237, 45.860263725], [4.783104946, 45.861264263], [4.785514544, 45.861466707], [4.786426188, 45.86489576], [4.78769402, 45.865745809], [4.787336207, 45.86886797], [4.78902049, 45.869714121], [4.789765311, 45.871170507], [4.789623883, 45.874481104], [4.790013828, 45.877317613], [4.788530486, 45.879493823], [4.790026039, 45.883056832], [4.789915561, 45.885295078], [4.788468886, 45.885546759], [4.789368726, 45.888554447], [4.789353084, 45.891132566], [4.789986508, 45.891810692], [4.78725675, 45.892954561], [4.788465198, 45.894657635], [4.789630907, 45.894644594], [4.792940457, 45.896215268], [4.79342579, 45.897294746], [4.791032489, 45.897801958], [4.783327801, 45.897665227], [4.783207174, 45.897286124], [4.778162949, 45.897839341], [4.776573672, 45.897560779], [4.77593259, 45.894479578], [4.774249915, 45.895984977], [4.772403082, 45.896881335], [4.770190581, 45.89719882], [4.768613539, 45.898586285], [4.76355866, 45.897483495], [4.763768795, 45.896430882], [4.75884308, 45.898113586], [4.757674322, 45.899287378], [4.755865615, 45.898881333], [4.750964728, 45.898963634], [4.749830899, 45.899292832], [4.750664102, 45.901765006], [4.746541401, 45.900845177], [4.742795225, 45.900812904], [4.738376515, 45.902690447], [4.737581729, 45.902565754], [4.733861478, 45.911317407], [4.73764045, 45.911671938], [4.740739584, 45.916524153], [4.743281486, 45.918431445], [4.744493823, 45.918611812], [4.746706461, 45.922460641], [4.749626751, 45.922490272], [4.755692464, 45.930383838], [4.758452166, 45.930383314], [4.761729311, 45.929772086], [4.762234515, 45.931079266], [4.761117868, 45.934952621], [4.765521025, 45.93639901], [4.769147427, 45.938252794], [4.772346713, 45.939182712], [4.775165354, 45.939034046], [4.777730599, 45.938314631], [4.780130814, 45.936485362], [4.788706988, 45.924293026], [4.791227361, 45.922576899], [4.79403235, 45.921917254], [4.801240223, 45.92254311], [4.805708908, 45.922007993], [4.808011186, 45.921019149], [4.810292083, 45.918164288], [4.810703619, 45.91505739], [4.810482243, 45.911657978], [4.810921928, 45.909173933], [4.809519903, 45.90640051], [4.807331179, 45.904734034], [4.804920524, 45.903496203], [4.803428472, 45.900678212], [4.805150279, 45.896290315], [4.809726222, 45.897555651], [4.813738297, 45.90041874], [4.81576335, 45.900836606], [4.816152748, 45.901534724], [4.818262917, 45.902379927], [4.820998583, 45.902786272], [4.823738478, 45.90472283], [4.827884912, 45.905879982], [4.830062513, 45.906180737], [4.832811118, 45.908015159], [4.836202599, 45.909775128], [4.839359913, 45.910195809], [4.842023367, 45.911204522], [4.844602414, 45.911538997], [4.845675896, 45.912306027], [4.84854667, 45.913294994], [4.849806328, 45.912878074], [4.850790653, 45.910872236], [4.851871026, 45.910421295], [4.852937676, 45.908603244], [4.852945562, 45.906842167], [4.857169212, 45.906820624], [4.858691175, 45.906153391], [4.862545642, 45.90547927], [4.867931492, 45.903661908], [4.871342321, 45.90311551], [4.871998085, 45.903505488], [4.87271534, 45.899173635], [4.871848303, 45.893510592], [4.873166706, 45.893550007], [4.875828274, 45.896479245], [4.877722875, 45.896995452], [4.880132874, 45.897000441], [4.880717747, 45.897505942], [4.883318515, 45.883232626], [4.884260309, 45.880146279], [4.889799248, 45.879425987], [4.89012253, 45.878172142], [4.895318692, 45.877992353], [4.896396408, 45.877568038], [4.89984023, 45.877771423], [4.9020601, 45.877522412], [4.902291274, 45.875887257], [4.903699718, 45.874885324], [4.906882682, 45.874820858], [4.908975231, 45.874325248], [4.907623874, 45.871494473], [4.908515628, 45.87069576], [4.907993056, 45.868785075], [4.903872216, 45.865389372], [4.901988341, 45.863216052], [4.900743029, 45.855812099], [4.903498951, 45.855209037], [4.909166626, 45.853258753], [4.913300472, 45.848237365], [4.913902166, 45.845889711], [4.917067296, 45.845211816], [4.917778765, 45.841875045], [4.916915395, 45.840579999], [4.918323872, 45.839538232], [4.917701268, 45.837197828], [4.918676346, 45.836925453], [4.918602287, 45.833831709], [4.921566553, 45.832735534], [4.92146909, 45.830565464], [4.919245335, 45.829608842], [4.920352935, 45.828038909], [4.919258814, 45.827625146], [4.920528816, 45.824577009], [4.919917994, 45.824462191], [4.91964167, 45.821999715], [4.922429228, 45.81932568], [4.920011144, 45.817843644], [4.919301636, 45.816926126], [4.920213033, 45.815796393], [4.919988967, 45.814168933], [4.919043096, 45.814121061], [4.918233803, 45.811553246], [4.918388873, 45.806971166], [4.922061762, 45.80625654], [4.923740419, 45.805234409], [4.92376306, 45.804072946], [4.929905615, 45.80534085], [4.941513283, 45.809244772], [4.946122289, 45.809622098], [4.951903121, 45.808932291], [4.9639205, 45.810852379], [4.970125877, 45.807587055], [4.974903232, 45.807482858], [4.980365061, 45.805455012], [4.981818043, 45.805531299], [4.993249447, 45.808119728], [4.995274726, 45.808383007], [4.999488192, 45.810382949], [5.00244195, 45.81024592], [5.006069133, 45.807160302], [5.010726784, 45.805397474], [5.014156067, 45.805204822], [5.019739747, 45.806516581], [5.021790596, 45.808495826], [5.028424904, 45.809746006], [5.034834339, 45.807892132], [5.036727564, 45.807747192], [5.038057341, 45.808598759], [5.041038892, 45.810506814], [5.045400971, 45.811843008], [5.049337138, 45.812110321], [5.055534503, 45.811351779], [5.058442005, 45.810320536], [5.059775634, 45.803565455], [5.05941127, 45.802291171], [5.059941275, 45.799996178], [5.059071942, 45.796265629], [5.057658619, 45.792792714], [5.059088485, 45.792046898], [5.060290484, 45.788473119], [5.060149627, 45.785007625], [5.059732291, 45.782137201], [5.057152569, 45.782007709], [5.057524637, 45.776719562], [5.054734637, 45.776674926], [5.053043512, 45.775369836], [5.052377299, 45.772960625], [5.052140646, 45.768599686], [5.052330676, 45.765468675], [5.046446646, 45.765166622], [5.043712705, 45.765299063], [5.036081496, 45.767596261], [5.035898461, 45.766855513], [5.036467523, 45.762320581], [5.041016776, 45.756739933], [5.046521222, 45.752516362], [5.047588533, 45.751143099], [5.039696513, 45.751302337], [5.035501784, 45.751860953], [5.031604249, 45.751720452], [5.022869252, 45.75191261], [5.021928425, 45.752398791], [5.018982308, 45.75234258], [5.014992079, 45.751529381], [4.994876345, 45.746630994], [4.993622108, 45.744353498], [4.990348688, 45.744948189], [4.980297759, 45.735277931], [4.978761889, 45.733588932], [4.977701889, 45.729738728], [4.976218398, 45.72720566], [4.973485383, 45.720756303], [4.974413407, 45.718006219], [4.976927008, 45.712132383], [4.982344605, 45.714695383], [4.993505567, 45.710551317], [5.000030668, 45.708236903], [4.998277405, 45.703338073], [4.994199746, 45.693395532], [4.989542761, 45.689745983], [4.98790628, 45.688949769], [4.9895697, 45.687278297], [4.990928296, 45.685174413], [4.991094336, 45.677752734], [4.988634331, 45.678381699], [4.984896458, 45.679856441], [4.980509501, 45.681010088], [4.97458711, 45.681167221], [4.969115578, 45.676769104], [4.971351368, 45.675974248], [4.974358341, 45.675403631], [4.974716869, 45.668670433], [4.968761785, 45.668124359], [4.969566999, 45.66493779], [4.970766576, 45.664134937], [4.969235042, 45.661420713], [4.970563465, 45.661316402], [4.970440558, 45.659920569], [4.969339381, 45.659803821], [4.969224682, 45.655315527], [4.966244167, 45.654901931], [4.966273413, 45.65337463], [4.964394631, 45.653456072], [4.963366651, 45.651342807], [4.960350115, 45.651137763], [4.960923352, 45.650315294], [4.960512701, 45.648474989], [4.959018091, 45.647503872], [4.959778428, 45.646597984], [4.959704176, 45.643556514], [4.959102784, 45.641948321], [4.952582582, 45.645646639], [4.94629729, 45.648050622], [4.935217174, 45.652847208], [4.918644358, 45.659546019], [4.917077061, 45.648190874], [4.892276286, 45.641759501], [4.89475953, 45.652148301], [4.897021834, 45.66007366], [4.888046702, 45.664479624], [4.883800199, 45.662532195], [4.873581157, 45.663934014], [4.857556355, 45.663347434], [4.857621365, 45.660997253], [4.856964312, 45.656842209], [4.856425447, 45.651612445], [4.856185451, 45.641657029], [4.856343565, 45.639018886], [4.852973183, 45.638910495], [4.853095693, 45.635127219], [4.851952311, 45.634377719], [4.849035895, 45.634051874], [4.845247139, 45.632320717], [4.842469508, 45.632457202], [4.840769462, 45.632104017], [4.839497521, 45.630491803], [4.838252592, 45.630194191], [4.836496739, 45.631639699], [4.830670295, 45.632175089], [4.828001725, 45.631765407], [4.826054511, 45.632517599], [4.822016892, 45.633420714], [4.822887874, 45.636400603], [4.82394808, 45.638144335], [4.820271765, 45.642005795], [4.817300171, 45.639691228], [4.812554996, 45.63810232], [4.810503496, 45.636698697], [4.808524695, 45.63598472], [4.807686476, 45.632725885], [4.80722532, 45.628154052], [4.807477453, 45.624983086], [4.80723169, 45.622093035], [4.806134332, 45.61969584], [4.804319638, 45.617970366], [4.802014165, 45.613898263], [4.801014155, 45.608127198], [4.79473655, 45.602589989], [4.792059128, 45.599790041], [4.789244553, 45.596071694], [4.787398568, 45.59440952], [4.785405199, 45.593306294], [4.781814143, 45.592067135], [4.777769922, 45.589733467], [4.77690293, 45.587539544], [4.776933815, 45.586061901], [4.778659363, 45.583149662], [4.780466067, 45.581332267], [4.781755647, 45.580629103], [4.786129722, 45.57908254], [4.791098219, 45.577640725], [4.795231064, 45.576145381], [4.803273436, 45.574116166], [4.80526058, 45.573423151], [4.808808134, 45.572798676], [4.803086601, 45.570224495], [4.794794813, 45.566749863], [4.792607423, 45.565568816], [4.787960226, 45.564293581], [4.787516115, 45.563325181], [4.783339233, 45.561354142], [4.77806921, 45.560630611], [4.775681281, 45.559093939], [4.771597412, 45.559449316], [4.766567317, 45.557069587], [4.762624463, 45.562948204], [4.762325909, 45.564972252], [4.758783545, 45.568508934], [4.75859489, 45.572911796], [4.75796115, 45.575170752], [4.757813178, 45.577299614], [4.75661235, 45.577531849], [4.752644006, 45.575948211], [4.75037543, 45.576646468], [4.74771882, 45.5764293], [4.74632552, 45.574826998], [4.745389722, 45.572518639], [4.744088913, 45.571486818], [4.741233704, 45.570041333], [4.741486767, 45.573770789], [4.739825753, 45.57531778], [4.738543397, 45.575732122], [4.736254894, 45.575348668], [4.734664191, 45.577140383], [4.733328582, 45.576469252], [4.730564644, 45.576467699], [4.728071745, 45.575780089], [4.725764062, 45.57444829], [4.724255629, 45.575142451], [4.718313754, 45.573032147], [4.716117011, 45.574196067], [4.714325604, 45.573498346], [4.713002117, 45.574204845]]]], ""type"": ""MultiPolygon""}";45.763270618, 4.853886453
