Périmètre;Nature;Date;Heures;Consommation;Thermique;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;00:00;5014;162;7836;471;0;3930;-969;121
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;00:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;00:30;6443;161;7884;462;0;3864;-955;119
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;00:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;01:00;5967;161;7968;423;0;3967;-1080;119
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;01:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;01:30;6090;161;7924;363;0;3873;-1255;119
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;01:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;02:00;6021;161;7955;358;0;3596;-1165;121
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;02:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;02:30;6311;160;7899;345;0;3553;-696;120
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;02:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;03:00;6579;158;7550;356;0;3284;-732;119
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;03:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;03:30;5986;158;7452;361;0;3106;-728;118
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;03:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;04:00;5807;157;7442;371;0;2693;-1208;117
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;04:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;04:30;5753;160;7427;359;0;2367;-1208;119
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;04:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;05:00;5568;161;7427;343;0;2342;-1299;117
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;05:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;05:30;5487;160;7451;332;0;2295;-1761;119
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;05:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;06:00;5438;160;7455;344;0;2311;-1761;119
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;06:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;06:30;5535;159;7436;337;0;2288;-1772;117
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;06:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;07:00;5581;159;7431;307;0;2292;-1797;117
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;07:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;07:30;5530;156;7442;314;0;2340;-1931;118
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;07:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;08:00;5271;161;7443;339;0;2178;-1930;119
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;08:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;08:30;5659;160;7541;344;2;2303;-1899;118
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;08:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;09:00;5763;161;7584;366;43;2297;-1875;119
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;09:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;09:30;5628;155;7407;475;134;2374;-1948;121
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;09:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;10:00;5844;154;7466;472;240;2471;-1767;120
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;10:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;10:30;5814;154;7496;477;358;2458;-1734;121
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;10:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;11:00;5994;154;7473;469;463;2539;-1381;120
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;11:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;11:30;5922;153;7576;448;531;2614;-1319;118
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;11:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;12:00;5968;153;7588;475;585;2837;-1338;122
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;12:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;12:30;5749;154;7581;498;611;3603;-1158;119
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;12:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;13:00;6214;152;7493;496;615;4151;-946;120
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;13:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;13:30;5916;151;7933;493;603;3705;-869;118
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;13:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;14:00;5794;155;8122;502;541;3560;-1127;116
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;14:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;14:30;5651;155;8302;506;419;3512;-1115;114
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;14:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;15:00;5465;158;8329;495;293;3709;-790;115
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;15:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;15:30;5911;158;8225;501;194;3557;-71;114
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;15:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;16:00;5389;158;8273;505;129;3498;-23;113
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;16:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;16:30;5806;159;8382;506;63;3818;-23;113
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;16:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;17:00;5496;158;8405;516;12;3950;-22;114
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;17:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;17:30;5847;157;8438;512;0;5563;-22;112
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;17:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;18:00;6522;157;8423;520;0;5586;-22;113
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;18:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;18:30;6566;159;8421;505;0;4997;-22;113
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;18:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;19:00;6538;158;8485;512;0;5077;-22;113
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;19:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;19:30;6929;158;8492;510;0;4763;-22;113
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;19:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;20:00;6682;158;8501;522;0;3819;-22;113
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;20:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;20:30;6756;158;8503;524;0;3606;-22;114
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;20:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;21:00;6761;158;8482;518;0;3138;-104;112
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;21:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;21:30;6288;158;8433;518;0;2988;-104;116
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;21:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;22:00;6298;158;8416;523;0;2962;-104;112
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;22:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;22:30;5979;158;8435;521;0;3067;-103;113
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;22:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;23:00;6555;157;8446;514;0;3168;-103;114
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;23:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;23:30;6024;157;8428;515;0;2927;-22;113
Auvergne-Rhône-Alpes;Données consolidées;01/01/2023;23:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;00:00;6378;158;8385;507;0;2876;-21;114
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;00:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;00:30;5935;153;8395;519;0;2557;-113;113
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;00:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;01:00;6030;150;8330;523;0;2515;-573;113
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;01:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;01:30;5599;150;8393;515;0;2288;-1455;112
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;01:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;02:00;5841;150;8435;510;0;2404;-1644;111
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;02:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;02:30;5808;153;8445;519;0;2374;-1931;111
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;02:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;03:00;5831;157;8430;503;0;2342;-1930;115
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;03:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;03:30;5593;157;8459;499;0;2286;-1930;116
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;03:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;04:00;5489;157;8538;486;0;2283;-2007;114
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;04:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;04:30;5625;158;8711;472;0;2163;-2005;112
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;04:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;05:00;5590;158;8836;468;0;2157;-1731;113
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;05:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;05:30;5864;158;8946;473;0;2216;-1368;113
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;05:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;06:00;5612;158;8986;468;0;2436;-1366;112
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;06:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;06:30;5820;158;9179;475;0;2815;-283;111
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;06:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;07:00;6250;155;9681;483;0;3271;-14;109
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;07:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;07:30;6582;156;9785;484;0;3381;-13;109
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;07:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;08:00;6450;157;9864;474;0;3882;-13;109
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;08:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;08:30;6898;161;9911;481;1;4120;-13;110
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;08:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;09:00;6920;158;9978;481;15;3918;-13;109
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;09:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;09:30;7119;159;10035;468;46;3835;-13;109
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;09:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;10:00;7280;159;10109;461;78;3986;-13;107
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;10:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;10:30;7372;162;10144;446;117;3695;-13;109
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;10:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;11:00;7253;165;10189;427;147;3520;-13;105
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;11:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;11:30;7653;166;10298;413;153;3927;-13;106
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;11:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;12:00;7833;165;10383;368;153;3954;-13;105
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;12:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;12:30;7531;168;10454;328;152;3991;-13;105
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;12:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;13:00;7641;169;10502;282;147;3630;-13;109
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;13:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;13:30;7581;169;10552;236;150;3534;-13;110
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;13:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;14:00;7483;168;10568;219;127;2970;-13;110
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;14:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;14:30;7406;169;10567;172;99;2935;-13;111
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;14:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;15:00;6691;168;10568;155;72;3075;-13;112
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;15:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;15:30;7415;169;10573;137;55;3476;-13;113
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;15:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;16:00;7289;169;10646;122;35;3521;-13;112
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;16:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;16:30;7462;170;10790;116;16;3709;-13;111
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;16:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;17:00;6395;171;10915;105;3;4033;-13;110
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;17:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;17:30;7158;171;11091;94;0;4415;-13;110
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;17:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;18:00;7445;171;11218;73;0;5392;-13;111
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;18:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;18:30;7725;171;11249;55;0;4970;-13;110
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;18:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;19:00;7689;170;11243;44;0;5427;-13;110
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;19:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;19:30;7690;171;11244;39;0;5079;-13;111
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;19:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;20:00;7640;171;11251;42;0;5235;-13;111
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;20:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;20:30;7591;171;11252;42;0;5016;-13;110
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;20:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;21:00;7287;171;11253;39;0;4079;-13;113
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;21:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;21:30;7074;171;11255;35;0;3867;-13;114
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;21:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;22:00;7309;169;11254;25;0;3438;-13;114
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;22:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;22:30;6791;170;11284;22;0;3366;-13;115
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;22:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;23:00;7368;172;11282;22;0;3300;-13;116
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;23:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;23:30;6829;172;11280;25;0;2858;-330;117
Auvergne-Rhône-Alpes;Données consolidées;02/01/2023;23:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;00:00;6495;172;11269;19;0;2887;-330;114
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;00:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;00:30;6925;172;11308;22;0;3053;-378;114
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;00:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;01:00;6353;172;11308;30;0;2711;-730;115
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;01:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;01:30;6577;172;11308;34;0;2557;-727;118
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;01:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;02:00;6926;172;11261;33;0;2415;-729;117
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;02:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;02:30;6680;172;11257;23;0;2367;-976;116
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;02:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;03:00;6591;172;11255;22;0;2327;-1187;114
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;03:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;03:30;6381;171;11256;23;0;2287;-1116;117
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;03:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;04:00;6406;171;11258;25;0;2279;-1534;118
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;04:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;04:30;6245;170;11263;25;0;2325;-1275;115
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;04:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;05:00;6577;171;11262;24;0;2377;-1274;115
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;05:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;05:30;6352;298;11245;26;0;2437;-1277;114
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;05:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;06:00;6537;299;11246;27;0;2479;-593;117
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;06:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;06:30;6975;323;11233;29;0;2870;-15;114
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;06:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;07:00;6774;367;11249;36;0;3732;-13;114
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;07:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;07:30;7746;412;11230;37;0;4132;-13;115
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;07:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;08:00;7071;457;11291;39;0;4524;-13;115
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;08:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;08:30;7970;504;11285;42;0;5843;-13;115
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;08:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;09:00;8203;546;11285;46;13;6041;-13;115
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;09:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;09:30;8352;548;11288;36;66;5858;-13;112
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;09:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;10:00;8618;552;11290;34;147;5626;-13;112
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;10:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;10:30;8521;535;11291;31;223;5867;-13;98
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;10:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;11:00;8386;535;11292;29;307;5594;-13;95
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;11:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;11:30;8577;525;11290;25;363;4958;-13;101
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;11:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;12:00;8158;514;11288;30;401;4726;-13;101
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;12:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;12:30;8099;527;11289;34;431;4615;-13;103
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;12:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;13:00;7963;511;11287;32;474;4270;-13;103
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;13:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;13:30;8022;522;11291;32;479;4250;-13;111
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;13:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;14:00;7701;513;11279;31;471;3973;-13;109
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;14:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;14:30;7977;531;11219;37;444;4243;-13;97
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;14:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;15:00;7760;531;11209;39;369;4234;-13;101
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;15:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;15:30;7833;532;11209;43;296;4222;-13;116
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;15:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;16:00;7704;527;11218;44;200;4479;-13;115
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;16:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;16:30;7759;538;11251;53;100;4650;-13;116
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;16:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;17:00;7435;544;11257;61;23;5154;-13;115
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;17:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;17:30;7937;536;11258;59;0;5089;-13;116
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;17:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;18:00;8177;532;11263;65;0;5324;-13;114
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;18:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;18:30;8375;527;11270;56;0;5312;-13;112
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;18:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;19:00;8736;533;11276;57;0;5330;-13;117
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;19:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;19:30;8519;534;11283;56;0;4352;-13;114
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;19:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;20:00;7888;520;11245;57;0;4097;-13;118
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;20:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;20:30;8336;293;11251;61;0;3713;-13;117
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;20:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;21:00;8036;173;11041;70;0;3296;-13;117
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;21:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;21:30;7809;173;10873;79;0;3374;-14;116
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;21:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;22:00;7180;173;10641;81;0;2982;-15;116
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;22:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;22:30;7502;173;10579;81;0;2999;-14;119
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;22:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;23:00;8429;173;10560;93;0;2941;-14;117
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;23:15;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;23:30;7640;173;10497;102;0;2703;-666;117
Auvergne-Rhône-Alpes;Données consolidées;03/01/2023;23:45;;;;;;;;
Auvergne-Rhône-Alpes;Données consolidées;04/01/2023;00:00;7864;173;10434;111;0;2532;-919;115
